Index,Acceleration_X,Acceleration_Y,Acceleration_Z,BPM,Activity
4182,-0.137,2.191,-0.523,183,1
4183,-1.866,2.89,0.61,183,1
4184,-2.9,2.883,1.426,183,1
4185,-2.385,1.797,1.492,183,1
4186,-1.306,0.522,1.195,183,1
4187,-0.46,-0.45,0.895,183,1
4188,-0.024,-1.154,0.741,183,1
4189,0.04,-1.48,0.81,183,1
4190,-0.296,-1.382,1,182,1
4191,-1.173,-0.785,1.585,182,1
4192,-2.303,0.681,2.492,182,1
4193,-2.666,1.884,2.648,182,1
4194,-1.905,2.045,1.693,182,1
4195,-0.593,1.951,0.292,182,1
4196,0.511,1.818,-0.753,182,1
4197,0.812,1.723,-1.105,182,1
4198,0.601,1.753,-1.104,182,1
4199,-0.186,2.173,-0.574,182,1
4200,-1.904,3.079,0.597,182,1
4201,-2.863,3.103,1.471,182,1
4202,-2.223,1.795,1.463,182,1
4203,-1.226,0.433,1.126,182,1
4204,-0.531,-0.526,0.929,182,1
4205,-0.195,-1.161,0.777,182,1
4206,-0.16,-1.272,0.794,182,1
4207,-0.419,-1.052,0.951,182,1
4208,-1.264,-0.539,1.645,182,1
4209,-2.399,0.785,2.508,182,1
4210,-2.581,1.814,2.443,181,1
4211,-1.663,1.868,1.489,181,1
4212,-0.489,1.77,0.215,181,1
4213,0.379,1.689,-0.749,181,1
4214,0.627,1.688,-1.073,181,1
4215,0.565,1.718,-1.022,181,1
4216,-0.04,2.041,-0.562,181,1
4217,-1.721,2.95,0.784,181,1
4218,-2.828,3.052,1.791,181,1
4219,-2.271,1.711,1.627,181,1
4220,-1.186,0.263,1.169,180,1
4221,-0.427,-0.682,0.82,180,1
4222,-0.041,-1.255,0.682,180,1
4223,0.075,-1.425,0.69,180,1
4224,-0.205,-1.272,0.884,180,1
4225,-1.219,-0.634,1.751,180,1
4226,-2.331,0.771,2.584,180,1
4227,-2.419,1.763,2.36,180,1
4228,-1.587,1.755,1.385,180,1
4229,-0.498,1.575,0.248,180,1
4230,0.402,1.466,-0.606,180,1
4231,0.662,1.481,-0.933,180,1
4232,0.57,1.582,-0.945,180,1
4233,-0.065,2.024,-0.592,180,1
4234,-1.84,2.966,0.671,180,1
4235,-2.815,2.967,1.664,180,1
4236,-2.101,1.569,1.48,180,1
4237,-1.072,0.144,1.095,180,1
4238,-0.37,-0.798,0.841,180,1
4239,-0.046,-1.354,0.656,180,1
4240,0.016,-1.466,0.648,179,1
4241,-0.367,-1.219,0.878,179,1
4242,-1.437,-0.488,1.82,179,1
4243,-2.436,0.866,2.712,179,1
4244,-2.445,1.817,2.49,179,1
4245,-1.675,1.897,1.488,179,1
4246,-0.597,1.764,0.265,179,1
4247,0.32,1.597,-0.66,179,1
4248,0.629,1.501,-0.965,179,1
4249,0.56,1.479,-0.946,179,1
4250,0.03,1.765,-0.586,178,1
4251,-1.463,2.711,0.6,178,1
4252,-2.586,3.024,1.656,178,1
4253,-2.152,1.873,1.688,178,1
4254,-1.111,0.38,1.302,178,1
4255,-0.372,-0.709,0.961,178,1
4256,-0.017,-1.354,0.807,178,1
4257,0.071,-1.485,0.832,178,1
4258,-0.183,-1.258,0.955,178,1
4259,-1.18,-0.559,1.76,178,1
4260,-2.296,0.897,2.727,178,1
4261,-2.43,1.944,2.624,178,1
4262,-1.675,2,1.564,178,1
4263,-0.59,1.82,0.286,178,1
4264,0.34,1.756,-0.67,178,1
4265,0.619,1.816,-1.047,178,1
4266,0.47,1.822,-0.999,178,1
4267,-0.051,1.99,-0.555,178,1
4268,-1.556,2.756,0.734,178,1
4269,-2.706,2.975,1.822,178,1
4270,-2.245,1.836,1.748,177,1
4271,-1.187,0.378,1.247,177,1
4272,-0.429,-0.771,0.881,177,1
4273,-0.047,-1.424,0.799,177,1
4274,0.041,-1.448,0.805,177,1
4275,-0.229,-1.068,0.898,177,1
4276,-1.087,-0.376,1.568,177,1
4277,-2.233,0.991,2.485,177,1
4278,-2.603,2.012,2.576,177,1
4279,-1.907,2.005,1.658,177,1
4280,-0.664,1.822,0.328,177,1
4281,0.46,1.709,-0.78,177,1
4282,0.838,1.684,-1.179,177,1
4283,0.766,1.736,-1.207,177,1
4284,-0.139,2.229,-0.481,177,1
4285,-1.909,2.99,1.003,177,1
4286,-2.668,2.764,1.854,177,1
4287,-1.938,1.484,1.675,177,1
4288,-0.923,0.136,1.175,177,1
4289,-0.314,-0.862,0.893,177,1
4290,-0.15,-1.389,0.839,177,1
4291,-0.524,-1.502,1.057,177,1
4292,-1.424,-1.307,1.405,177,1
4293,-2.617,-0.709,1.711,177,1
4294,-3.311,0.099,1.594,177,1
4295,-3.043,0.609,1.074,177,1
4296,-2.182,0.792,0.536,177,1
4297,-1.314,0.914,0.162,177,1
4298,-0.807,0.975,0.08,177,1
4299,-0.516,0.845,0.069,177,1
4300,-0.519,0.487,0.085,177,1
4301,-0.7,-0.022,0.155,177,1
4302,-0.782,-0.85,0.254,177,1
4303,-0.903,-1.449,0.459,177,1
4304,-0.794,-1.351,0.635,177,1
4305,-0.19,-0.944,0.534,177,1
4306,0.313,-0.533,0.297,177,1
4307,0.446,-0.346,0.312,177,1
4308,0.396,-0.442,0.382,177,1
4309,0.302,-0.649,0.298,177,1
4310,0.118,-0.965,0.269,177,1
4311,-0.128,-1.408,0.468,177,1
4312,-0.202,-1.538,0.578,177,1
4313,-0.142,-1.028,0.27,177,1
4314,-0.036,-0.02,-0.064,177,1
4315,0.064,0.852,-0.283,177,1
4316,-0.02,1.406,-0.482,177,1
4317,-0.36,1.924,-0.39,177,1
4318,-1.584,2.519,0.419,177,1
4319,-3.378,2.805,1.519,177,1
4320,-3.623,2.097,1.872,177,1
4321,-2.29,0.727,1.395,177,1
4322,-1.046,-0.419,0.855,177,1
4323,-0.376,-1.117,0.679,177,1
4324,-0.203,-1.382,0.767,177,1
4325,-0.461,-1.24,1.013,177,1
4326,-0.893,-0.937,1.285,177,1
4327,-1.899,0.094,2.032,177,1
4328,-2.888,1.515,2.607,177,1
4329,-2.552,2.107,2.008,177,1
4330,-1.261,2.077,0.785,177,1
4331,0.201,1.939,-0.381,177,1
4332,1.005,1.894,-1.035,177,1
4333,0.989,1.938,-1.114,177,1
4334,0.51,2.183,-0.861,177,1
4335,-1.043,3.05,0.048,177,1
4336,-2.826,3.621,1.13,177,1
4337,-2.921,2.717,1.374,177,1
4338,-1.874,1.096,1.048,177,1
4339,-0.999,-0.14,0.743,177,1
4340,-0.483,-0.978,0.554,177,1
4341,-0.278,-1.42,0.537,177,1
4342,-0.399,-1.418,0.729,177,1
4343,-0.985,-0.981,1.252,177,1
4344,-2.1,0.4,2.153,177,1
4345,-2.589,1.678,2.391,177,1
4346,-1.828,1.869,1.552,177,1
4347,-0.515,1.65,0.326,177,1
4348,0.617,1.453,-0.616,177,1
4349,0.894,1.418,-1.043,177,1
4350,0.598,1.525,-0.973,177,1
4351,-0.114,1.782,-0.039,177,1
4352,-1.443,2.368,1.237,177,1
4353,-2.101,2.351,1.911,177,1
4354,-1.501,1.122,1.745,177,1
4355,-0.693,-0.162,1.165,177,1
4356,-0.326,-1.152,0.736,177,1
4357,-0.398,-1.585,0.614,177,1
4358,-0.612,-1.231,0.7,177,1
4359,-0.685,-0.697,0.733,177,1
4360,-0.668,0.114,0.651,177,1
4361,-0.59,1.157,0.681,177,1
4362,-0.425,1.583,0.787,177,1
4363,-0.292,1.298,0.722,177,1
4364,-0.171,0.974,0.614,177,1
4365,-0.124,0.823,0.671,177,1
4366,-0.055,0.771,0.694,177,1
4367,-0.007,0.709,0.69,177,1
4368,-0.183,0.948,0.887,177,1
4369,-0.253,1.633,0.993,177,1
4370,-0.27,1.693,0.893,176,1
4371,-0.342,0.552,0.744,176,1
4372,-0.443,-0.426,0.732,176,1
4373,-0.471,-0.67,0.644,176,1
4374,-0.333,-0.714,0.516,176,1
4375,-0.41,-0.507,0.5,176,1
4376,-0.61,-0.192,0.577,176,1
4377,-0.833,0.528,0.598,176,1
4378,-0.971,1.204,0.632,176,1
4379,-0.88,1.115,0.701,176,1
4380,-0.655,0.817,0.619,176,1
4381,-0.434,0.663,0.581,176,1
4382,-0.278,0.774,0.578,176,1
4383,-0.136,1.063,0.574,176,1
4384,-0.137,1.116,0.703,176,1
4385,-0.434,0.991,0.984,176,1
4386,-0.655,0.675,1.271,176,1
4387,-0.756,0.081,1.297,176,1
4388,-0.914,-0.267,0.945,176,1
4389,-0.713,-0.371,0.49,176,1
4390,-0.371,-0.429,0.171,175,1
4391,-0.27,-0.275,0.15,175,1
4392,-0.403,-0.032,0.355,175,1
4393,-0.628,0.177,0.533,175,1
4394,-0.794,0.34,0.686,175,1
4395,-0.904,0.321,0.911,175,1
4396,-0.889,0.14,1.033,175,1
4397,-0.698,-0.035,0.94,175,1
4398,-0.458,-0.036,0.794,175,1
4399,-0.344,0.206,0.71,175,1
4400,-0.458,0.452,0.776,174,1
4401,-0.641,1.074,0.83,174,1
4402,-0.835,2.04,0.552,174,1
4403,-1.031,2.074,0.338,174,1
4404,-0.83,0.999,0.383,174,1
4405,-0.203,-0.178,0.616,174,1
4406,0.453,-1.087,0.886,174,1
4407,0.625,-1.623,0.876,174,1
4408,0.437,-1.543,0.907,174,1
4409,-0.184,-1.01,1.45,174,1
4410,-1.523,0.03,2.411,173,1
4411,-2.487,1.041,2.667,173,1
4412,-2.227,1.341,1.878,173,1
4413,-1.098,1.286,0.862,173,1
4414,0.188,1.355,0.005,173,1
4415,0.968,1.569,-0.533,173,1
4416,1.035,1.645,-0.629,173,1
4417,0.887,1.664,-0.753,173,1
4418,0.111,2.092,-0.739,173,1
4419,-1.45,3.249,-0.096,173,1
4420,-2.555,3.617,0.473,173,1
4421,-2.362,2.352,0.603,173,1
4422,-1.382,0.605,0.678,173,1
4423,-0.717,-0.987,0.731,173,1
4424,-0.595,-1.74,0.825,173,1
4425,-0.852,-1.619,1.063,173,1
4426,-1.511,-0.998,1.439,173,1
4427,-2.699,0.928,2.099,173,1
4428,-3.304,2.809,2.267,173,1
4429,-2.488,3.052,1.462,173,1
4430,-0.817,2.524,0.23,172,1
4431,0.723,1.982,-0.89,172,1
4432,1.318,1.776,-1.33,172,1
4433,1.156,1.91,-1.282,172,1
4434,0.337,2.543,-0.94,172,1
4435,-1.433,3.607,-0.051,172,1
4436,-2.916,3.768,0.809,172,1
4437,-2.704,2.494,0.959,172,1
4438,-1.541,0.896,0.799,172,1
4439,-0.575,-0.25,0.767,172,1
4440,0.018,-1.073,0.661,171,1
4441,0.312,-1.592,0.655,171,1
4442,0.224,-1.614,0.808,171,1
4443,-0.678,-1.023,1.572,171,1
4444,-2.035,0.682,2.649,171,1
4445,-2.485,1.988,2.732,171,1
4446,-1.853,2.005,1.807,171,1
4447,-0.662,1.748,0.556,171,1
4448,0.446,1.687,-0.461,171,1
4449,0.945,1.827,-0.887,171,1
4450,0.902,1.897,-0.911,171,1
4451,0.317,2.32,-0.901,171,1
4452,-1.489,3.391,-0.044,171,1
4453,-3.121,3.719,1.017,171,1
4454,-2.822,2.378,1.124,171,1
4455,-1.508,0.543,1.03,171,1
4456,-0.462,-0.721,0.825,171,1
4457,0.008,-1.485,0.547,171,1
4458,0.104,-1.634,0.627,171,1
4459,-0.369,-1.157,0.978,171,1
4460,-1.459,-0.337,1.809,170,1
4461,-2.467,1,2.665,170,1
4462,-2.522,1.836,2.475,170,1
4463,-1.729,1.805,1.477,170,1
4464,-0.533,1.735,0.369,170,1
4465,0.588,1.747,-0.457,170,1
4466,0.987,1.745,-0.757,170,1
4467,0.791,1.678,-0.732,170,1
4468,0.237,1.859,-0.538,170,1
4469,-1.525,2.809,0.513,170,1
4470,-3.075,3.137,1.565,169,1
4471,-2.519,1.89,1.525,169,1
4472,-1.114,0.352,1.134,169,1
4473,-0.15,-0.768,0.792,169,1
4474,0.24,-1.447,0.713,169,1
4475,0.276,-1.572,0.847,169,1
4476,-0.277,-1.141,1.203,169,1
4477,-1.608,-0.119,2.159,169,1
4478,-2.626,1.21,2.768,169,1
4479,-2.476,1.886,2.231,169,1
4480,-1.609,1.895,1.138,168,1
4481,-0.301,1.822,-0.008,168,1
4482,0.762,1.849,-0.911,168,1
4483,1.036,1.928,-1.211,168,1
4484,0.868,2.068,-1.137,168,1
4485,-0.536,2.877,-0.53,168,1
4486,-2.618,3.763,0.648,168,1
4487,-3.092,3.13,1.308,168,1
4488,-2.12,1.371,1.181,168,1
4489,-1.089,-0.246,0.924,168,1
4490,-0.458,-1.394,0.797,168,1
4491,-0.217,-1.775,0.834,168,1
4492,-0.292,-1.466,0.976,168,1
4493,-1.003,-0.726,1.567,168,1
4494,-2.139,0.858,2.471,168,1
4495,-2.515,2.043,2.553,168,1
4496,-1.85,2.061,1.732,168,1
4497,-0.598,1.772,0.52,168,1
4498,0.587,1.543,-0.496,168,1
4499,1.051,1.476,-0.983,168,1
4500,0.857,1.513,-1.051,167,1
4501,0.397,1.858,-0.824,167,1
4502,-1.169,3.023,0.231,167,1
4503,-2.853,3.65,1.471,167,1
4504,-2.574,2.526,1.666,167,1
4505,-1.312,0.783,1.312,167,1
4506,-0.348,-0.514,1.068,167,1
4507,0.178,-1.178,0.907,167,1
4508,0.429,-1.412,0.802,167,1
4509,0.273,-1.344,0.937,167,1
4510,-0.556,-1.056,1.65,167,1
4511,-1.876,0.256,2.784,167,1
4512,-2.429,1.566,3.041,167,1
4513,-1.801,1.858,2.008,167,1
4514,-0.61,1.935,0.562,167,1
4515,0.483,1.969,-0.572,167,1
4516,0.877,1.962,-1.027,167,1
4517,0.738,1.942,-1.085,167,1
4518,-0.134,2.391,-0.664,167,1
4519,-1.837,3.355,0.517,167,1
4520,-2.918,3.468,1.539,167,1
4521,-2.437,2.212,1.596,167,1
4522,-1.32,0.668,1.235,167,1
4523,-0.535,-0.471,1.055,167,1
4524,-0.154,-1.276,0.906,167,1
4525,-0.078,-1.616,0.833,167,1
4526,-0.327,-1.406,0.921,167,1
4527,-1.384,-0.605,1.703,167,1
4528,-2.613,1.138,2.645,167,1
4529,-2.632,2.319,2.526,167,1
4530,-1.659,2.264,1.501,167,1
4531,-0.212,2.073,0.156,167,1
4532,0.886,1.957,-0.811,167,1
4533,1.101,1.953,-1.123,167,1
4534,0.909,2.067,-1.185,167,1
4535,-0.571,2.822,-0.517,167,1
4536,-2.691,3.67,0.718,167,1
4537,-3.08,3.063,1.259,167,1
4538,-2.117,1.442,1.026,167,1
4539,-1.081,-0.045,0.698,167,1
4540,-0.406,-1.274,0.542,167,1
4541,-0.083,-1.925,0.469,167,1
4542,-0.109,-1.742,0.567,167,1
4543,-0.792,-0.968,1.096,167,1
4544,-2.105,0.528,2.084,167,1
4545,-2.746,1.748,2.46,167,1
4546,-2.208,1.916,1.793,167,1
4547,-0.984,1.749,0.598,167,1
4548,0.408,1.638,-0.514,167,1
4549,1.163,1.574,-0.992,167,1
4550,1.142,1.593,-1.063,167,1
4551,0.427,2.167,-0.876,167,1
4552,-1.186,3.263,-0.172,167,1
4553,-2.499,3.558,0.457,167,1
4554,-2.472,2.395,0.636,167,1
4555,-1.799,0.822,0.803,167,1
4556,-1.109,-0.287,0.908,167,1
4557,-0.742,-0.988,0.928,167,1
4558,-0.684,-1.251,1.143,167,1
4559,-0.956,-1.063,1.442,167,1
4560,-1.682,-0.541,1.705,167,1
4561,-2.503,0.565,1.885,167,1
4562,-2.679,1.607,1.664,167,1
4563,-1.948,2.029,0.91,167,1
4564,-0.552,1.933,-0.188,167,1
4565,0.686,1.622,-1.195,167,1
4566,1.018,1.702,-1.777,167,1
4567,0.394,2.536,-1.946,167,1
4568,-1.002,3.715,-1.41,167,1
4569,-2.465,4.192,-0.189,167,1
4570,-2.944,3.469,1.026,167,1
4571,-2.414,1.801,1.874,167,1
4572,-1.732,0.195,2.304,167,1
4573,-1.194,-0.706,2.184,167,1
4574,-0.892,-1.068,1.811,167,1
4575,-1.057,-0.853,1.738,167,1
4576,-1.627,-0.093,1.926,167,1
4577,-2.416,1.085,2.283,167,1
4578,-3.025,2.209,2.287,167,1
4579,-2.764,2.543,1.367,167,1
4580,-1.522,2.201,0.019,168,1
4581,-0.177,1.798,-1.106,168,1
4582,0.513,1.665,-1.583,168,1
4583,0.443,1.818,-1.567,168,1
4584,-0.199,2.386,-1.326,168,1
4585,-1.353,3.235,-0.749,168,1
4586,-2.479,3.557,0.108,168,1
4587,-2.741,2.844,0.782,168,1
4588,-2.351,1.56,0.971,168,1
4589,-1.87,0.358,1.022,168,1
4590,-1.484,-0.616,1.058,169,1
4591,-1.236,-1.195,1.296,169,1
4592,-1.201,-1.223,1.911,169,1
4593,-1.467,-0.831,2.59,169,1
4594,-2.457,0.319,3.162,169,1
4595,-3.585,1.853,3.041,169,1
4596,-3.812,2.594,2.018,169,1
4597,-3.135,2.63,0.509,169,1
4598,-1.852,2.545,-1.08,169,1
4599,-0.637,2.565,-2.147,169,1
4600,0,2.74,-2.302,170,1
4601,-0.256,3.211,-1.742,170,1
4602,-1.842,4.207,-0.566,170,1
4603,-3.625,4.551,0.841,170,1
4604,-3.909,3.255,1.601,170,1
4605,-2.997,1.312,1.786,170,1
4606,-1.905,-0.061,1.731,170,1
4607,-1.049,-0.659,1.514,170,1
4608,-0.544,-0.787,1.444,170,1
4609,-0.422,-0.639,1.78,170,1
4610,-0.706,-0.316,2.323,171,1
4611,-1.647,0.41,2.853,171,1
4612,-2.637,1.364,2.733,171,1
4613,-2.824,1.9,1.923,171,1
4614,-2.18,2.104,0.729,171,1
4615,-0.997,2.125,-0.723,171,1
4616,-0.08,2.209,-1.712,171,1
4617,0.024,2.653,-2.303,171,1
4618,-0.503,3.291,-2.448,171,1
4619,-1.567,4.264,-1.834,171,1
4620,-2.872,5.162,-0.77,171,1
4621,-3.269,4.752,0.489,171,1
4622,-2.443,3.044,1.587,171,1
4623,-1.507,1.311,2.208,171,1
4624,-1.053,0.203,2.386,171,1
4625,-0.976,-0.175,2.377,171,1
4626,-1.093,0.059,2.408,171,1
4627,-1.351,0.699,2.47,171,1
4628,-2.151,1.807,2.73,171,1
4629,-3.105,2.938,2.664,171,1
4630,-3.308,3.293,1.734,172,1
4631,-2.528,3.015,0.277,172,1
4632,-1.151,2.581,-1.113,172,1
4633,-0.087,2.238,-1.806,172,1
4634,0.189,2.251,-1.838,172,1
4635,-0.17,2.628,-1.422,172,1
4636,-1.163,3.267,-0.457,172,1
4637,-2.487,3.663,0.833,172,1
4638,-2.962,2.999,1.729,172,1
4639,-2.339,1.523,1.941,172,1
4640,-1.546,0.223,1.879,173,1
4641,-0.947,-0.575,1.743,173,1
4642,-0.57,-0.967,1.607,173,1
4643,-0.502,-0.956,1.687,173,1
4644,-0.798,-0.66,2.027,173,1
4645,-1.677,-0.03,2.655,173,1
4646,-2.625,1.043,3.036,173,1
4647,-2.847,1.876,2.547,173,1
4648,-2.233,2.231,1.343,173,1
4649,-0.996,2.42,-0.243,173,1
4650,0.099,2.418,-1.41,174,1
4651,0.287,2.434,-1.769,174,1
4652,-0.364,2.723,-1.685,174,1
4653,-1.525,3.264,-1.072,174,1
4654,-3.002,3.757,0.073,174,1
4655,-3.602,3.554,1.387,174,1
4656,-2.66,2.312,2.199,174,1
4657,-1.368,0.818,2.393,174,1
4658,-0.624,-0.213,2.271,174,1
4659,-0.445,-0.724,2.003,174,1
4660,-0.578,-0.847,1.926,175,1
4661,-0.857,-0.755,2.036,175,1
4662,-1.468,-0.335,2.394,175,1
4663,-2.475,0.76,2.964,175,1
4664,-3.199,1.745,2.948,175,1
4665,-3.039,2.041,2.002,175,1
4666,-2.083,2.13,0.527,175,1
4667,-0.884,2.096,-0.833,175,1
4668,-0.164,2.058,-1.458,175,1
4669,-0.147,2.156,-1.483,175,1
4670,-0.748,2.453,-1.053,175,1
4671,-1.781,2.803,-0.191,175,1
4672,-2.845,2.859,0.876,175,1
4673,-3.306,2.23,1.679,175,1
4674,-2.806,0.771,1.959,175,1
4675,-1.889,-0.684,1.808,175,1
4676,-1.185,-1.42,1.433,175,1
4677,-0.833,-1.5,1.225,175,1
4678,-0.763,-1.135,1.166,175,1
4679,-0.853,-0.627,1.175,175,1
4680,-1.368,0.018,1.64,176,1
4681,-2.104,1.077,2.207,176,1
4682,-2.305,1.785,2.169,176,1
4683,-1.788,1.69,1.508,176,1
4684,-0.845,1.456,0.529,176,1
4685,0.129,1.387,-0.32,176,1
4686,0.738,1.474,-0.744,176,1
4687,0.773,1.422,-0.792,176,1
4688,0.503,1.323,-0.734,176,1
4689,-0.572,1.809,-0.051,176,1
4690,-2.392,2.645,1.038,177,1
4691,-2.977,2.402,1.542,177,1
4692,-1.975,1.119,1.395,177,1
4693,-0.847,-0.083,0.956,177,1
4694,-0.19,-0.893,0.641,177,1
4695,0.046,-1.281,0.591,177,1
4696,-0.104,-1.29,0.722,177,1
4697,-0.572,-1.056,0.991,177,1
4698,-1.548,-0.502,1.71,177,1
4699,-2.651,0.767,2.509,177,1
4700,-2.802,1.798,2.444,178,1
4701,-1.989,1.931,1.539,178,1
4702,-0.678,1.831,0.418,178,1
4703,0.541,1.724,-0.476,178,1
4704,1.065,1.663,-0.906,178,1
4705,0.914,1.657,-0.889,178,1
4706,0.258,1.898,-0.729,178,1
4707,-1.4,2.697,0.127,178,1
4708,-3.007,2.999,1.239,178,1
4709,-2.819,1.995,1.424,178,1
4710,-1.649,0.611,1.149,179,1
4711,-0.685,-0.411,0.907,179,1
4712,-0.134,-1.116,0.672,179,1
4713,0.091,-1.48,0.571,179,1
4714,0.051,-1.346,0.535,179,1
4715,-0.653,-0.729,0.995,179,1
4716,-2,0.469,2.004,179,1
4717,-2.638,1.433,2.367,179,1
4718,-2.173,1.599,1.828,179,1
4719,-1.166,1.376,0.885,179,1
4720,0.042,1.193,-0.079,179,1
4721,0.855,1.304,-0.709,179,1
4722,0.956,1.536,-0.901,179,1
4723,0.742,1.708,-0.927,179,1
4724,-0.304,2.461,-0.56,179,1
4725,-2.159,3.433,0.35,179,1
4726,-2.923,3.038,1.001,179,1
4727,-2.282,1.536,1.024,179,1
4728,-1.334,0.123,0.924,179,1
4729,-0.639,-0.717,0.784,179,1
4730,-0.267,-1.101,0.427,179,1
4731,-0.14,-1.141,0.324,179,1
4732,-0.329,-0.918,0.571,179,1
4733,-1.298,-0.325,1.247,179,1
4734,-2.526,0.824,1.98,179,1
4735,-2.647,1.486,1.954,179,1
4736,-1.835,1.364,1.361,179,1
4737,-0.782,1.186,0.602,179,1
4738,0.181,1.162,-0.079,179,1
4739,0.677,1.222,-0.552,179,1
4740,0.727,1.272,-0.685,179,1
4741,0.613,1.347,-0.666,179,1
4742,-0.602,1.783,-0.317,179,1
4743,-2.598,2.425,0.633,179,1
4744,-3.106,2.133,1.224,179,1
4745,-2.188,1.009,1.027,179,1
4746,-1.136,0.072,0.727,179,1
4747,-0.413,-0.494,0.552,179,1
4748,-0.096,-1.049,0.371,179,1
4749,0.002,-1.38,0.296,179,1
4750,-0.137,-1.303,0.342,179,1
4751,-1,-0.963,0.788,179,1
4752,-2.546,-0.001,1.657,179,1
4753,-3.108,0.948,1.927,179,1
4754,-2.248,1.215,1.375,179,1
4755,-0.996,1.23,0.614,179,1
4756,0.159,1.358,-0.039,179,1
4757,0.752,1.477,-0.501,179,1
4758,0.775,1.386,-0.677,179,1
4759,0.536,1.322,-0.616,179,1
4760,-0.672,1.855,-0.304,179,1
4761,-2.556,2.659,0.546,179,1
4762,-3.128,2.374,1.18,179,1
4763,-2.244,1.122,1.061,179,1
4764,-1.146,-0.024,0.814,179,1
4765,-0.387,-0.778,0.569,179,1
4766,0.004,-1.311,0.291,179,1
4767,0.047,-1.459,0.23,179,1
4768,-0.206,-1.294,0.25,179,1
4769,-1.451,-0.874,0.822,179,1
4770,-3.052,0.241,1.73,179,1
4771,-3.101,1.089,1.77,179,1
4772,-2.022,1.242,1.126,179,1
4773,-0.76,1.282,0.367,179,1
4774,0.324,1.321,-0.268,179,1
4775,0.835,1.408,-0.562,179,1
4776,0.757,1.505,-0.604,179,1
4777,0.467,1.715,-0.691,179,1
4778,-1.095,2.638,-0.159,179,1
4779,-2.965,3.324,0.885,179,1
4780,-2.864,2.394,1.158,179,1
4781,-1.779,0.713,0.847,179,1
4782,-0.772,-0.522,0.605,179,1
4783,-0.137,-1.258,0.326,179,1
4784,0.068,-1.607,0.206,179,1
4785,-0.008,-1.374,0.338,179,1
4786,-0.781,-0.668,0.809,179,1
4787,-2.364,0.752,1.721,179,1
4788,-3.073,1.78,2.031,179,1
4789,-2.365,1.727,1.436,179,1
4790,-1.145,1.417,0.594,178,1
4791,0.071,1.246,-0.211,178,1
4792,0.88,1.386,-0.589,178,1
4793,0.998,1.586,-0.677,178,1
4794,0.835,1.72,-0.863,178,1
4795,0.008,2.26,-0.796,178,1
4796,-1.722,3.334,-0.048,178,1
4797,-2.695,3.405,0.634,178,1
4798,-2.307,2.01,0.729,178,1
4799,-1.343,0.44,0.751,178,1
4800,-0.561,-0.682,0.673,178,1
4801,-0.201,-1.372,0.485,178,1
4802,-0.187,-1.451,0.527,178,1
4803,-0.54,-1.027,0.724,178,1
4804,-1.458,-0.428,1.247,178,1
4805,-2.666,0.802,2.093,178,1
4806,-2.963,1.822,2.243,178,1
4807,-2.115,1.962,1.511,178,1
4808,-0.755,1.922,0.524,178,1
4809,0.448,1.892,-0.269,178,1
4810,0.997,1.785,-0.601,177,1
4811,0.938,1.644,-0.578,177,1
4812,0.631,1.656,-0.685,177,1
4813,-0.781,2.246,-0.242,177,1
4814,-2.645,3.014,0.786,177,1
4815,-2.846,2.552,1.146,177,1
4816,-1.92,1.129,0.95,177,1
4817,-0.941,-0.001,0.735,177,1
4818,-0.323,-0.686,0.541,177,1
4819,-0.05,-1.167,0.361,177,1
4820,-0.035,-1.328,0.364,177,1
4821,-0.35,-1.186,0.533,177,1
4822,-1.561,-0.534,1.386,177,1
4823,-2.733,0.842,2.189,177,1
4824,-2.611,1.677,1.975,177,1
4825,-1.71,1.611,1.261,177,1
4826,-0.544,1.44,0.419,177,1
4827,0.415,1.397,-0.231,177,1
4828,0.854,1.397,-0.557,177,1
4829,0.832,1.33,-0.586,177,1
4830,0.632,1.422,-0.605,176,1
4831,-0.869,2.307,-0.187,176,1
4832,-2.749,3.177,0.693,176,1
4833,-2.801,2.511,1.002,176,1
4834,-1.83,0.998,0.803,176,1
4835,-0.874,-0.136,0.677,176,1
4836,-0.276,-0.755,0.485,176,1
4837,-0.029,-1.182,0.231,176,1
4838,-0.01,-1.264,0.203,176,1
4839,-0.32,-1.041,0.372,176,1
4840,-1.368,-0.546,1.143,176,1
4841,-2.511,0.506,2.068,176,1
4842,-2.606,1.25,2.117,176,1
4843,-1.877,1.322,1.483,176,1
4844,-0.833,1.278,0.607,176,1
4845,0.198,1.257,-0.157,176,1
4846,0.764,1.306,-0.481,176,1
4847,0.737,1.354,-0.514,176,1
4848,0.55,1.455,-0.623,176,1
4849,-0.541,2.169,-0.197,176,1
4850,-2.281,3.13,0.818,175,1
4851,-2.735,2.778,1.271,175,1
4852,-1.966,1.298,1.058,175,1
4853,-1.013,0.024,0.847,175,1
4854,-0.343,-0.736,0.67,175,1
4855,0.016,-1.263,0.448,175,1
4856,0.079,-1.367,0.422,175,1
4857,-0.202,-1.049,0.581,175,1
4858,-0.962,-0.507,1.2,175,1
4859,-1.975,0.62,2.131,175,1
4860,-2.358,1.511,2.328,175,1
4861,-1.924,1.562,1.675,175,1
4862,-1.13,1.358,0.833,175,1
4863,-0.17,1.175,0.087,175,1
4864,0.56,1.168,-0.409,175,1
4865,0.859,1.214,-0.587,175,1
4866,0.767,1.217,-0.58,175,1
4867,0.112,1.405,-0.448,175,1
4868,-1.443,2.276,0.464,175,1
