Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
50,423530,524287,0.125,-0.418,0.903,60,0,OTHER
51,422377,524287,0.017,-0.7,0.826,60,0,OTHER
52,423044,524287,-0.299,-0.728,0.783,60,0,OTHER
53,423926,524287,-0.533,-0.596,0.769,60,0,OTHER
54,423377,524287,-0.602,-0.359,0.802,60,0,OTHER
55,427515,524287,-0.608,0.207,0.889,60,0,OTHER
56,433009,524287,-0.633,0.843,0.932,60,0,OTHER
57,444969,524287,-0.611,1.16,0.925,60,0,OTHER
58,444494,524287,-0.484,1.097,0.817,60,0,OTHER
59,438428,524287,-0.379,0.819,0.52,59,98,OTHER
60,435346,524287,-0.269,0.627,0.319,59,98,OTHER
61,435100,524287,-0.289,0.593,0.382,59,98,OTHER
62,439209,524287,-0.311,0.668,0.577,59,98,OTHER
63,437345,524287,-0.308,0.708,0.706,59,98,OTHER
64,436062,524287,-0.412,0.589,0.783,59,98,OTHER
65,434357,524287,-0.436,0.473,0.877,59,98,OTHER
66,433027,524287,-0.435,0.443,0.875,59,98,OTHER
67,431472,524287,-0.457,0.453,0.801,59,98,OTHER
68,430830,524287,-0.436,0.486,0.757,59,98,OTHER
69,429929,524287,-0.415,0.52,0.75,59,97,OTHER
70,430109,524287,-0.377,0.575,0.688,59,97,OTHER
71,429738,524287,-0.319,0.663,0.625,59,97,OTHER
72,428945,524287,-0.34,0.628,0.632,59,97,OTHER
73,427915,524287,-0.388,0.581,0.68,59,97,OTHER
74,427648,524287,-0.488,0.507,0.785,59,97,OTHER
75,409600,524287,-0.557,0.428,0.874,59,97,OTHER
76,376832,524287,-0.514,0.433,0.852,59,97,OTHER
77,365896,524287,-0.465,0.437,0.718,59,97,OTHER
78,366815,524287,-0.378,0.567,0.61,59,97,OTHER
79,368143,524287,-0.342,0.651,0.604,59,96,OTHER
80,369049,524287,-0.341,0.665,0.608,59,96,OTHER
81,369187,524287,-0.338,0.627,0.631,59,96,OTHER
82,368820,524287,-0.374,0.585,0.666,59,96,OTHER
83,368798,524287,-0.463,0.51,0.746,59,96,OTHER
84,369537,524287,-0.487,0.429,0.83,59,96,OTHER
85,369933,524287,-0.491,0.452,0.841,59,96,OTHER
86,370642,524287,-0.464,0.494,0.816,59,96,OTHER
87,370849,524287,-0.368,0.514,0.76,59,96,OTHER
88,372241,524287,-0.314,0.54,0.681,59,96,OTHER
89,373573,524287,-0.263,0.667,0.599,59,94,OTHER
90,373150,524287,-0.284,0.698,0.569,59,94,OTHER
91,371272,524287,-0.331,0.599,0.605,59,94,OTHER
92,371233,524287,-0.403,0.53,0.679,59,94,OTHER
93,373283,524287,-0.581,0.409,0.849,59,94,OTHER
94,374099,524287,-0.61,0.337,0.966,59,94,OTHER
95,372260,524287,-0.516,0.386,0.876,59,94,OTHER
96,371799,524287,-0.46,0.452,0.691,59,94,OTHER
97,372804,524287,-0.381,0.552,0.57,59,94,OTHER
98,373872,524287,-0.322,0.655,0.549,59,94,OTHER
99,375071,524287,-0.283,0.685,0.563,59,93,OTHER
100,344064,507904,-0.314,0.674,0.653,59,93,OTHER
101,311296,500978,-0.395,0.562,0.627,59,93,OTHER
102,306791,501690,-0.473,0.473,0.7,59,93,OTHER
103,306987,502047,-0.464,0.488,0.881,59,93,OTHER
104,307494,503451,-0.499,0.468,0.838,59,93,OTHER
105,308261,505615,-0.513,0.489,0.786,59,93,OTHER
106,308498,506300,-0.398,0.543,0.738,59,93,OTHER
107,309866,508342,-0.314,0.585,0.628,59,93,OTHER
108,311147,509145,-0.256,0.671,0.575,59,93,OTHER
109,308671,503932,-0.259,0.692,0.585,59,93,OTHER
110,306736,499885,-0.393,0.616,0.632,59,93,OTHER
111,305900,498420,-0.479,0.516,0.708,59,93,OTHER
112,304530,496323,-0.522,0.435,0.827,59,93,OTHER
113,303939,496870,-0.57,0.378,0.891,59,93,OTHER
114,304973,499861,-0.484,0.389,0.841,59,93,OTHER
115,305807,502202,-0.403,0.495,0.768,59,93,OTHER
116,307395,505240,-0.385,0.549,0.655,59,93,OTHER
117,310241,508930,-0.361,0.593,0.584,59,93,OTHER
118,309133,508229,-0.31,0.653,0.62,59,93,OTHER
119,309265,508465,-0.369,0.56,0.656,59,93,OTHER
120,308881,507426,-0.479,0.522,0.749,59,93,OTHER
121,308246,506695,-0.523,0.564,0.919,59,93,OTHER
122,306987,506376,-0.469,0.512,0.963,59,93,OTHER
123,308758,508309,-0.452,0.487,0.825,59,93,OTHER
124,306596,505760,-0.559,0.456,0.774,59,93,OTHER
125,278528,475136,-0.359,0.353,0.66,59,93,OTHER
126,264970,442368,0.024,0.293,0.404,59,93,OTHER
127,267026,438798,-0.135,0.524,0.461,59,93,OTHER
128,264077,436171,-0.256,0.858,0.659,59,93,OTHER
129,262775,433017,-0.25,0.766,0.678,59,93,OTHER
130,262821,432626,-0.541,0.415,0.707,59,93,OTHER
131,262943,433391,-0.647,0.363,0.897,59,93,OTHER
132,262337,433322,-0.591,0.439,1.027,59,93,OTHER
133,262401,433110,-0.483,0.414,0.915,59,93,OTHER
134,262951,434252,-0.381,0.488,0.693,59,93,OTHER
135,263984,436934,-0.325,0.582,0.568,59,93,OTHER
136,264349,436323,-0.288,0.582,0.598,59,93,OTHER
137,263764,435246,-0.216,0.63,0.637,59,93,OTHER
138,264903,435978,-0.393,0.636,0.666,59,93,OTHER
139,264752,436410,-0.671,0.796,0.812,59,91,OTHER
140,264711,433739,-0.525,1.238,0.898,59,91,OTHER
141,272268,438352,-0.425,1.406,0.754,59,91,OTHER
142,277450,440877,-0.536,1.11,0.559,59,91,OTHER
143,284614,438966,-0.457,0.572,0.418,59,91,OTHER
144,287056,441196,-0.291,-0.012,0.45,59,91,OTHER
145,286513,443287,-0.214,-0.519,0.561,59,91,OTHER
146,268779,435240,-0.226,-0.792,0.635,59,91,OTHER
147,263804,433156,-0.444,-0.661,0.833,59,91,OTHER
148,263683,433925,-1.101,0.0,1.116,59,91,OTHER
149,264801,438132,-1.715,0.769,1.352,59,90,OTHER
150,260089,433272,-1.664,0.979,1.279,59,90,OTHER
151,260022,433159,-0.97,0.719,0.831,59,90,OTHER
152,258891,430275,-0.095,0.461,0.338,59,90,OTHER
153,259099,431513,0.531,0.407,0.033,59,90,OTHER
154,259768,432223,0.794,0.539,-0.084,59,90,OTHER
155,247818,420753,0.65,0.806,-0.162,59,90,OTHER
156,247015,422653,0.358,1.09,-0.265,59,90,OTHER
157,250156,429168,-0.485,1.876,0.043,59,90,OTHER
158,253395,431748,-1.562,2.843,0.652,59,90,OTHER
159,253361,427509,-1.944,2.717,0.91,59,90,OTHER
160,253508,424714,-1.576,1.624,0.812,59,90,OTHER
161,255258,425206,-0.898,0.49,0.716,59,90,OTHER
162,254349,423039,-0.485,-0.364,0.684,59,90,OTHER
163,252877,421420,-0.302,-0.977,0.666,59,90,OTHER
164,237369,409600,-0.294,-1.214,0.718,59,90,OTHER
165,231976,400726,-0.437,-1.078,0.723,59,90,OTHER
166,233538,407287,-1.262,-0.393,1.152,59,90,OTHER
167,235280,412279,-2.526,1.157,1.872,59,90,OTHER
168,234304,410553,-2.825,2.268,1.862,59,90,OTHER
169,234683,410467,-1.699,2.084,0.958,59,90,OTHER
170,237763,414453,-0.175,1.558,-0.161,59,90,OTHER
171,238609,417470,0.731,1.245,-0.785,59,90,OTHER
172,232648,412062,0.933,1.282,-0.906,59,90,OTHER
173,223731,401104,0.619,1.567,-0.804,59,90,OTHER
174,222248,400975,0.134,1.88,-0.397,59,90,OTHER
175,226309,407964,-0.868,2.65,0.439,59,90,OTHER
176,228669,407316,-2.028,3.207,1.186,59,90,OTHER
177,228792,404762,-2.132,2.488,1.321,59,90,OTHER
178,231650,405296,-1.458,1.17,1.032,59,90,OTHER
179,231006,403760,-0.852,0.153,0.771,59,89,OTHER
180,231861,403099,-0.432,-0.47,0.674,59,89,OTHER
181,229881,399875,-0.147,-0.964,0.671,59,89,OTHER
182,214904,383214,-0.034,-1.25,0.715,59,89,OTHER
183,213184,381695,-0.104,-1.181,0.77,59,89,OTHER
184,213399,386817,-0.886,-0.461,1.393,59,89,OTHER
185,212661,387105,-2.099,1.152,2.328,59,89,OTHER
186,213176,388401,-2.427,2.287,2.352,59,89,OTHER
187,212541,386544,-1.52,2.124,1.305,59,89,OTHER
188,212576,386657,-0.233,1.645,0.095,59,89,OTHER
189,218640,397223,0.606,1.341,-0.612,59,89,OTHER
190,210112,390320,0.81,1.295,-0.742,59,89,OTHER
191,206516,385479,0.671,1.407,-0.628,59,89,OTHER
192,207426,388528,0.221,1.669,-0.373,59,89,OTHER
193,211874,393554,-0.879,2.51,0.606,59,89,OTHER
194,212725,391269,-2.015,3.016,1.475,59,89,OTHER
195,213955,389968,-2.065,2.191,1.479,59,89,OTHER
196,215026,391450,-1.349,0.839,1.169,59,89,OTHER
197,213488,387995,-0.775,-0.232,0.881,59,89,OTHER
198,212615,384377,-0.445,-0.87,0.697,59,89,OTHER
199,199557,368556,-0.307,-1.109,0.647,59,88,OTHER
200,194924,363376,-0.277,-1.048,0.689,59,88,OTHER
201,195484,367135,-0.52,-0.745,0.908,59,88,OTHER
202,197558,372287,-1.438,0.386,1.737,59,88,OTHER
203,197978,371302,-2.367,1.728,2.369,59,88,OTHER
204,200289,374918,-2.177,2.037,1.861,59,88,OTHER
205,200016,372653,-1.041,1.66,0.723,59,88,OTHER
206,202712,377963,0.108,1.28,-0.298,59,88,OTHER
207,202634,380008,0.677,1.115,-0.81,59,88,OTHER
208,194471,370676,0.681,1.158,-0.787,59,88,OTHER
209,191736,365201,0.494,1.343,-0.638,60,87,OTHER
210,192491,368119,-0.144,1.788,-0.086,60,87,OTHER
211,194853,368158,-1.371,2.621,1.18,60,87,OTHER
212,194245,363859,-2.169,2.708,1.85,60,87,OTHER
213,198055,366156,-1.884,1.616,1.52,60,87,OTHER
214,196566,364489,-1.151,0.444,1.097,60,87,OTHER
215,196325,362251,-0.611,-0.402,0.782,60,87,OTHER
216,192963,358237,-0.234,-1.028,0.517,60,87,OTHER
217,183393,344064,-0.079,-1.285,0.476,60,87,OTHER
218,183632,344188,-0.117,-1.135,0.578,60,87,OTHER
219,186392,352822,-0.709,-0.674,1.14,60,87,OTHER
220,185877,352351,-1.882,0.578,2.122,60,87,OTHER
221,187372,353982,-2.433,1.708,2.413,60,87,OTHER
222,187011,352132,-1.767,1.75,1.606,60,87,OTHER
223,186879,354309,-0.53,1.378,0.415,60,87,OTHER
224,188236,356843,0.414,1.046,-0.416,60,87,OTHER
225,183064,352464,0.703,0.944,-0.702,60,87,OTHER
226,180259,346328,0.539,1.111,-0.655,60,87,OTHER
227,181564,350388,0.294,1.401,-0.486,60,87,OTHER
228,185095,354359,-0.566,2.006,0.405,60,87,OTHER
229,185177,350900,-1.904,2.719,1.552,60,86,OTHER
230,187762,351471,-2.215,2.331,1.765,60,86,RUN
231,189699,354440,-1.491,1.025,1.347,60,86,RUN
232,188079,350577,-0.769,-0.075,0.985,60,86,RUN
233,187166,347372,-0.317,-0.856,0.679,60,86,RUN
234,173850,329748,-0.03,-1.325,0.455,60,86,RUN
235,171535,328117,0.002,-1.267,0.52,60,86,RUN
236,172804,332684,-0.316,-0.904,0.803,60,86,RUN
237,174534,336419,-1.324,-0.089,1.743,60,86,RUN
238,176187,337653,-2.344,1.064,2.541,60,86,RUN
239,177491,339089,-2.183,1.581,2.094,61,80,RUN
240,177505,340117,-1.049,1.417,0.903,61,80,RUN
241,182642,350417,0.05,1.184,-0.166,61,80,RUN
242,177266,344703,0.541,1.118,-0.627,61,80,RUN
243,173253,337734,0.545,1.212,-0.655,61,80,RUN
244,172627,337041,0.411,1.37,-0.583,61,80,RUN
245,174238,339208,-0.22,1.724,0.047,61,80,RUN
246,175016,336369,-1.422,2.448,1.395,61,80,RUN
247,177583,335119,-2.086,2.475,2.119,61,80,RUN
248,177849,334817,-1.732,1.409,1.741,61,80,RUN
249,176707,333009,-0.986,0.231,1.117,61,80,RUN
250,174013,330070,-0.445,-0.647,0.711,61,80,RUN
251,167022,320544,-0.101,-1.162,0.529,61,80,RUN
252,167571,323157,-0.015,-1.304,0.545,61,80,RUN
253,169352,328252,-0.281,-1.099,0.776,61,80,RUN
254,170849,331583,-1.137,-0.407,1.626,61,80,RUN
255,171789,331584,-2.021,0.769,2.449,61,80,RUN
256,173057,334237,-2.034,1.464,2.246,61,80,RUN
257,172023,332248,-1.259,1.352,1.277,61,80,RUN
258,173043,336568,-0.271,1.142,0.171,61,80,RUN
259,169631,335068,0.438,1.0,-0.61,62,80,RUN
260,166957,331790,0.608,1.051,-0.818,62,80,RUN
261,166166,330077,0.48,1.327,-0.733,62,80,RUN
262,168930,333837,0.073,1.804,-0.461,62,80,RUN
263,172324,334079,-1.141,2.699,0.681,62,80,RUN
264,174140,333281,-2.36,3.008,1.713,62,80,RUN
265,175513,334702,-2.252,1.949,1.614,62,80,RUN
266,176649,332311,-1.24,0.306,1.152,62,80,RUN
267,163395,317452,-0.448,-1.089,0.828,62,80,RUN
268,158648,312517,-0.031,-1.727,0.683,62,80,RUN
269,159063,314477,0.087,-1.535,0.755,63,80,RUN
270,161420,319924,-0.56,-0.749,1.278,63,80,RUN
271,161663,319674,-1.81,0.716,2.234,63,80,RUN
272,163547,322148,-2.576,1.888,2.577,63,80,RUN
273,163353,320697,-2.17,1.971,1.727,63,80,RUN
274,166169,330391,-0.921,1.674,0.382,63,80,RUN
275,163447,330628,0.302,1.435,-0.703,63,80,RUN
276,160776,325274,0.907,1.442,-1.092,63,80,RUN
277,160059,324699,0.88,1.704,-1.066,63,80,RUN
278,162924,327029,0.274,2.211,-0.616,63,80,RUN
279,163162,324190,-1.055,3.135,0.717,63,81,RUN
280,163801,321689,-2.203,3.41,1.805,63,81,RUN
281,166038,322259,-2.078,2.195,1.783,63,81,RUN
282,164464,319074,-1.219,0.554,1.358,63,81,RUN
283,163621,316709,-0.505,-0.534,1.082,63,81,RUN
284,151616,298902,-0.051,-1.134,0.96,63,81,RUN
285,152399,299147,0.14,-1.336,0.961,63,81,RUN
286,153128,305118,0.008,-1.22,1.042,63,81,RUN
287,154203,309306,-0.823,-0.708,1.639,63,81,RUN
288,156122,312075,-2.231,0.877,2.67,63,81,RUN
289,156141,310284,-2.781,2.275,2.778,64,81,RUN
290,158557,315249,-1.771,2.447,1.529,64,81,RUN
291,154856,314986,-0.249,2.157,-0.082,64,81,RUN
292,152773,312432,0.666,1.861,-1.017,64,81,RUN
293,151630,309110,0.864,1.802,-1.129,64,81,RUN
294,154212,313814,0.56,2.044,-0.944,64,81,RUN
295,158150,314624,-0.52,2.673,0.03,64,81,RUN
296,159413,312056,-2.032,3.299,1.532,64,81,RUN
297,159548,312591,-2.385,2.779,2.014,64,81,RUN
298,158045,309141,-1.489,1.177,1.632,64,81,RUN
299,157785,308335,-0.663,-0.224,1.263,64,81,RUN
300,149653,294607,-0.213,-1.094,1.031,64,81,RUN
301,150114,294247,-0.019,-1.431,0.976,64,81,RUN
302,149357,297072,-0.06,-1.249,1.079,64,81,RUN
303,149964,300912,-0.72,-0.617,1.658,64,81,RUN
304,150984,303654,-2.013,0.907,2.611,64,81,RUN
305,152054,305676,-2.636,2.237,2.732,64,81,RUN
306,153875,310751,-1.895,2.353,1.668,64,81,RUN
307,158006,320739,-0.593,1.989,0.186,64,81,RUN
308,154037,317924,0.391,1.646,-0.901,64,81,RUN
309,157265,318798,0.709,1.593,-1.266,65,81,RUN
310,157607,318072,0.553,1.805,-1.131,65,81,RUN
311,162014,321388,-0.079,2.213,-0.453,65,81,RUN
312,168905,319644,-1.299,2.855,0.897,65,81,RUN
313,187789,323902,-2.3,3.002,1.92,65,81,RUN
314,176565,312774,-2.164,1.999,1.896,65,81,RUN
315,174485,307410,-1.341,0.503,1.408,65,81,RUN
316,167005,297003,-0.7,-0.727,1.145,65,81,RUN
317,152664,290102,-0.37,-1.486,1.155,65,81,RUN
318,150958,289155,-0.287,-1.607,1.22,65,81,RUN
319,150371,289974,-0.427,-1.275,1.253,65,81,RUN
320,149920,290420,-1.279,-0.345,1.891,65,81,RUN
321,152689,297078,-2.519,1.368,2.731,65,81,RUN
322,152458,294169,-2.686,2.51,2.415,65,81,RUN
323,156136,305991,-1.55,2.393,1.126,65,81,RUN
324,154489,306737,-0.14,1.953,-0.2,65,81,RUN
325,152161,299833,0.67,1.631,-0.933,65,81,RUN
326,151849,298102,0.768,1.541,-0.973,65,81,RUN
327,156689,306810,0.549,1.72,-0.899,65,81,RUN
328,158238,306325,-0.365,2.284,-0.162,65,81,RUN
329,159808,306108,-1.928,3.064,1.217,66,81,RUN
330,164679,310965,-2.573,2.816,1.768,66,81,RUN
331,166028,311574,-1.857,1.419,1.436,66,81,RUN
332,163902,304633,-0.922,0.044,0.994,66,81,RUN
333,153843,290367,-0.329,-0.962,0.763,66,81,RUN
334,152437,289307,-0.031,-1.567,0.711,66,81,RUN
335,151090,287574,-0.064,-1.681,0.854,66,81,RUN
336,151420,289818,-0.629,-1.241,1.319,66,81,RUN
337,152968,293419,-1.975,0.246,2.307,66,81,RUN
338,154923,299707,-2.966,1.951,2.761,66,81,RUN
339,154419,295818,-2.55,2.479,1.927,66,54,RUN
340,157644,304355,-1.286,2.162,0.612,66,54,RUN
341,156252,307287,-0.042,1.755,-0.57,66,54,RUN
342,155190,305344,0.584,1.488,-1.1,66,54,RUN
343,155669,306083,0.631,1.375,-0.963,66,54,RUN
344,160531,313976,0.508,1.409,-0.82,66,54,RUN
345,161467,312623,-0.273,1.972,-0.079,66,54,RUN
346,162245,310720,-1.769,2.914,1.309,66,54,RUN
347,167065,314067,-2.439,2.721,1.959,66,54,RUN
348,166375,311220,-1.816,1.365,1.602,66,54,RUN
349,165356,307350,-0.896,0.097,1.026,66,54,RUN
350,155150,292654,-0.303,-0.768,0.722,66,54,RUN
351,156754,295472,-0.066,-1.217,0.613,66,54,RUN
352,156749,296677,-0.093,-1.297,0.677,66,54,RUN
353,157429,299313,-0.427,-1.172,0.921,66,54,RUN
354,159894,302981,-1.508,-0.386,1.795,66,54,RUN
355,164025,310822,-2.587,1.079,2.579,66,54,RUN
356,164546,309957,-2.479,1.95,2.168,66,54,RUN
357,167462,315448,-1.388,1.868,0.952,66,54,RUN
358,162397,311893,-0.151,1.611,-0.299,66,54,RUN
359,158796,304910,0.523,1.445,-0.957,67,53,RUN
360,157664,303842,0.604,1.433,-1.007,67,53,RUN
361,161395,308324,0.434,1.547,-0.816,67,53,RUN
362,162704,307022,-0.203,1.96,-0.18,67,53,RUN
363,163661,306408,-1.501,2.949,1.054,67,53,RUN
364,166967,310101,-2.262,2.961,1.805,67,53,RUN
365,168848,309688,-1.751,1.581,1.637,67,53,RUN
366,164169,303820,-0.868,0.202,1.181,67,53,RUN
367,152621,285142,-0.329,-0.842,0.816,67,53,RUN
368,153509,285021,-0.093,-1.377,0.729,67,53,RUN
369,155424,291004,-0.093,-1.406,0.791,67,53,RUN
370,157499,293771,-0.466,-1.13,0.965,67,53,RUN
371,160574,299298,-1.524,-0.075,1.825,67,53,RUN
372,162934,304618,-2.574,1.51,2.591,67,53,RUN
373,164175,307366,-2.391,2.27,2.139,67,53,RUN
374,165790,313718,-1.145,2.023,0.951,67,53,RUN
375,162286,312985,0.136,1.566,-0.206,67,53,RUN
376,160666,307871,0.749,1.268,-0.879,67,53,RUN
377,160790,307390,0.743,1.291,-0.994,67,53,RUN
378,162579,308756,0.458,1.534,-0.792,67,53,RUN
379,163244,307154,-0.339,1.95,-0.033,67,54,RUN
380,165060,306571,-1.688,2.641,1.193,67,54,RUN
381,166567,309544,-2.328,2.595,1.801,67,54,RUN
382,166683,307554,-1.763,1.54,1.508,67,54,RUN
383,166248,305724,-0.981,0.473,1.039,67,54,RUN
384,156965,292846,-0.5,-0.284,0.799,67,54,RUN
385,157224,289971,-0.189,-0.933,0.703,67,54,RUN
386,159957,296431,-0.072,-1.359,0.782,67,54,RUN
387,162448,301273,-0.173,-1.445,0.888,67,54,RUN
388,164314,302888,-0.839,-1.042,1.387,67,54,RUN
389,167094,306997,-2.047,0.536,2.202,68,54,RUN
390,167149,307017,-2.538,1.899,2.271,68,54,RUN
391,168889,314218,-1.705,1.906,1.423,68,54,RUN
392,166901,313727,-0.316,1.488,0.295,68,54,RUN
393,163879,308802,0.646,1.166,-0.499,68,54,RUN
394,163395,308181,0.86,1.16,-0.744,68,54,RUN
395,165772,312213,0.614,1.391,-0.74,68,54,RUN
396,167340,311743,0.216,1.745,-0.483,68,54,RUN
397,167250,310400,-0.837,2.537,0.418,68,54,RUN
398,169278,310361,-2.138,3.091,1.381,68,54,RUN
399,169879,309192,-2.293,2.355,1.593,68,53,RUN
400,169662,307582,-1.531,1.015,1.273,68,53,RUN
401,162765,299033,-0.803,-0.007,0.926,68,53,RUN
402,158374,288580,-0.315,-0.629,0.747,68,53,RUN
403,161045,295133,0.013,-1.052,0.705,68,53,RUN
404,163289,300901,0.091,-1.342,0.802,68,53,RUN
405,164879,303731,-0.218,-1.294,1.13,68,53,RUN
406,167601,308867,-1.332,-0.135,2.111,68,53,RUN
407,167505,308696,-2.474,1.387,2.796,68,53,RUN
408,171653,318908,-2.274,1.881,2.111,68,53,RUN
409,166658,315572,-0.964,1.674,0.732,68,53,RUN
410,163284,310102,0.363,1.396,-0.475,68,53,RUN
411,162159,306638,0.858,1.316,-0.847,68,53,RUN
412,164445,310264,0.682,1.429,-0.714,68,53,RUN
413,167336,311881,0.334,1.708,-0.567,68,53,RUN
414,167769,311073,-0.57,2.287,0.309,68,53,RUN
415,172327,314041,-1.908,2.957,1.494,68,53,RUN
416,174693,317099,-2.351,2.687,1.837,68,53,RUN
417,174683,315911,-1.662,1.467,1.474,68,53,RUN
418,171826,311155,-0.811,0.29,0.998,68,53,RUN
419,158908,293978,-0.256,-0.531,0.797,69,53,RUN
420,158485,293211,0.087,-1.123,0.706,69,53,RUN
421,158320,295251,0.191,-1.423,0.692,69,53,RUN
422,159944,298064,0.033,-1.366,0.778,69,53,RUN
423,163493,306011,-0.883,-0.783,1.582,69,53,RUN
424,165792,308650,-2.138,0.751,2.71,69,53,RUN
425,166750,311324,-2.39,1.953,2.738,69,53,RUN
426,170830,323558,-1.458,1.977,1.611,69,53,RUN
427,166251,318173,-0.108,1.708,0.207,69,53,RUN
428,163520,310491,0.737,1.505,-0.606,69,53,RUN
429,162975,310382,0.814,1.416,-0.733,69,53,RUN
430,165505,313134,0.559,1.405,-0.649,69,53,RUN
431,165779,310561,0.089,1.579,-0.36,69,53,RUN
432,167559,310339,-1.058,2.357,0.724,69,53,RUN
433,171850,314289,-2.281,2.886,1.802,69,53,RUN
434,171470,313473,-2.271,2.149,1.865,69,53,RUN
435,172542,313178,-1.322,0.886,1.371,69,53,RUN
436,161312,297749,-0.505,-0.078,0.996,69,53,RUN
437,161851,295776,-0.036,-0.781,0.805,69,53,RUN
438,161866,299071,0.155,-1.197,0.68,69,53,RUN
439,161672,300167,0.124,-1.283,0.72,69,53,RUN
440,164220,305622,-0.23,-1.162,1.069,69,53,RUN
441,166749,310492,-1.365,-0.019,2.219,69,53,RUN
442,167431,312176,-2.418,1.508,3.108,69,53,RUN
443,172012,321803,-2.052,1.962,2.388,69,53,RUN
444,169371,320844,-0.731,1.791,0.851,69,53,RUN
445,167036,316622,0.397,1.574,-0.382,69,53,RUN
446,165923,313172,0.762,1.402,-0.822,69,53,RUN
447,168877,319934,0.604,1.29,-0.693,69,53,RUN
448,171379,323212,0.39,1.321,-0.535,69,53,RUN
449,170472,319556,-0.198,1.694,0.129,70,53,RUN
450,173486,321299,-1.428,2.562,1.344,70,53,RUN
451,173920,321387,-2.276,2.766,2.059,70,53,RUN
452,174012,319350,-1.972,1.744,1.833,70,53,RUN
453,172327,315581,-1.175,0.551,1.207,70,53,RUN
454,164769,301678,-0.549,-0.354,0.811,70,53,RUN
455,167045,306195,-0.099,-1.056,0.572,70,53,RUN
456,169503,312782,0.116,-1.49,0.408,70,53,RUN
457,171729,316349,0.092,-1.51,0.42,70,53,RUN
458,175286,323131,-0.552,-1.058,0.973,70,53,RUN
459,176835,326658,-1.81,0.411,2.166,70,52,RUN
460,177654,330023,-2.487,1.75,2.795,70,52,RUN
461,180124,334790,-1.897,1.886,2.039,70,52,RUN
462,173960,328015,-0.524,1.614,0.683,70,52,RUN
463,172836,324022,0.627,1.296,-0.421,70,52,RUN
464,173831,327438,0.982,1.108,-0.903,70,52,RUN
465,178323,335944,0.777,1.166,-0.807,70,52,RUN
466,180177,337575,0.389,1.468,-0.567,70,52,RUN
467,180865,335813,-0.634,2.299,0.25,70,52,RUN
468,184257,339528,-2.059,3.187,1.323,70,52,RUN
469,181797,335182,-2.585,2.824,1.654,71,52,RUN
470,176343,327063,-1.997,1.518,1.345,71,52,RUN
471,172515,320721,-1.139,0.373,0.887,71,52,RUN
472,168333,311296,-0.569,-0.379,0.622,71,52,RUN
473,170675,311567,-0.125,-1.008,0.421,71,52,RUN
474,172834,317767,0.169,-1.569,0.278,71,52,RUN
475,175845,323041,0.167,-1.727,0.329,71,52,RUN
476,178985,328618,-0.468,-1.311,0.979,71,52,RUN
477,180813,332767,-1.912,0.286,2.237,71,52,RUN
478,184387,340007,-2.706,1.696,2.791,71,52,RUN
479,182784,338612,-1.928,1.838,1.965,71,52,RUN
480,177595,333845,-0.533,1.627,0.673,71,52,RUN
481,175358,329285,0.489,1.335,-0.312,71,52,RUN
482,175768,330176,0.808,1.188,-0.684,71,52,RUN
483,178862,334726,0.67,1.189,-0.628,71,52,RUN
484,180608,335824,0.355,1.333,-0.469,71,52,RUN
485,181421,335001,-0.415,1.822,0.178,71,52,RUN
486,185385,337937,-1.698,2.58,1.12,71,52,RUN
487,187909,341358,-2.412,2.575,1.645,71,52,RUN
488,186050,339127,-2.017,1.643,1.531,71,52,RUN
489,182310,332665,-1.257,0.653,1.081,72,52,RUN
490,172511,314782,-0.662,-0.122,0.75,72,52,RUN
491,173575,315810,-0.224,-0.794,0.566,72,52,RUN
492,176217,322815,0.021,-1.298,0.438,72,52,RUN
493,177498,326037,0.03,-1.501,0.391,72,52,RUN
494,180645,331331,-0.259,-1.33,0.589,72,52,RUN
495,183116,335026,-1.453,-0.264,1.608,72,52,RUN
496,186825,344288,-2.69,1.236,2.633,72,52,RUN
497,187350,348753,-2.485,1.893,2.298,72,52,RUN
498,183305,344132,-1.171,1.684,1.033,72,52,RUN
499,178848,335753,0.196,1.364,-0.205,72,52,RUN
500,177918,333806,0.795,1.192,-0.807,72,52,RUN
501,180066,337651,0.721,1.142,-0.868,72,52,RUN
502,183129,341699,0.417,1.321,-0.678,72,52,RUN
503,184356,341522,-0.091,1.688,-0.18,72,52,RUN
504,187342,342939,-2.321,2.959,1.482,72,52,RUN
505,190453,345375,-2.398,2.297,1.609,72,52,RUN
506,190083,344230,-1.651,1.195,1.192,72,52,RUN
507,189905,342361,-0.944,0.27,0.762,72,52,RUN
508,178107,325329,-0.441,-0.41,0.52,72,52,RUN
509,177680,321712,-0.063,-0.966,0.385,72,52,RUN
510,178197,324840,0.161,-1.34,0.32,72,52,RUN
511,179659,330246,0.188,-1.392,0.362,72,52,RUN
512,180596,331728,-0.489,-0.99,1.065,72,52,RUN
513,183287,336462,-1.865,0.369,2.357,72,52,RUN
514,184214,338068,-2.444,1.529,2.816,72,52,RUN
515,188589,349316,-1.697,1.568,1.945,72,52,RUN
516,185682,348443,-0.462,1.421,0.614,72,52,RUN
517,182700,343605,0.465,1.278,-0.355,72,52,RUN
518,181253,339286,0.725,1.143,-0.662,72,52,RUN
519,181526,339684,0.589,1.091,-0.593,73,52,RUN
