Sample Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
1399,-0.743,0.606,0.363,76,3
1400,-0.834,0.604,0.38,76,3
1401,-0.948,0.606,0.348,76,3
1402,-1.031,0.597,0.278,76,3
1403,-1.013,0.502,0.239,76,3
1404,-0.986,0.426,0.247,76,3
1405,-0.96,0.428,0.25,76,3
1406,-0.953,0.414,0.252,76,3
1407,-0.973,0.378,0.262,76,3
1408,-0.932,0.328,0.24,76,3
1409,-0.854,0.259,0.191,76,3
1410,-0.835,0.202,0.186,76,3
1411,-0.851,0.167,0.203,76,3
1412,-0.904,0.13,0.195,76,3
1413,-0.959,0.098,0.251,76,3
1414,-0.912,0.051,0.322,76,3
1415,-0.819,-0.027,0.331,76,3
1416,-0.801,-0.082,0.339,76,3
1417,-0.844,-0.062,0.225,76,3
1418,-0.848,0.096,-0.011,76,3
1419,-0.817,0.39,-0.137,76,3
1420,-0.783,0.677,-0.042,76,3
1421,-0.791,0.867,0.238,76,3
1422,-0.868,0.981,0.537,76,3
1423,-1.029,1.032,0.722,76,3
1424,-1.187,0.972,0.786,76,3
1425,-1.193,0.795,0.732,76,3
1426,-1.08,0.594,0.619,76,3
1427,-0.928,0.427,0.497,76,3
1428,-0.77,0.302,0.376,76,3
1429,-0.656,0.251,0.294,76,3
1430,-0.616,0.311,0.299,76,3
1431,-0.612,0.445,0.33,76,3
1432,-0.578,0.565,0.335,76,3
1433,-0.567,0.65,0.359,76,3
1434,-0.605,0.711,0.402,76,3
1435,-0.647,0.752,0.442,76,3
1436,-0.709,0.786,0.462,76,3
1437,-0.768,0.787,0.454,76,3
1438,-0.806,0.757,0.409,76,3
1439,-0.878,0.741,0.34,76,3
1440,-0.959,0.725,0.27,76,3
1441,-0.964,0.665,0.223,76,3
1442,-0.898,0.583,0.216,76,3
1443,-0.804,0.513,0.221,76,3
1444,-0.721,0.478,0.227,76,3
1445,-0.674,0.454,0.227,76,3
1446,-0.66,0.376,0.234,76,3
1447,-0.71,0.296,0.285,76,3
1448,-0.793,0.264,0.347,76,3
1449,-0.884,0.242,0.371,76,3
1450,-0.96,0.22,0.336,76,3
1451,-1.025,0.19,0.236,76,3
1452,-1.09,0.189,0.203,76,3
1453,-1.065,0.21,0.251,76,3
1454,-1.058,0.23,0.248,76,3
1455,-1.062,0.255,0.216,76,3
1456,-0.989,0.295,0.131,76,3
1457,-0.847,0.39,0.025,76,3
1458,-0.656,0.481,0.011,76,3
1459,-0.534,0.545,0.043,76,3
1460,-0.515,0.656,0.187,76,3
1461,-0.687,0.807,0.353,76,3
1462,-0.932,0.893,0.398,76,3
1463,-0.994,0.857,0.339,76,3
1464,-1.02,0.76,0.25,76,3
1465,-1.023,0.729,0.281,76,3
1466,-0.86,0.73,0.345,76,3
1467,-0.665,0.685,0.29,76,3
1468,-0.56,0.647,0.198,76,3
1469,-0.588,0.612,0.182,77,3
1470,-0.681,0.546,0.269,77,3
1471,-0.763,0.515,0.427,77,3
1472,-0.781,0.54,0.49,77,3
1473,-0.744,0.614,0.47,77,3
1474,-0.76,0.747,0.415,77,3
1475,-0.817,0.844,0.317,77,3
1476,-0.845,0.851,0.233,77,3
1477,-0.875,0.804,0.159,77,3
1478,-0.859,0.698,0.109,77,3
1479,-0.746,0.576,0.103,77,3
1480,-0.634,0.521,0.107,77,3
1481,-0.622,0.536,0.102,77,3
1482,-0.641,0.529,0.092,77,3
1483,-0.587,0.493,0.079,77,3
1484,-0.696,0.508,0.069,77,3
1485,-0.878,0.54,0.093,77,3
1486,-0.852,0.529,0.115,77,3
1487,-0.768,0.468,0.107,77,3
1488,-0.719,0.396,0.13,77,3
1489,-0.687,0.376,0.159,77,3
1490,-0.608,0.41,0.16,77,3
1491,-0.537,0.496,0.146,77,3
1492,-0.542,0.711,0.112,77,3
1493,-0.506,1.02,0.006,77,3
1494,-0.406,1.294,-0.118,77,3
1495,-0.348,1.522,-0.185,77,3
1496,-0.351,1.581,-0.218,77,3
1497,-0.372,1.485,-0.208,77,3
1498,-0.39,1.372,-0.214,77,3
1499,-0.372,1.185,-0.244,77,3
1500,-0.321,1.029,-0.239,77,3
1501,-0.283,0.937,-0.22,77,3
1502,-0.263,0.844,-0.177,77,3
1503,-0.245,0.765,-0.124,77,3
1504,-0.253,0.708,-0.086,77,3
1505,-0.268,0.709,-0.044,77,3
1506,-0.254,0.76,-0.004,77,3
1507,-0.238,0.832,0.033,77,3
1508,-0.23,0.891,0.063,77,3
1509,-0.229,0.924,0.088,77,3
1510,-0.239,0.959,0.12,77,3
1511,-0.248,1.02,0.137,77,3
1512,-0.251,1.09,0.128,77,3
1513,-0.25,1.165,0.096,77,3
1514,-0.248,1.297,0.006,77,3
1515,-0.254,1.358,-0.088,77,3
1516,-0.267,1.23,-0.117,77,3
1517,-0.283,1.058,-0.117,77,3
1518,-0.291,0.962,-0.134,77,3
1519,-0.272,0.9,-0.167,77,3
1520,-0.251,0.863,-0.202,77,3
1521,-0.244,0.835,-0.232,77,3
1522,-0.244,0.763,-0.238,77,3
1523,-0.254,0.69,-0.21,77,3
1524,-0.273,0.687,-0.171,77,3
1525,-0.283,0.729,-0.151,77,3
1526,-0.295,0.791,-0.134,77,3
1527,-0.318,0.945,-0.134,77,3
1528,-0.325,1.147,-0.172,77,3
1529,-0.291,1.334,-0.219,77,3
1530,-0.166,1.388,-0.256,77,3
1531,-0.057,1.342,-0.249,77,3
1532,-0.046,1.305,-0.211,77,3
1533,-0.016,1.19,-0.167,77,3
1534,0.057,1.071,-0.117,77,3
1535,0.084,1.038,-0.099,77,3
1536,0.043,1.012,-0.103,77,3
1537,-0.033,0.967,-0.09,77,3
1538,-0.124,0.939,-0.074,77,3
1539,-0.194,0.921,-0.074,77,3
1540,-0.236,0.88,-0.083,77,3
1541,-0.26,0.829,-0.074,77,3
1542,-0.275,0.801,-0.058,77,3
1543,-0.287,0.813,-0.042,77,3
1544,-0.292,0.858,-0.016,77,3
1545,-0.296,0.903,0.006,77,3
1546,-0.303,0.94,0.034,77,3
1547,-0.305,0.982,0.073,77,3
1548,-0.291,1.016,0.098,77,3
1549,-0.265,1.042,0.101,77,3
1550,-0.249,1.13,0.076,77,3
1551,-0.241,1.282,-0.008,77,3
1552,-0.228,1.313,-0.088,77,3
1553,-0.225,1.196,-0.099,77,3
1554,-0.228,1.099,-0.106,77,3
1555,-0.216,1.026,-0.144,77,3
1556,-0.202,0.929,-0.172,77,3
1557,-0.206,0.872,-0.175,77,3
1558,-0.217,0.853,-0.175,77,3
1559,-0.223,0.82,-0.185,77,3
1560,-0.233,0.789,-0.187,77,3
1561,-0.261,0.795,-0.163,77,3
1562,-0.287,0.828,-0.138,77,3
1563,-0.287,0.855,-0.135,77,3
1564,-0.287,0.91,-0.142,77,3
1565,-0.292,0.984,-0.136,77,3
1566,-0.274,1.017,-0.126,77,3
1567,-0.242,1.073,-0.112,77,3
1568,-0.212,1.187,-0.114,77,3
1569,-0.179,1.253,-0.128,77,3
1570,-0.13,1.292,-0.108,77,3
1571,-0.086,1.284,-0.091,77,3
1572,-0.046,1.187,-0.101,77,3
1573,-0.01,1.096,-0.134,77,3
1574,-0.021,1.038,-0.148,77,3
1575,-0.059,0.978,-0.11,77,3
1576,-0.089,0.922,-0.084,77,3
1577,-0.126,0.875,-0.091,77,3
1578,-0.166,0.839,-0.084,77,3
1579,-0.18,0.803,-0.08,77,3
1580,-0.191,0.778,-0.078,77,3
1581,-0.212,0.788,-0.052,77,3
1582,-0.221,0.805,-0.014,77,3
1583,-0.218,0.856,0.037,77,3
1584,-0.215,0.934,0.079,77,3
1585,-0.229,1.003,0.11,77,3
1586,-0.25,1.062,0.151,77,3
1587,-0.257,1.116,0.162,77,3
1588,-0.253,1.168,0.123,77,3
1589,-0.257,1.194,0.059,77,3
1590,-0.291,1.189,0,77,3
1591,-0.333,1.228,-0.041,77,3
1592,-0.336,1.22,-0.086,77,3
1593,-0.314,1.106,-0.127,77,3
1594,-0.306,1.018,-0.162,77,3
1595,-0.297,0.967,-0.192,77,3
1596,-0.271,0.911,-0.216,77,3
1597,-0.252,0.842,-0.241,77,3
1598,-0.248,0.772,-0.26,77,3
1599,-0.235,0.734,-0.27,77,3
1600,-0.205,0.749,-0.218,77,3
1601,-0.199,0.802,-0.132,77,3
1602,-0.242,0.877,-0.091,77,3
1603,-0.283,0.986,-0.056,77,3
1604,-0.263,1.131,-0.039,77,3
1605,-0.209,1.22,-0.038,77,3
1606,-0.17,1.318,-0.023,77,3
1607,-0.165,1.395,-0.052,77,3
1608,-0.156,1.279,-0.086,77,3
1609,-0.132,1.132,-0.073,77,3
1610,-0.161,1.08,-0.086,77,3
1611,-0.209,1.031,-0.124,77,3
1612,-0.23,0.969,-0.117,77,3
1613,-0.245,0.919,-0.107,77,3
1614,-0.254,0.877,-0.117,77,3
1615,-0.244,0.847,-0.12,77,3
1616,-0.222,0.815,-0.117,77,3
1617,-0.203,0.787,-0.099,77,3
1618,-0.206,0.797,-0.06,77,3
1619,-0.229,0.847,-0.017,77,3
1620,-0.255,0.937,0.007,77,3
1621,-0.286,1.003,0.061,77,3
1622,-0.303,0.997,0.133,77,3
1623,-0.298,1.027,0.136,77,3
1624,-0.297,1.17,0.052,77,3
1625,-0.309,1.32,-0.052,77,3
1626,-0.316,1.287,-0.109,77,3
1627,-0.308,1.149,-0.133,77,3
1628,-0.297,1.104,-0.189,77,3
1629,-0.274,1.069,-0.253,77,3
1630,-0.246,0.963,-0.259,77,3
1631,-0.237,0.865,-0.219,77,3
1632,-0.241,0.802,-0.185,77,3
1633,-0.241,0.738,-0.168,77,3
1634,-0.245,0.686,-0.146,77,3
1635,-0.265,0.681,-0.12,77,3
1636,-0.279,0.745,-0.106,77,3
1637,-0.265,0.846,-0.132,77,3
1638,-0.259,0.968,-0.161,77,3
1639,-0.279,1.111,-0.164,77,3
1640,-0.259,1.221,-0.178,77,3
1641,-0.177,1.264,-0.203,77,3
1642,-0.119,1.325,-0.182,77,3
1643,-0.122,1.4,-0.146,77,3
1644,-0.106,1.315,-0.137,77,3
1645,-0.061,1.145,-0.112,77,3
1646,-0.042,1.056,-0.104,77,3
1647,-0.045,0.967,-0.123,77,3
1648,-0.084,0.865,-0.104,77,3
1649,-0.153,0.822,-0.074,77,3
1650,-0.208,0.807,-0.084,77,3
1651,-0.246,0.788,-0.096,77,3
1652,-0.264,0.768,-0.089,77,3
1653,-0.274,0.752,-0.091,77,3
1654,-0.285,0.776,-0.074,77,3
1655,-0.29,0.849,-0.047,77,3
1656,-0.298,0.918,-0.024,77,3
1657,-0.333,0.95,0.048,77,3
1658,-0.382,0.985,0.139,77,3
1659,-0.4,1.075,0.155,77,3
1660,-0.367,1.174,0.108,77,3
1661,-0.352,1.259,0.053,77,3
1662,-0.372,1.322,-0.028,77,3
1663,-0.363,1.292,-0.127,77,3
1664,-0.348,1.181,-0.197,77,3
1665,-0.357,1.076,-0.253,77,3
1666,-0.338,1.015,-0.318,77,3
1667,-0.287,0.943,-0.335,77,3
1668,-0.241,0.863,-0.291,77,3
1669,-0.206,0.789,-0.251,77,3
1670,-0.195,0.713,-0.212,77,3
1671,-0.205,0.655,-0.163,77,3
1672,-0.22,0.631,-0.117,77,3
1673,-0.231,0.683,-0.094,77,3
1674,-0.249,0.801,-0.096,77,3
1675,-0.268,0.922,-0.098,77,3
1676,-0.268,1.072,-0.093,77,3
1677,-0.256,1.264,-0.121,77,3
1678,-0.21,1.434,-0.179,77,3
1679,-0.146,1.525,-0.208,77,3
1680,-0.095,1.407,-0.209,77,3
1681,-0.057,1.177,-0.184,77,3
1682,-0.062,1.057,-0.175,77,3
1683,-0.077,0.981,-0.215,77,3
1684,-0.075,0.885,-0.208,77,3
1685,-0.093,0.826,-0.163,77,3
1686,-0.137,0.809,-0.163,77,3
1687,-0.174,0.811,-0.149,77,3
1688,-0.194,0.795,-0.12,77,3
1689,-0.214,0.772,-0.109,77,3
1690,-0.235,0.801,-0.086,77,3
1691,-0.253,0.846,-0.065,77,3
1692,-0.284,0.885,-0.011,77,3
1693,-0.312,0.921,0.061,77,3
1694,-0.328,0.966,0.106,77,3
1695,-0.328,1.041,0.128,77,3
1696,-0.313,1.123,0.126,77,3
1697,-0.298,1.199,0.103,77,3
1698,-0.291,1.306,0.038,77,3
1699,-0.294,1.327,-0.022,77,3
1700,-0.299,1.202,-0.046,77,3
1701,-0.308,1.146,-0.081,77,3
1702,-0.297,1.109,-0.142,77,3
1703,-0.268,0.983,-0.19,77,3
1704,-0.262,0.873,-0.205,77,3
1705,-0.27,0.805,-0.214,77,3
1706,-0.261,0.759,-0.225,77,3
1707,-0.244,0.732,-0.215,77,3
1708,-0.235,0.731,-0.189,77,3
1709,-0.233,0.736,-0.171,77,3
1710,-0.245,0.755,-0.15,77,3
1711,-0.272,0.831,-0.13,77,3
1712,-0.256,0.953,-0.148,77,3
1713,-0.194,1.084,-0.179,77,3
1714,-0.14,1.204,-0.19,77,3
1715,-0.082,1.32,-0.204,77,3
1716,-0.038,1.434,-0.177,77,3
1717,-0.025,1.449,-0.135,77,3
1718,0.045,1.29,-0.137,77,3
1719,0.107,1.115,-0.136,77,3
1720,0.083,1.031,-0.147,77,3
1721,0.031,0.963,-0.187,77,3
1722,-0.048,0.905,-0.216,77,3
1723,-0.096,0.867,-0.244,77,3
1724,-0.104,0.832,-0.26,77,3
1725,-0.14,0.809,-0.224,77,3
1726,-0.192,0.822,-0.167,77,3
1727,-0.232,0.83,-0.105,77,3
1728,-0.271,0.841,-0.035,77,3
1729,-0.299,0.898,0.015,77,3
1730,-0.307,0.981,0.072,77,3
1731,-0.309,1.018,0.151,77,3
1732,-0.302,1.032,0.186,77,3
1733,-0.293,1.042,0.153,77,3
1734,-0.304,1.112,0.066,77,3
1735,-0.305,1.308,-0.111,77,3
1736,-0.291,1.351,-0.285,77,3
1737,-0.294,1.197,-0.356,77,3
1738,-0.294,1.157,-0.421,77,3
1739,-0.266,1.176,-0.463,77,3
1740,-0.213,1.141,-0.451,77,3
1741,-0.162,1.046,-0.416,77,3
1742,-0.153,0.885,-0.342,77,3
1743,-0.177,0.746,-0.248,77,3
1744,-0.197,0.643,-0.177,77,3
1745,-0.204,0.577,-0.136,77,3
1746,-0.205,0.574,-0.094,77,3
1747,-0.211,0.661,-0.065,77,3
1748,-0.227,0.818,-0.091,77,3
1749,-0.271,0.993,-0.138,77,3
1750,-0.325,1.179,-0.173,77,3
1751,-0.336,1.327,-0.212,77,3
1752,-0.237,1.38,-0.243,77,3
1753,-0.122,1.398,-0.246,77,3
1754,-0.101,1.343,-0.242,77,3
1755,-0.111,1.197,-0.227,77,3
1756,-0.088,1.074,-0.212,77,3
1757,-0.067,0.974,-0.214,77,3
1758,-0.123,0.897,-0.178,77,3
1759,-0.19,0.874,-0.132,77,3
1760,-0.206,0.841,-0.129,77,3
1761,-0.225,0.795,-0.122,77,3
1762,-0.253,0.788,-0.101,77,3
1763,-0.259,0.797,-0.11,77,3
1764,-0.267,0.818,-0.114,77,3
1765,-0.291,0.88,-0.075,77,3
1766,-0.312,0.927,-0.028,77,3
1767,-0.335,0.948,0.037,77,3
1768,-0.327,0.98,0.086,77,3
1769,-0.292,1.058,0.059,77,3
1770,-0.274,1.178,0.007,77,3
1771,-0.27,1.263,-0.052,77,3
1772,-0.269,1.287,-0.128,77,3
1773,-0.274,1.227,-0.171,77,3
1774,-0.289,1.098,-0.163,77,3
1775,-0.288,0.999,-0.16,77,3
1776,-0.265,0.925,-0.197,77,3
1777,-0.237,0.823,-0.228,77,3
1778,-0.218,0.728,-0.228,77,3
1779,-0.214,0.689,-0.223,77,3
1780,-0.22,0.707,-0.218,77,3
1781,-0.231,0.741,-0.2,77,3
1782,-0.249,0.777,-0.173,77,3
1783,-0.279,0.835,-0.143,77,3
1784,-0.346,0.943,-0.121,77,3
1785,-0.408,1.094,-0.157,77,3
1786,-0.148,1.117,-0.16,77,3
1787,0.079,1.072,-0.195,77,3
1788,-0.095,1.171,-0.288,77,3
1789,-0.145,1.265,-0.218,77,3
1790,-0.138,1.319,-0.156,77,3
1791,-0.274,1.393,-0.206,77,3
1792,-0.399,1.459,-0.075,77,3
1793,-0.417,1.399,0.211,77,3
1794,-0.236,1.1,0.296,77,3
1795,-0.126,0.785,0.23,77,3
1796,-0.178,0.652,0.262,77,3
1797,-0.194,0.582,0.342,77,3
1798,-0.159,0.501,0.404,77,3
1799,-0.145,0.505,0.425,77,3
1800,-0.173,0.588,0.377,77,3
1801,-0.198,0.669,0.382,77,3
1802,-0.171,0.756,0.451,77,3
1803,-0.134,0.873,0.487,77,3
1804,-0.136,0.899,0.566,77,3
1805,-0.179,0.828,0.702,77,3
1806,-0.224,0.749,0.739,77,3
1807,-0.263,0.7,0.74,77,3
1808,-0.273,0.683,0.782,77,3
1809,-0.219,0.642,0.804,76,3
1810,-0.197,0.618,0.794,76,3
1811,-0.268,0.649,0.776,76,3
1812,-0.321,0.644,0.751,76,3
1813,-0.322,0.59,0.687,76,3
1814,-0.324,0.579,0.631,76,3
1815,-0.306,0.58,0.582,76,3
1816,-0.317,0.598,0.554,76,3
1817,-0.361,0.693,0.566,76,3
1818,-0.359,0.739,0.591,76,3
1819,-0.347,0.72,0.617,76,3
1820,-0.356,0.714,0.641,76,3
1821,-0.362,0.685,0.664,76,3
1822,-0.382,0.647,0.695,76,3
1823,-0.399,0.629,0.701,76,3
1824,-0.391,0.613,0.694,76,3
1825,-0.401,0.569,0.735,76,3
1826,-0.418,0.553,0.72,76,3
1827,-0.44,0.613,0.714,76,3
1828,-0.465,0.679,0.764,76,3
1829,-0.442,0.718,0.747,76,3
1830,-0.368,0.746,0.676,76,3
1831,-0.255,0.737,0.588,76,3
1832,-0.157,0.693,0.514,76,3
1833,-0.101,0.628,0.463,76,3
1834,-0.095,0.591,0.436,76,3
1835,-0.13,0.614,0.443,76,3
1836,-0.182,0.674,0.456,76,3
1837,-0.208,0.758,0.385,76,3
1838,-0.26,0.864,0.269,76,3
1839,-0.333,0.962,0.248,76,3
1840,-0.357,1.016,0.261,76,3
1841,-0.353,1.019,0.199,76,3
1842,-0.342,1.014,0.132,76,3
1843,-0.321,1.04,0.14,76,3
1844,-0.283,1.095,0.158,76,3
1845,-0.256,1.157,0.135,76,3
1846,-0.248,1.195,0.101,76,3
1847,-0.254,1.24,0.034,76,3
1848,-0.294,1.309,-0.087,76,3
1849,-0.305,1.235,-0.153,76,3
1850,-0.309,1.047,-0.131,76,3
1851,-0.357,0.947,-0.13,76,3
1852,-0.423,0.906,-0.178,76,3
1853,-0.437,0.857,-0.217,76,3
1854,-0.399,0.811,-0.211,76,3
1855,-0.401,0.775,-0.173,76,3
1856,-0.477,0.778,-0.117,76,3
1857,-0.551,0.799,-0.063,76,3
1858,-0.581,0.802,-0.009,76,3
1859,-0.686,0.806,0.065,76,3
1860,-0.794,0.796,0.092,76,3
1861,-0.869,0.763,0.098,76,3
1862,-0.916,0.717,0.135,76,3
1863,-0.879,0.668,0.129,76,3
1864,-0.773,0.671,0.075,76,3
1865,-0.634,0.715,-0.021,76,3
1866,-0.52,0.752,-0.116,76,3
1867,-0.439,0.821,-0.143,76,3
1868,-0.484,0.909,-0.086,76,3
1869,-0.664,0.985,-0.018,76,3
1870,-0.812,1.039,0.002,76,3
1871,-0.916,1.001,0.026,76,3
1872,-0.983,0.853,0.087,76,3
1873,-0.929,0.677,0.144,76,3
1874,-0.838,0.568,0.171,76,3
1875,-0.786,0.546,0.195,76,3
1876,-0.718,0.576,0.2,76,3
1877,-0.647,0.631,0.217,76,3
1878,-0.618,0.688,0.255,76,3
1879,-0.603,0.714,0.293,76,3
1880,-0.612,0.712,0.324,76,3
1881,-0.663,0.701,0.332,76,3
1882,-0.722,0.71,0.317,76,3
1883,-0.797,0.764,0.274,76,3
1884,-0.873,0.79,0.202,76,3
1885,-0.919,0.729,0.153,76,3
1886,-0.929,0.681,0.145,76,3
1887,-0.899,0.654,0.135,76,3
1888,-0.895,0.631,0.152,76,3
1889,-0.907,0.619,0.174,76,3
1890,-0.874,0.557,0.178,76,3
1891,-0.827,0.497,0.18,76,3
1892,-0.773,0.433,0.166,76,3
1893,-0.729,0.345,0.17,76,3
1894,-0.739,0.279,0.187,76,3
1895,-0.784,0.238,0.208,76,3
1896,-0.846,0.201,0.241,76,3
1897,-0.914,0.168,0.275,76,3
1898,-0.934,0.151,0.289,76,3
1899,-0.899,0.176,0.261,76,3
1900,-0.857,0.243,0.192,76,3
1901,-0.847,0.338,0.127,76,3
1902,-0.833,0.451,0.08,76,3
1903,-0.795,0.571,0.064,76,3
1904,-0.815,0.667,0.122,76,3
1905,-0.889,0.726,0.215,76,3
1906,-0.979,0.787,0.293,76,3
1907,-1.021,0.806,0.344,76,3
1908,-1.013,0.748,0.375,76,3
1909,-1.021,0.68,0.393,75,3
1910,-0.928,0.6,0.359,75,3
1911,-0.771,0.53,0.297,75,3
1912,-0.695,0.502,0.27,75,3
1913,-0.657,0.505,0.267,75,3
1914,-0.614,0.545,0.266,75,3
1915,-0.612,0.607,0.3,75,3
1916,-0.663,0.654,0.364,75,3
1917,-0.709,0.688,0.417,75,3
1918,-0.746,0.71,0.457,75,3
1919,-0.778,0.703,0.485,75,3
1920,-0.781,0.671,0.49,75,3
1921,-0.796,0.651,0.471,75,3
1922,-0.848,0.656,0.428,75,3
1923,-0.877,0.625,0.368,75,3
1924,-0.844,0.563,0.317,75,3
1925,-0.793,0.513,0.276,75,3
1926,-0.787,0.46,0.254,75,3
1927,-0.816,0.448,0.249,75,3
1928,-0.813,0.431,0.232,75,3
1929,-0.809,0.374,0.243,75,3
1930,-0.849,0.361,0.284,75,3
1931,-0.861,0.352,0.303,75,3
1932,-0.863,0.306,0.33,75,3
1933,-0.89,0.273,0.396,75,3
1934,-0.875,0.249,0.447,75,3
1935,-0.85,0.205,0.465,75,3
1936,-0.838,0.151,0.475,75,3
1937,-0.814,0.129,0.444,75,3
1938,-0.793,0.168,0.391,75,3
1939,-0.795,0.249,0.351,75,3
1940,-0.832,0.352,0.306,75,3
1941,-0.884,0.45,0.259,75,3
1942,-0.885,0.5,0.239,75,3
1943,-0.879,0.536,0.252,75,3
1944,-0.926,0.575,0.284,75,3
1945,-0.975,0.575,0.353,75,3
1946,-0.981,0.519,0.434,75,3
1947,-0.946,0.456,0.471,75,3
1948,-0.938,0.421,0.484,75,3
1949,-0.925,0.403,0.493,75,3
1950,-0.848,0.406,0.471,75,3
1951,-0.758,0.433,0.428,75,3
1952,-0.706,0.475,0.423,75,3
1953,-0.681,0.525,0.442,75,3
1954,-0.653,0.561,0.448,75,3
1955,-0.677,0.598,0.479,75,3
1956,-0.727,0.621,0.523,75,3
1957,-0.751,0.601,0.518,75,3
1958,-0.82,0.571,0.495,75,3
1959,-0.912,0.54,0.475,75,3
1960,-0.976,0.509,0.437,75,3
1961,-1.004,0.467,0.406,75,3
1962,-0.985,0.427,0.401,75,3
1963,-0.949,0.44,0.384,75,3
1964,-0.908,0.443,0.339,75,3
1965,-0.889,0.427,0.306,75,3
1966,-0.873,0.414,0.275,75,3
1967,-0.803,0.361,0.232,75,3
1968,-0.717,0.285,0.204,75,3
1969,-0.676,0.224,0.211,75,3
1970,-0.676,0.177,0.243,75,3
1971,-0.715,0.144,0.275,75,3
1972,-0.776,0.126,0.308,75,3
1973,-0.814,0.106,0.335,75,3
1974,-0.858,0.121,0.342,75,3
1975,-0.916,0.22,0.332,75,3
1976,-0.927,0.344,0.295,75,3
1977,-0.863,0.463,0.261,75,3
1978,-0.768,0.581,0.229,75,3
1979,-0.746,0.675,0.203,75,3
1980,-0.756,0.76,0.195,75,3
1981,-0.686,0.847,0.13,75,3
1982,-0.653,0.916,0.07,75,3
1983,-0.682,0.948,0.067,75,3
1984,-0.641,0.935,0.05,75,3
1985,-0.564,0.911,0.002,75,3
1986,-0.518,0.902,-0.045,75,3
1987,-0.472,0.902,-0.062,75,3
1988,-0.429,0.928,-0.046,75,3
1989,-0.421,0.966,-0.02,75,3
1990,-0.431,1.014,0.027,75,3
1991,-0.441,1.06,0.103,75,3
1992,-0.438,1.064,0.152,75,3
1993,-0.407,1.076,0.142,75,3
1994,-0.377,1.165,0.062,75,3
1995,-0.339,1.292,-0.084,75,3
1996,-0.298,1.293,-0.173,75,3
1997,-0.278,1.177,-0.165,75,3
1998,-0.265,1.107,-0.174,75,3
1999,-0.24,1.062,-0.209,75,3
2000,-0.211,0.964,-0.231,75,3
2001,-0.2,0.853,-0.221,75,3
2002,-0.21,0.753,-0.185,75,3
2003,-0.229,0.668,-0.154,75,3
2004,-0.263,0.647,-0.13,75,3
2005,-0.322,0.681,-0.116,75,3
2006,-0.376,0.739,-0.11,75,3
2007,-0.422,0.821,-0.081,75,3
2008,-0.458,0.907,-0.045,75,3
2009,-0.467,1.035,-0.046,75,3
2010,-0.413,1.185,-0.089,75,3
2011,-0.274,1.288,-0.14,75,3
2012,-0.198,1.397,-0.157,75,3
2013,-0.224,1.377,-0.148,75,3
2014,-0.184,1.157,-0.125,75,3
2015,-0.095,0.992,-0.092,75,3
2016,-0.079,0.929,-0.112,75,3
2017,-0.132,0.868,-0.145,75,3
2018,-0.2,0.844,-0.131,75,3
2019,-0.25,0.847,-0.107,75,3
2020,-0.264,0.856,-0.089,75,3
2021,-0.242,0.863,-0.07,75,3
2022,-0.234,0.863,-0.054,75,3
2023,-0.241,0.879,-0.043,75,3
2024,-0.238,0.901,-0.028,75,3
2025,-0.248,0.915,0.016,75,3
2026,-0.269,0.929,0.071,75,3
2027,-0.283,0.949,0.112,75,3
2028,-0.285,0.993,0.145,75,3
2029,-0.272,1.062,0.146,75,3
2030,-0.25,1.102,0.114,75,3
2031,-0.241,1.15,0.074,75,3
2032,-0.255,1.266,-0.001,75,3
2033,-0.276,1.295,-0.091,75,3
2034,-0.263,1.15,-0.117,75,3
2035,-0.21,1.042,-0.135,75,3
2036,-0.178,1.012,-0.188,75,3
2037,-0.184,0.948,-0.22,75,3
2038,-0.2,0.918,-0.213,75,3
2039,-0.238,0.914,-0.204,75,3
2040,-0.244,0.874,-0.177,75,3
2041,-0.201,0.833,-0.1,75,3
2042,-0.206,0.812,-0.044,75,3
2043,-0.271,0.815,-0.022,75,3
2044,-0.317,0.844,0.006,75,3
2045,-0.332,0.892,0.045,75,3
2046,-0.348,0.907,0.099,75,3
2047,-0.394,0.896,0.135,75,3
2048,-0.424,0.919,0.126,75,3
2049,-0.406,0.98,0.115,75,3
2050,-0.363,1.09,0.089,75,3
2051,-0.317,1.199,-0.001,75,3
2052,-0.291,1.228,-0.077,75,3
2053,-0.269,1.183,-0.057,75,3
2054,-0.24,1.096,-0.049,75,3
2055,-0.19,1.017,-0.063,75,3
2056,-0.162,0.966,-0.047,75,3
2057,-0.167,0.898,-0.052,75,3
2058,-0.187,0.842,-0.052,75,3
2059,-0.219,0.836,-0.019,75,3
2060,-0.238,0.833,0,75,3
2061,-0.257,0.826,0.017,75,3
2062,-0.297,0.851,0.053,75,3
2063,-0.331,0.903,0.082,75,3
2064,-0.34,0.965,0.121,75,3
2065,-0.334,1.021,0.149,75,3
2066,-0.314,1.039,0.147,75,3
2067,-0.296,1.031,0.144,75,3
2068,-0.32,1.082,0.1,75,3
2069,-0.319,1.198,-0.009,75,3
2070,-0.226,1.253,-0.104,75,3
2071,-0.175,1.169,-0.14,75,3
2072,-0.186,1.031,-0.144,75,3
2073,-0.184,0.944,-0.14,75,3
2074,-0.173,0.895,-0.138,75,3
2075,-0.163,0.852,-0.13,75,3
2076,-0.186,0.819,-0.117,75,3
2077,-0.221,0.788,-0.115,75,3
2078,-0.246,0.769,-0.112,75,3
2079,-0.26,0.771,-0.098,75,3
