Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
2101,270381,356141,-0.386,0.486,0.77,119,4,REST
2102,269791,357904,-0.381,0.482,0.776,119,4,REST
2103,269464,358144,-0.385,0.482,0.777,119,4,REST
2104,270338,354277,-0.39,0.487,0.774,119,4,REST
2105,270872,350199,-0.372,0.493,0.773,119,4,REST
2106,270943,347546,-0.396,0.466,0.771,119,4,REST
2107,270495,345985,-0.46,0.429,0.769,119,4,REST
2108,265909,347314,-0.462,0.438,0.771,119,4,REST
2109,260430,354622,-0.455,0.449,0.772,119,4,REST
2110,261324,364933,-0.457,0.453,0.765,119,4,REST
2111,260788,363877,-0.451,0.461,0.762,119,4,REST
2112,260697,362811,-0.463,0.446,0.768,119,4,REST
2113,260537,360494,-0.476,0.426,0.777,120,4,REST
2114,261915,362932,-0.464,0.432,0.781,120,4,REST
2115,263364,367537,-0.452,0.447,0.778,120,4,REST
2116,265803,374032,-0.42,0.464,0.776,120,4,REST
2117,268371,382356,-0.393,0.475,0.775,120,4,REST
2118,271305,390658,-0.406,0.469,0.774,120,4,REST
2119,269476,383719,-0.408,0.471,0.776,120,4,REST
2120,269226,380349,-0.402,0.473,0.784,120,4,REST
2121,270112,378344,-0.395,0.474,0.787,120,4,REST
2122,270546,375593,-0.392,0.472,0.783,120,4,REST
2123,271386,371037,-0.389,0.478,0.781,120,4,REST
2124,271799,365794,-0.394,0.486,0.772,120,4,REST
2125,273950,362902,-0.424,0.48,0.757,120,4,REST
2126,274979,363010,-0.433,0.458,0.77,120,4,REST
2127,272580,366500,-0.439,0.437,0.786,120,4,REST
2128,269643,371870,-0.463,0.438,0.762,120,4,REST
2129,269079,373934,-0.491,0.435,0.742,120,4,REST
2130,269324,373325,-0.498,0.416,0.759,120,4,REST
2131,268600,373325,-0.488,0.395,0.779,120,4,REST
2132,269093,372793,-0.514,0.36,0.785,120,4,REST
2133,269658,372730,-0.542,0.32,0.8,121,4,REST
2134,270778,373263,-0.537,0.305,0.815,121,4,REST
2135,272861,378349,-0.53,0.364,0.763,121,4,REST
2136,275302,386831,-0.455,0.44,0.745,121,4,REST
2137,277797,392484,-0.393,0.455,0.784,121,4,REST
2138,279425,394148,-0.421,0.445,0.784,121,4,REST
2139,276934,389034,-0.428,0.441,0.784,121,4,REST
2140,276584,386145,-0.418,0.446,0.788,121,4,REST
2141,277829,383710,-0.406,0.446,0.793,121,4,REST
2142,275864,376650,-0.396,0.453,0.795,121,4,REST
2143,274654,369466,-0.398,0.46,0.784,121,4,REST
2144,275104,362103,-0.422,0.455,0.768,121,4,REST
2145,275436,359100,-0.456,0.436,0.764,121,4,REST
2146,275737,361627,-0.471,0.422,0.767,121,4,REST
2147,274188,365834,-0.47,0.426,0.757,121,4,REST
2148,274185,378090,-0.482,0.417,0.754,121,4,REST
2149,274866,385290,-0.497,0.388,0.769,121,4,REST
2150,276538,386130,-0.52,0.353,0.782,121,4,REST
2151,275470,381696,-0.57,0.309,0.776,121,4,REST
2152,276275,379775,-0.615,0.276,0.763,121,4,REST
2153,276814,377654,-0.607,0.269,0.774,122,4,REST
2154,276939,376811,-0.553,0.302,0.793,122,4,REST
2155,278916,377172,-0.491,0.366,0.789,122,4,REST
2156,278721,371558,-0.471,0.394,0.785,122,4,REST
2157,278471,377263,-0.475,0.374,0.812,122,4,REST
2158,277769,381192,-0.44,0.386,0.809,122,4,REST
2159,277896,380450,-0.431,0.434,0.773,122,4,REST
2160,278273,375220,-0.43,0.44,0.776,122,4,REST
2161,278091,361343,-0.394,0.441,0.795,122,4,REST
2162,279367,355636,-0.349,0.463,0.802,122,4,REST
2163,280653,359017,-0.347,0.471,0.794,122,5,REST
2164,281648,367668,-0.402,0.457,0.77,122,5,REST
2165,281031,374750,-0.449,0.425,0.763,122,5,REST
2166,278319,380263,-0.477,0.401,0.775,122,5,REST
2167,277897,383841,-0.483,0.401,0.779,122,5,REST
2168,278031,382519,-0.479,0.388,0.792,122,5,REST
2169,277352,372056,-0.486,0.346,0.821,122,5,REST
2170,274929,350475,-0.513,0.318,0.819,122,5,REST
2171,272885,332375,-0.545,0.297,0.815,122,5,REST
2172,272367,320491,-0.541,0.303,0.809,122,5,REST
2173,272597,317138,-0.469,0.422,0.751,122,5,REST
2174,276667,325424,-0.379,0.487,0.745,122,5,REST
2175,277833,332161,-0.377,0.444,0.789,122,5,REST
2176,276592,340887,-0.426,0.431,0.795,122,5,REST
2177,280133,361869,-0.445,0.431,0.793,122,5,REST
2178,284954,398924,-0.427,0.439,0.8,122,5,REST
2179,286163,400881,-0.377,0.454,0.804,122,5,REST
2180,286206,384718,-0.346,0.468,0.797,122,5,REST
2181,290612,376641,-0.358,0.471,0.79,122,5,REST
2182,291282,374094,-0.392,0.462,0.782,122,5,REST
2183,291583,375382,-0.432,0.445,0.769,123,12,REST
2184,290708,379885,-0.463,0.421,0.767,123,12,REST
2185,288126,398859,-0.477,0.413,0.77,123,12,REST
2186,285070,411526,-0.488,0.417,0.771,123,12,REST
2187,284414,415905,-0.499,0.409,0.8,123,12,REST
2188,283316,413506,-0.501,0.399,0.826,123,12,REST
2189,283344,410344,-0.538,0.379,0.808,123,12,REST
2190,284899,408378,-0.611,0.351,0.775,123,12,REST
2191,285758,409963,-0.578,0.331,0.75,123,12,REST
2192,285352,415585,-0.46,0.338,0.733,123,12,REST
2193,287782,417964,-0.4,0.39,0.72,123,12,REST
2194,287394,410942,-0.403,0.45,0.724,123,12,REST
2195,286108,408763,-0.359,0.497,0.773,123,12,REST
2196,287222,411223,-0.241,0.523,0.85,123,12,REST
2197,285492,417853,-0.21,0.512,0.884,123,12,REST
2198,285072,418662,-0.24,0.501,0.855,123,12,REST
2199,285765,411969,-0.258,0.511,0.814,123,12,REST
2200,288081,398758,-0.291,0.509,0.791,123,12,REST
2201,294062,387869,-0.313,0.502,0.782,123,12,REST
2202,298819,385961,-0.315,0.498,0.775,123,12,REST
2203,297496,387635,-0.348,0.477,0.772,124,12,REST
2204,291045,397966,-0.408,0.45,0.771,124,12,REST
2205,285420,404783,-0.446,0.43,0.776,124,12,REST
2206,283989,405538,-0.462,0.39,0.812,124,12,REST
2207,282976,402675,-0.461,0.352,0.846,124,12,REST
2208,282136,397684,-0.467,0.347,0.832,124,12,REST
2209,280481,393578,-0.499,0.34,0.813,124,12,REST
2210,281458,393769,-0.505,0.32,0.834,124,12,REST
2211,282308,394553,-0.457,0.383,0.796,124,12,REST
2212,283086,402191,-0.372,0.452,0.777,124,12,REST
2213,285112,409438,-0.342,0.461,0.807,124,13,REST
2214,288324,413077,-0.399,0.462,0.778,124,13,REST
2215,286674,404468,-0.444,0.426,0.78,124,13,REST
2216,284957,405938,-0.425,0.407,0.818,124,13,REST
2217,284959,404092,-0.387,0.416,0.841,124,13,REST
2218,285140,397208,-0.383,0.427,0.835,124,13,REST
2219,284635,383160,-0.381,0.442,0.811,124,13,REST
2220,283746,372068,-0.386,0.452,0.79,124,13,OTHER
2221,280621,361292,-0.396,0.453,0.779,124,13,OTHER
2222,277721,352512,-0.408,0.442,0.779,124,13,OTHER
2223,275656,348099,-0.437,0.421,0.783,125,13,OTHER
2224,274229,349322,-0.458,0.403,0.785,125,13,OTHER
2225,274785,353959,-0.464,0.407,0.78,125,13,OTHER
2226,277110,360200,-0.474,0.398,0.778,125,13,OTHER
2227,278439,363906,-0.482,0.354,0.809,125,13,OTHER
2228,279216,368599,-0.496,0.312,0.83,125,13,OTHER
2229,280165,371196,-0.516,0.284,0.82,125,13,OTHER
2230,281779,378050,-0.519,0.264,0.841,125,13,OTHER
2231,283104,385974,-0.496,0.284,0.862,125,13,OTHER
2232,284035,390421,-0.443,0.384,0.795,125,13,OTHER
2233,285746,397885,-0.369,0.469,0.757,125,13,OTHER
2234,288165,409570,-0.352,0.458,0.798,125,13,OTHER
2235,288597,416969,-0.395,0.432,0.813,125,13,OTHER
2236,285232,409331,-0.408,0.431,0.814,125,13,OTHER
2237,285351,407389,-0.39,0.444,0.812,125,13,OTHER
2238,286030,403093,-0.371,0.465,0.792,125,13,OTHER
2239,286610,398124,-0.393,0.47,0.776,125,13,OTHER
2240,286812,395122,-0.426,0.444,0.78,125,13,OTHER
2241,285882,394927,-0.449,0.416,0.771,125,13,OTHER
2242,285723,396531,-0.491,0.403,0.748,125,13,OTHER
2243,285313,397960,-0.52,0.37,0.749,126,13,OTHER
2244,284253,399270,-0.522,0.348,0.772,126,13,OTHER
2245,282940,396831,-0.528,0.346,0.773,126,13,OTHER
2246,283349,394866,-0.553,0.331,0.765,126,13,OTHER
2247,283077,391820,-0.552,0.309,0.772,126,13,OTHER
2248,281842,387523,-0.542,0.301,0.774,126,13,OTHER
2249,282358,385715,-0.554,0.294,0.777,126,13,OTHER
2250,284168,388141,-0.563,0.285,0.8,126,13,OTHER
2251,284440,393105,-0.553,0.284,0.814,126,13,OTHER
2252,285202,398099,-0.534,0.326,0.782,126,13,OTHER
2253,288748,406119,-0.511,0.402,0.732,126,14,OTHER
2254,284114,395032,-0.434,0.436,0.76,126,14,OTHER
2255,284311,403011,-0.368,0.436,0.82,126,14,OTHER
2256,284583,402521,-0.385,0.43,0.821,126,14,OTHER
2257,284736,398315,-0.424,0.417,0.801,126,14,OTHER
2258,285083,394257,-0.439,0.416,0.786,126,14,OTHER
2259,284692,391138,-0.44,0.417,0.782,126,14,OTHER
2260,284339,386249,-0.438,0.414,0.787,126,14,OTHER
2261,283825,380231,-0.433,0.411,0.789,126,14,OTHER
2262,283347,375065,-0.449,0.403,0.781,126,14,OTHER
2263,282808,374596,-0.476,0.388,0.776,126,14,OTHER
2264,282146,376894,-0.491,0.382,0.77,126,14,OTHER
2265,281848,376993,-0.511,0.385,0.76,126,14,OTHER
2266,283237,376427,-0.529,0.354,0.772,126,14,OTHER
2267,283430,375250,-0.551,0.301,0.792,126,14,OTHER
2268,282681,376639,-0.571,0.282,0.788,126,14,OTHER
2269,283880,379062,-0.562,0.281,0.791,126,14,OTHER
2270,285518,381307,-0.527,0.279,0.823,126,14,OTHER
2271,286094,388655,-0.499,0.344,0.783,126,14,OTHER
2272,288037,395547,-0.425,0.441,0.747,126,14,OTHER
2273,287911,397188,-0.376,0.454,0.787,127,14,OTHER
2274,285215,397466,-0.41,0.422,0.806,127,14,OTHER
2275,285472,396716,-0.423,0.409,0.813,127,14,OTHER
2276,284991,393663,-0.41,0.408,0.817,127,14,OTHER
2277,284670,392756,-0.394,0.415,0.817,127,14,OTHER
2278,284558,390127,-0.389,0.419,0.82,127,14,OTHER
2279,283998,386186,-0.392,0.419,0.819,127,14,OTHER
2280,284224,382625,-0.403,0.416,0.808,127,14,OTHER
2281,284080,379208,-0.412,0.412,0.794,127,14,OTHER
2282,283432,378712,-0.44,0.401,0.78,127,14,OTHER
2283,282766,378020,-0.48,0.369,0.787,127,14,OTHER
2284,280986,375250,-0.491,0.354,0.799,127,14,OTHER
2285,280697,373070,-0.493,0.375,0.781,127,14,OTHER
2286,279584,367777,-0.504,0.365,0.777,127,14,OTHER
2287,279716,364836,-0.518,0.325,0.799,127,14,OTHER
2288,280372,360669,-0.52,0.308,0.807,127,14,OTHER
2289,278578,350767,-0.506,0.309,0.809,127,14,OTHER
2290,278697,349514,-0.48,0.331,0.813,127,14,OTHER
2291,280712,355048,-0.423,0.406,0.791,127,14,OTHER
2292,282763,364077,-0.384,0.432,0.796,127,14,OTHER
2293,284553,371564,-0.395,0.409,0.82,127,14,OTHER
2294,284849,371985,-0.398,0.419,0.816,127,14,OTHER
2295,283824,366457,-0.405,0.416,0.812,127,14,OTHER
2296,283247,363525,-0.411,0.413,0.81,127,14,OTHER
2297,283558,359151,-0.385,0.426,0.818,127,14,OTHER
2298,282881,353079,-0.376,0.425,0.822,127,14,OTHER
2299,285187,349226,-0.397,0.419,0.807,127,14,OTHER
2300,289717,347307,-0.404,0.424,0.792,127,14,OTHER
2301,289724,348921,-0.417,0.423,0.779,127,14,OTHER
2302,284443,366970,-0.454,0.397,0.777,127,14,OTHER
2303,279808,375602,-0.484,0.364,0.786,127,14,OTHER
2304,280028,385611,-0.517,0.327,0.794,127,14,OTHER
2305,279807,387458,-0.547,0.288,0.8,127,14,OTHER
2306,279834,385176,-0.554,0.289,0.796,127,14,OTHER
2307,280276,385325,-0.545,0.327,0.789,127,14,OTHER
2308,281453,387697,-0.528,0.33,0.783,127,14,OTHER
2309,283334,392290,-0.532,0.304,0.768,127,14,OTHER
2310,285213,395322,-0.542,0.315,0.758,127,14,OTHER
2311,284070,393591,-0.505,0.359,0.773,127,14,OTHER
2312,282955,390303,-0.437,0.392,0.812,127,14,OTHER
2313,283407,386031,-0.396,0.406,0.834,128,14,OTHER
2314,283395,378705,-0.391,0.408,0.83,128,14,OTHER
2315,282390,372479,-0.385,0.409,0.83,128,14,OTHER
2316,282003,366423,-0.356,0.429,0.823,128,14,OTHER
2317,281382,364093,-0.338,0.445,0.817,128,14,OTHER
2318,281104,367144,-0.319,0.457,0.824,128,14,OTHER
2319,281569,369588,-0.295,0.478,0.808,128,14,OTHER
2320,280849,369366,-0.33,0.48,0.778,128,14,OTHER
2321,280133,371549,-0.413,0.448,0.762,128,14,OTHER
2322,280226,374572,-0.47,0.419,0.757,128,14,OTHER
2323,280122,376390,-0.5,0.402,0.754,128,14,OTHER
2324,280439,376462,-0.514,0.378,0.771,128,14,OTHER
2325,281474,376563,-0.5,0.334,0.813,128,14,OTHER
2326,281677,377501,-0.523,0.288,0.829,128,14,OTHER
2327,281715,381038,-0.558,0.272,0.817,128,14,OTHER
2328,282082,381325,-0.523,0.3,0.817,128,14,OTHER
2329,282366,379080,-0.477,0.36,0.798,128,14,OTHER
2330,281618,382358,-0.455,0.403,0.78,128,14,OTHER
2331,282050,385203,-0.408,0.404,0.817,128,14,OTHER
2332,282157,385338,-0.373,0.411,0.833,128,14,OTHER
2333,282160,384328,-0.384,0.424,0.814,128,14,OTHER
2334,282721,381423,-0.384,0.426,0.812,128,14,OTHER
2335,283366,378166,-0.367,0.433,0.815,128,14,OTHER
2336,283803,372691,-0.365,0.428,0.81,128,14,OTHER
2337,283305,366595,-0.38,0.421,0.81,128,14,OTHER
2338,282266,360087,-0.405,0.415,0.806,128,14,OTHER
2339,281131,354819,-0.442,0.401,0.789,128,14,OTHER
2340,278999,352465,-0.472,0.387,0.781,128,14,OTHER
2341,277335,351398,-0.488,0.377,0.779,128,14,OTHER
2342,277384,352882,-0.514,0.349,0.781,128,14,OTHER
2343,278454,357169,-0.528,0.327,0.79,129,8,OTHER
2344,280393,360170,-0.52,0.342,0.782,129,8,OTHER
2345,281630,365489,-0.526,0.344,0.774,129,8,OTHER
2346,282008,373162,-0.534,0.326,0.782,129,8,OTHER
2347,284066,378348,-0.507,0.347,0.785,129,8,OTHER
2348,285461,384007,-0.449,0.393,0.783,129,8,OTHER
2349,286120,389905,-0.437,0.403,0.788,129,8,OTHER
2350,286506,389487,-0.451,0.392,0.796,129,8,OTHER
2351,282990,385667,-0.446,0.395,0.799,129,8,OTHER
2352,282523,385749,-0.438,0.398,0.803,129,8,OTHER
2353,282350,379101,-0.415,0.406,0.812,129,9,OTHER
2354,281838,374427,-0.394,0.42,0.815,129,9,OTHER
2355,281123,375139,-0.4,0.425,0.806,129,9,OTHER
2356,281132,374687,-0.415,0.415,0.799,129,9,OTHER
2357,281058,372928,-0.428,0.402,0.8,129,9,OTHER
2358,280918,375161,-0.45,0.395,0.786,129,9,OTHER
2359,280163,379608,-0.479,0.381,0.772,129,9,REST
2360,279565,378697,-0.52,0.343,0.775,129,9,REST
2361,279871,374429,-0.55,0.304,0.78,129,9,REST
2362,280294,369274,-0.549,0.295,0.788,129,9,REST
2363,278998,367553,-0.527,0.321,0.788,129,9,REST
2364,278732,371688,-0.506,0.348,0.776,129,9,REST
2365,280015,378762,-0.511,0.334,0.789,129,9,REST
2366,281251,383780,-0.515,0.314,0.815,129,9,REST
2367,281459,385356,-0.5,0.32,0.821,129,9,REST
2368,281582,382641,-0.481,0.353,0.809,129,9,REST
2369,280804,377789,-0.427,0.427,0.781,129,9,REST
2370,279221,369799,-0.366,0.46,0.787,129,9,REST
2371,278208,362136,-0.381,0.434,0.81,129,9,REST
2372,276781,353505,-0.406,0.431,0.804,129,9,REST
2373,276955,344102,-0.397,0.435,0.799,130,9,REST
2374,278528,339988,-0.393,0.428,0.803,130,9,REST
2375,278750,338920,-0.388,0.426,0.811,130,9,REST
2376,276890,341621,-0.385,0.428,0.811,130,9,REST
2377,275661,350434,-0.386,0.42,0.805,130,9,REST
2378,275342,359579,-0.414,0.403,0.802,130,9,REST
2379,275716,367773,-0.462,0.375,0.803,130,9,REST
2380,275836,372798,-0.482,0.363,0.803,130,9,REST
2381,276467,373575,-0.471,0.381,0.791,130,9,REST
2382,276684,370067,-0.471,0.386,0.783,130,9,REST
2383,276107,364991,-0.494,0.344,0.794,130,9,REST
2384,275984,366032,-0.523,0.31,0.801,130,9,REST
2385,276662,369583,-0.523,0.321,0.799,130,9,REST
2386,280787,378891,-0.487,0.346,0.808,130,9,REST
2387,273906,359518,-0.434,0.38,0.815,130,9,REST
2388,268642,345061,-0.401,0.412,0.806,130,9,REST
2389,265965,334674,-0.417,0.415,0.802,130,9,REST
2390,267089,334997,-0.409,0.415,0.807,130,9,REST
2391,270014,345756,-0.388,0.426,0.817,130,9,REST
2392,273610,355530,-0.381,0.431,0.823,130,9,REST
2393,275480,352892,-0.365,0.443,0.815,131,8,REST
2394,275794,346719,-0.364,0.453,0.802,131,8,REST
2395,275750,345618,-0.37,0.455,0.793,131,8,REST
2396,277768,366327,-0.374,0.449,0.796,131,8,REST
2397,277088,385172,-0.396,0.431,0.798,131,8,REST
2398,279680,388926,-0.422,0.41,0.795,131,8,REST
2399,279745,386267,-0.45,0.393,0.791,131,8,REST
2400,278631,376737,-0.479,0.381,0.785,131,8,REST
2401,277871,368974,-0.496,0.376,0.776,131,8,REST
2402,276800,369995,-0.501,0.36,0.781,131,8,REST
2403,277156,373849,-0.516,0.316,0.8,131,8,REST
2404,278438,379529,-0.564,0.264,0.819,131,8,REST
2405,278406,384324,-0.61,0.269,0.765,131,8,REST
2406,279080,389590,-0.464,0.376,0.761,131,8,REST
2407,278406,384361,-0.405,0.435,0.792,131,8,REST
2408,275758,379934,-0.475,0.429,0.766,131,8,REST
2409,276652,377640,-0.432,0.442,0.77,131,8,REST
2410,277392,378390,-0.456,0.43,0.764,131,8,REST
2411,276883,382922,-0.483,0.414,0.764,131,8,REST
2412,276935,383689,-0.451,0.417,0.788,131,8,REST
2413,278572,381259,-0.427,0.422,0.799,132,8,REST
2414,279721,380948,-0.412,0.427,0.791,132,8,REST
2415,278527,377206,-0.416,0.434,0.774,132,8,REST
2416,277872,374693,-0.445,0.423,0.776,132,8,REST
2417,277792,372865,-0.433,0.419,0.804,132,8,REST
2418,277341,371875,-0.467,0.398,0.784,132,8,REST
2419,275897,368502,-0.53,0.367,0.77,132,8,REST
2420,275247,366389,-0.549,0.334,0.761,132,8,REST
2421,276436,367610,-0.549,0.307,0.776,132,8,REST
2422,275786,369019,-0.561,0.291,0.788,132,8,REST
2423,275896,370963,-0.569,0.284,0.786,132,8,REST
2424,277455,374024,-0.568,0.279,0.793,132,8,REST
2425,276985,377113,-0.548,0.362,0.743,132,8,REST
2426,278055,381553,-0.431,0.435,0.748,132,8,REST
2427,280330,385915,-0.369,0.425,0.805,132,8,REST
2428,279171,382260,-0.413,0.427,0.791,132,8,REST
2429,277170,377065,-0.438,0.422,0.775,132,8,REST
2430,277657,375448,-0.477,0.399,0.778,132,8,REST
2431,276862,375726,-0.465,0.397,0.802,132,8,REST
2432,277046,373254,-0.41,0.419,0.813,132,8,REST
2433,277370,371922,-0.421,0.417,0.793,133,9,REST
2434,277421,373197,-0.46,0.399,0.782,133,9,REST
2435,277289,374044,-0.47,0.387,0.79,133,9,REST
2436,277747,374046,-0.458,0.391,0.788,133,9,REST
2437,277425,374575,-0.465,0.391,0.775,133,9,REST
2438,276006,373603,-0.501,0.356,0.78,133,9,REST
2439,274877,371029,-0.526,0.327,0.784,133,9,REST
2440,275441,370550,-0.533,0.331,0.769,133,9,REST
2441,275024,369074,-0.553,0.315,0.768,133,9,REST
2442,274800,367151,-0.57,0.292,0.778,133,9,REST
2443,275769,366650,-0.561,0.296,0.774,133,9,REST
2444,275545,366658,-0.568,0.284,0.79,133,9,REST
2445,276107,369947,-0.55,0.282,0.814,133,9,REST
2446,277912,374475,-0.489,0.353,0.78,133,9,REST
2447,280094,374298,-0.427,0.42,0.768,133,9,REST
2448,279414,368838,-0.39,0.429,0.801,133,9,REST
2449,276450,368170,-0.392,0.418,0.807,133,9,REST
2450,276421,372383,-0.416,0.41,0.805,133,9,REST
2451,277829,368724,-0.42,0.413,0.804,133,9,REST
2452,277703,362714,-0.402,0.416,0.804,133,9,REST
2453,273069,349859,-0.397,0.414,0.808,133,13,REST
2454,266890,327680,-0.397,0.412,0.811,133,13,REST
2455,263422,310503,-0.396,0.414,0.802,133,13,REST
2456,266662,318379,-0.418,0.406,0.787,133,13,REST
2457,264485,317550,-0.468,0.376,0.782,133,13,REST
2458,268027,325612,-0.5,0.339,0.791,133,13,REST
2459,274180,342397,-0.509,0.328,0.791,133,13,REST
2460,272246,337534,-0.527,0.325,0.783,133,13,REST
2461,263713,331352,-0.54,0.315,0.781,133,13,REST
2462,264087,350235,-0.541,0.322,0.772,133,13,REST
2463,268083,368786,-0.545,0.32,0.772,134,13,REST
2464,273784,394174,-0.546,0.291,0.798,134,13,REST
2465,273364,387828,-0.525,0.291,0.825,134,13,REST
2466,268382,376832,-0.492,0.342,0.801,134,13,REST
2467,264815,349681,-0.444,0.414,0.755,134,13,REST
2468,261851,339160,-0.354,0.455,0.78,134,13,REST
2469,257261,327680,-0.34,0.447,0.815,134,13,REST
2470,253524,318106,-0.405,0.433,0.803,134,13,REST
2471,255959,325281,-0.388,0.444,0.812,134,13,REST
2472,255482,326077,-0.327,0.469,0.846,134,13,REST
2473,257324,331722,-0.308,0.472,0.847,134,14,REST
2474,258289,336480,-0.368,0.453,0.785,134,14,REST
2475,258775,338871,-0.415,0.477,0.677,134,14,REST
2476,259725,341656,-0.562,0.506,0.54,134,14,REST
2477,259288,341614,-0.74,0.494,0.447,134,14,REST
2478,259059,341977,-0.796,0.585,0.33,134,14,REST
2479,261386,355133,-0.721,0.661,0.181,134,14,REST
2480,260858,356538,-0.707,0.666,0.09,134,14,REST
2481,260786,360131,-0.75,0.589,0.145,134,14,REST
2482,261446,370959,-0.702,0.392,0.361,134,14,REST
2483,263913,392683,-0.686,0.182,0.6,135,14,REST
2484,266794,405968,-0.685,0.005,0.86,135,14,REST
2485,268620,408961,-0.76,-0.113,1.058,135,14,REST
2486,271675,421948,-0.864,-0.125,1.135,135,14,REST
2487,278578,434641,-0.936,-0.044,1.063,135,14,REST
2488,280778,428817,-0.973,0.052,0.868,135,14,REST
2489,277895,416810,-0.993,0.197,0.734,135,14,REST
2490,277604,412358,-0.934,0.32,0.607,135,14,REST
2491,276354,406890,-0.862,0.326,0.378,135,14,REST
2492,275788,401839,-0.83,0.261,0.135,135,14,REST
2493,276216,405105,-0.834,0.188,-0.02,135,14,REST
2494,275477,407559,-0.892,0.136,-0.061,135,14,REST
2495,274643,417232,-0.904,0.1,-0.08,135,14,REST
2496,279902,441330,-0.978,0.059,-0.123,135,14,REST
2497,287703,469941,-1.095,0.056,-0.075,135,14,REST
2498,291472,465897,-1.067,0.067,-0.114,135,14,REST
2499,290929,459680,-1.089,0.012,-0.31,135,14,REST
2500,305327,475614,-1.134,-0.069,-0.385,135,14,REST
2501,318255,485713,-1.067,-0.159,-0.327,135,14,REST
2502,302273,458752,-1.019,-0.262,-0.256,135,14,REST
2503,285095,431334,-0.945,-0.268,-0.192,135,5,REST
2504,281239,424309,-0.855,-0.193,-0.119,135,5,REST
2505,283544,430454,-0.853,-0.148,-0.109,135,5,REST
2506,293061,442041,-0.876,-0.154,-0.193,135,5,REST
2507,299306,448629,-0.897,-0.169,-0.273,135,5,REST
2508,306816,452058,-0.942,-0.147,-0.239,135,5,REST
2509,297166,425984,-0.951,-0.099,-0.156,135,5,REST
2510,291776,404991,-0.918,-0.075,-0.138,135,5,REST
2511,297840,424170,-0.863,-0.091,-0.125,135,5,REST
2512,301003,427047,-0.729,-0.085,-0.061,135,5,REST
2513,305487,430515,-0.788,-0.055,-0.009,135,9,REST
2514,310459,439539,-1.031,-0.081,-0.018,135,9,REST
2515,321338,453414,-1.05,-0.166,-0.104,135,9,REST
2516,329872,483473,-0.986,-0.268,-0.171,135,9,REST
2517,300868,516573,-0.984,-0.314,-0.219,135,9,REST
2518,322761,524287,-0.98,-0.329,-0.247,135,9,REST
2519,352501,524287,-0.996,-0.345,-0.196,135,9,REST
2520,327680,524287,-1.025,-0.376,-0.216,135,9,OTHER
2521,300807,524287,-1.019,-0.414,-0.185,135,9,OTHER
2522,314627,524287,-0.949,-0.353,0.033,135,9,OTHER
2523,296965,524287,-0.822,-0.211,0.23,136,9,OTHER
2524,290417,524287,-0.739,-0.076,0.349,136,9,OTHER
2525,308702,524287,-0.823,-0.003,0.374,136,9,OTHER
2526,291634,524287,-0.946,-0.002,0.189,136,9,OTHER
2527,278528,507904,-0.817,-0.095,-0.102,136,9,OTHER
2528,274036,511040,-0.732,-0.283,-0.267,136,9,OTHER
2529,255054,475136,-0.968,-0.296,-0.456,136,9,OTHER
2530,254402,442368,-1.061,-0.182,-0.559,136,9,OTHER
2531,255040,409600,-0.982,-0.115,-0.377,136,9,WALK
2532,251056,376832,-0.979,-0.128,-0.227,136,9,WALK
2533,247592,366579,-0.934,-0.253,-0.273,136,9,WALK
2534,250016,370630,-0.893,-0.361,-0.385,136,9,WALK
2535,256347,372510,-0.924,-0.407,-0.379,136,9,WALK
2536,241712,364238,-0.907,-0.355,-0.295,136,9,WALK
2537,244418,368003,-0.895,-0.277,-0.262,136,9,WALK
2538,255044,381540,-0.907,-0.264,-0.379,136,9,WALK
2539,259122,387959,-0.865,-0.267,-0.475,136,9,WALK
2540,263103,393756,-0.814,-0.244,-0.424,136,9,WALK
2541,272065,418101,-0.796,-0.25,-0.441,136,9,WALK
2542,279544,450878,-0.78,-0.298,-0.5,136,9,WALK
2543,286405,483786,-0.801,-0.332,-0.465,137,9,WALK
2544,293939,516533,-0.864,-0.349,-0.495,137,9,WALK
2545,327250,524287,-0.897,-0.339,-0.604,137,9,WALK
2546,334814,524287,-0.894,-0.254,-0.548,137,9,WALK
2547,311296,524287,-0.9,-0.104,-0.383,137,9,WALK
2548,336286,524287,-0.926,-0.021,-0.445,137,9,WALK
2549,369223,524287,-0.977,-0.022,-0.488,137,9,WALK
2550,401987,524287,-1.066,-0.004,-0.4,137,9,WALK
2551,394323,524287,-0.914,0.024,-0.237,137,9,WALK
2552,385428,524287,-0.884,0.059,0.037,137,9,WALK
2553,376832,524287,-1.115,0.067,0.072,137,10,WALK
2554,344064,524287,-0.988,-0.025,-0.042,137,10,WALK
2555,311296,524287,-0.802,-0.104,-0.062,137,10,WALK
2556,303330,507904,-0.932,-0.095,0.03,137,10,WALK
2557,300370,475136,-1.005,-0.08,0.166,137,10,WALK
2558,301868,442368,-0.943,-0.084,0.195,137,10,WALK
2559,329388,409600,-0.94,-0.1,0.122,137,10,WALK
2560,334537,384623,-0.956,-0.142,-0.069,137,10,WALK
2561,317864,373034,-0.991,-0.197,-0.278,137,10,WALK
2562,308760,363510,-0.96,-0.218,-0.253,137,10,WALK
2563,302173,353359,-0.953,-0.217,-0.237,138,10,WALK
2564,294862,357054,-0.978,-0.216,-0.397,138,10,WALK
