Sample Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
1380,-0.242,0.972,-0.086,83,4
1381,-0.247,0.985,-0.096,83,4
1382,-0.249,1.004,-0.099,83,4
1383,-0.249,1.01,-0.097,83,4
1384,-0.242,0.987,-0.099,83,4
1385,-0.232,0.958,-0.106,83,4
1386,-0.224,0.935,-0.11,83,4
1387,-0.216,0.918,-0.11,83,4
1388,-0.215,0.927,-0.11,84,4
1389,-0.244,0.965,-0.108,84,4
1390,-0.316,1.014,-0.108,84,4
1391,-0.321,1.035,-0.093,84,4
1392,-0.239,1.022,-0.065,84,4
1393,-0.199,1.008,-0.056,84,4
1394,-0.212,1.002,-0.067,84,4
1395,-0.232,0.998,-0.083,84,4
1396,-0.24,0.996,-0.099,84,4
1397,-0.231,0.993,-0.111,84,4
1398,-0.216,0.988,-0.117,85,4
1399,-0.204,0.979,-0.116,85,4
1400,-0.193,0.972,-0.114,85,4
1401,-0.187,0.972,-0.115,85,4
1402,-0.189,0.976,-0.116,85,4
1403,-0.192,0.98,-0.112,85,4
1404,-0.199,0.98,-0.102,85,4
1405,-0.21,0.973,-0.086,85,4
1406,-0.216,0.972,-0.075,85,4
1407,-0.222,0.979,-0.076,85,4
1408,-0.231,0.985,-0.083,86,4
1409,-0.24,0.987,-0.09,86,4
1410,-0.245,0.988,-0.096,86,4
1411,-0.249,0.988,-0.099,86,4
1412,-0.252,0.986,-0.101,86,4
1413,-0.252,0.985,-0.104,86,4
1414,-0.252,0.985,-0.108,86,4
1415,-0.254,0.986,-0.11,86,4
1416,-0.252,0.986,-0.109,86,4
1417,-0.249,0.987,-0.106,86,4
1418,-0.247,0.988,-0.103,87,4
1419,-0.245,0.987,-0.099,87,4
1420,-0.241,0.988,-0.097,87,4
1421,-0.235,0.988,-0.098,87,4
1422,-0.231,0.989,-0.101,87,4
1423,-0.227,0.989,-0.102,87,4
1424,-0.222,0.986,-0.1,87,4
1425,-0.22,0.982,-0.099,87,4
1426,-0.22,0.982,-0.101,87,4
1427,-0.221,0.983,-0.101,87,4
1428,-0.221,0.983,-0.102,87,4
1429,-0.226,0.986,-0.104,87,4
1430,-0.233,0.989,-0.103,87,4
1431,-0.233,0.988,-0.099,87,4
1432,-0.234,0.985,-0.094,87,4
1433,-0.236,0.981,-0.095,87,4
1434,-0.237,0.977,-0.099,87,4
1435,-0.239,0.978,-0.108,87,4
1436,-0.242,0.981,-0.114,87,4
1437,-0.243,0.979,-0.112,87,4
1438,-0.242,0.978,-0.107,88,4
1439,-0.241,0.978,-0.105,88,4
1440,-0.241,0.981,-0.109,88,4
1441,-0.241,0.986,-0.113,88,4
1442,-0.237,0.988,-0.114,88,4
1443,-0.235,0.987,-0.113,88,4
1444,-0.231,0.987,-0.111,88,4
1445,-0.228,0.984,-0.11,88,4
1446,-0.231,0.978,-0.109,88,4
1447,-0.23,0.969,-0.113,88,4
1448,-0.229,0.969,-0.126,88,4
1449,-0.236,0.988,-0.136,88,4
1450,-0.256,1.005,-0.13,88,4
1451,-0.273,1.003,-0.115,88,4
1452,-0.27,0.995,-0.105,88,4
1453,-0.255,0.99,-0.109,88,4
1454,-0.24,0.987,-0.109,88,4
1455,-0.231,0.983,-0.116,88,4
1456,-0.248,0.98,-0.123,88,4
1457,-0.26,0.979,-0.116,88,4
1458,-0.238,0.98,-0.117,87,4
1459,-0.22,0.982,-0.119,87,4
1460,-0.214,0.978,-0.115,87,4
1461,-0.209,0.966,-0.114,87,4
1462,-0.217,0.964,-0.116,87,4
1463,-0.225,0.973,-0.117,87,4
1464,-0.226,0.98,-0.116,87,4
1465,-0.232,0.98,-0.113,87,4
1466,-0.239,0.981,-0.111,87,4
1467,-0.242,0.984,-0.11,87,4
1468,-0.243,0.985,-0.112,85,4
1469,-0.243,0.987,-0.115,85,4
1470,-0.241,0.99,-0.117,85,4
1471,-0.241,0.988,-0.116,85,4
1472,-0.24,0.987,-0.115,85,4
1473,-0.24,0.986,-0.112,85,4
1474,-0.239,0.986,-0.109,85,4
1475,-0.237,0.988,-0.107,85,4
1476,-0.236,0.99,-0.105,85,4
1477,-0.234,0.989,-0.103,85,4
1478,-0.233,0.987,-0.102,86,4
1479,-0.229,0.987,-0.1,86,4
1480,-0.225,0.984,-0.099,86,4
1481,-0.223,0.984,-0.101,86,4
1482,-0.224,0.983,-0.104,86,4
1483,-0.224,0.982,-0.106,86,4
1484,-0.223,0.98,-0.108,86,4
1485,-0.221,0.979,-0.108,86,4
1486,-0.226,0.981,-0.104,86,4
1487,-0.232,0.982,-0.099,86,4
1488,-0.238,0.985,-0.094,84,4
1489,-0.244,0.988,-0.091,84,4
1490,-0.244,0.988,-0.094,84,4
1491,-0.241,0.989,-0.103,84,4
1492,-0.24,0.992,-0.107,84,4
1493,-0.239,0.988,-0.101,84,4
1494,-0.233,0.98,-0.089,84,4
1495,-0.227,0.978,-0.084,84,4
1496,-0.224,0.982,-0.09,84,4
1497,-0.222,0.983,-0.098,84,4
1498,-0.219,0.982,-0.103,83,4
1499,-0.218,0.992,-0.106,83,4
1500,-0.222,1.001,-0.099,83,4
1501,-0.223,0.996,-0.085,83,4
1502,-0.227,0.985,-0.073,83,4
1503,-0.232,0.985,-0.066,83,4
1504,-0.23,0.997,-0.061,83,4
1505,-0.221,1.02,-0.062,83,4
1506,-0.214,1.032,-0.074,83,4
1507,-0.216,1.002,-0.079,83,4
1508,-0.219,0.96,-0.072,82,4
1509,-0.216,0.947,-0.065,82,4
1510,-0.216,0.961,-0.057,82,4
1511,-0.22,0.974,-0.056,82,4
1512,-0.228,0.978,-0.057,82,4
1513,-0.23,0.977,-0.061,82,4
1514,-0.223,0.976,-0.069,82,4
1515,-0.214,0.975,-0.077,82,4
1516,-0.214,0.971,-0.083,82,4
1517,-0.217,0.97,-0.083,82,4
1518,-0.215,0.975,-0.076,82,4
1519,-0.21,0.984,-0.067,82,4
1520,-0.208,1,-0.058,82,4
1521,-0.206,1.007,-0.051,82,4
1522,-0.204,1,-0.043,82,4
1523,-0.197,0.995,-0.033,82,4
1524,-0.186,0.991,-0.027,82,4
1525,-0.182,0.989,-0.036,82,4
1526,-0.193,0.989,-0.056,82,4
1527,-0.203,0.984,-0.072,82,4
1528,-0.206,0.977,-0.08,82,4
1529,-0.21,0.984,-0.066,82,4
1530,-0.211,1.004,-0.056,82,4
1531,-0.221,1.004,-0.052,82,4
1532,-0.241,0.988,-0.041,82,4
1533,-0.249,0.987,-0.05,82,4
1534,-0.24,0.987,-0.062,82,4
1535,-0.225,0.983,-0.069,82,4
1536,-0.213,0.982,-0.081,82,4
1537,-0.207,0.986,-0.095,82,4
1538,-0.207,0.989,-0.102,82,4
1539,-0.205,0.991,-0.101,82,4
1540,-0.202,0.991,-0.09,82,4
1541,-0.2,0.984,-0.076,82,4
1542,-0.203,0.979,-0.067,82,4
1543,-0.207,0.976,-0.061,82,4
1544,-0.211,0.974,-0.06,82,4
1545,-0.219,0.978,-0.072,82,4
1546,-0.23,0.985,-0.087,82,4
1547,-0.239,0.988,-0.094,82,4
1548,-0.243,0.991,-0.094,81,4
1549,-0.245,0.994,-0.089,81,4
1550,-0.244,0.995,-0.081,81,4
1551,-0.24,0.994,-0.078,81,4
1552,-0.238,0.992,-0.081,81,4
1553,-0.236,0.99,-0.087,81,4
1554,-0.229,0.989,-0.091,81,4
1555,-0.223,0.99,-0.089,81,4
1556,-0.223,0.989,-0.085,81,4
1557,-0.225,0.984,-0.083,81,4
1558,-0.225,0.976,-0.083,81,4
1559,-0.225,0.976,-0.088,81,4
1560,-0.222,0.976,-0.097,81,4
1561,-0.22,0.96,-0.103,81,4
1562,-0.224,0.964,-0.115,81,4
1563,-0.216,1.007,-0.132,81,4
1564,-0.229,1.015,-0.116,81,4
1565,-0.263,0.985,-0.069,81,4
1566,-0.283,0.967,-0.04,81,4
1567,-0.293,0.957,-0.038,81,4
1568,-0.286,0.963,-0.053,81,4
1569,-0.272,0.973,-0.074,81,4
1570,-0.265,0.977,-0.086,81,4
1571,-0.259,0.976,-0.09,81,4
1572,-0.25,0.973,-0.097,81,4
1573,-0.244,0.976,-0.106,81,4
1574,-0.243,0.983,-0.112,81,4
1575,-0.243,0.988,-0.115,81,4
1576,-0.242,0.987,-0.115,81,4
1577,-0.238,0.981,-0.112,81,4
1578,-0.235,0.983,-0.111,81,4
1579,-0.236,0.992,-0.114,81,4
1580,-0.238,0.997,-0.113,81,4
1581,-0.236,0.995,-0.109,81,4
1582,-0.236,0.985,-0.101,81,4
1583,-0.234,0.975,-0.093,81,4
1584,-0.233,0.976,-0.092,81,4
1585,-0.237,0.983,-0.095,81,4
1586,-0.242,0.99,-0.1,81,4
1587,-0.243,0.992,-0.102,81,4
1588,-0.243,0.99,-0.099,81,4
1589,-0.24,0.986,-0.094,81,4
1590,-0.235,0.983,-0.09,81,4
1591,-0.233,0.978,-0.091,81,4
1592,-0.231,0.972,-0.096,81,4
1593,-0.228,0.977,-0.104,81,4
1594,-0.229,0.985,-0.107,81,4
1595,-0.231,0.985,-0.104,81,4
1596,-0.23,0.982,-0.099,81,4
1597,-0.229,0.981,-0.092,81,4
1598,-0.224,0.98,-0.091,81,4
1599,-0.225,0.982,-0.093,81,4
1600,-0.228,0.983,-0.096,81,4
1601,-0.231,0.982,-0.097,81,4
1602,-0.234,0.981,-0.096,81,4
1603,-0.238,0.981,-0.096,81,4
1604,-0.241,0.983,-0.096,81,4
1605,-0.244,0.985,-0.096,81,4
1606,-0.247,0.987,-0.096,81,4
1607,-0.249,0.988,-0.095,81,4
1608,-0.248,0.987,-0.097,81,4
1609,-0.246,0.988,-0.101,81,4
1610,-0.243,0.99,-0.103,81,4
1611,-0.239,0.991,-0.104,81,4
1612,-0.234,0.99,-0.102,81,4
1613,-0.22,0.981,-0.098,81,4
1614,-0.213,0.98,-0.101,81,4
1615,-0.212,0.98,-0.102,81,4
1616,-0.215,0.98,-0.1,81,4
1617,-0.222,0.982,-0.097,81,4
1618,-0.229,0.984,-0.093,82,4
1619,-0.236,0.984,-0.09,82,4
1620,-0.24,0.987,-0.092,82,4
1621,-0.242,0.989,-0.093,82,4
1622,-0.244,0.989,-0.094,82,4
1623,-0.245,0.99,-0.095,82,4
1624,-0.245,0.989,-0.093,82,4
1625,-0.245,0.987,-0.091,82,4
1626,-0.244,0.986,-0.09,82,4
1627,-0.244,0.985,-0.091,82,4
1628,-0.242,0.983,-0.093,82,4
1629,-0.241,0.983,-0.097,82,4
1630,-0.24,0.983,-0.101,82,4
1631,-0.24,0.982,-0.101,82,4
1632,-0.239,0.981,-0.101,82,4
1633,-0.237,0.982,-0.101,82,4
1634,-0.236,0.984,-0.1,82,4
1635,-0.236,0.986,-0.101,82,4
1636,-0.235,0.987,-0.099,82,4
1637,-0.233,0.988,-0.096,82,4
1638,-0.232,0.987,-0.091,82,4
1639,-0.232,0.986,-0.088,82,4
1640,-0.233,0.987,-0.088,82,4
1641,-0.235,0.989,-0.091,82,4
1642,-0.237,0.988,-0.094,82,4
1643,-0.237,0.987,-0.098,82,4
1644,-0.238,0.986,-0.098,82,4
1645,-0.24,0.985,-0.096,82,4
1646,-0.24,0.983,-0.093,82,4
1647,-0.241,0.983,-0.09,82,4
1648,-0.242,0.985,-0.089,83,4
1649,-0.244,0.987,-0.09,83,4
1650,-0.244,0.989,-0.089,83,4
1651,-0.243,0.988,-0.087,83,4
1652,-0.242,0.985,-0.084,83,4
1653,-0.241,0.983,-0.084,83,4
1654,-0.242,0.982,-0.086,83,4
1655,-0.244,0.982,-0.089,83,4
1656,-0.246,0.984,-0.091,83,4
1657,-0.247,0.987,-0.092,83,4
1658,-0.248,0.984,-0.088,83,4
1659,-0.249,0.979,-0.083,83,4
1660,-0.249,0.977,-0.081,83,4
1661,-0.249,0.981,-0.081,83,4
1662,-0.252,0.984,-0.082,83,4
1663,-0.252,0.985,-0.077,83,4
1664,-0.25,0.985,-0.073,83,4
1665,-0.25,0.985,-0.07,83,4
1666,-0.25,0.982,-0.065,83,4
1667,-0.248,0.979,-0.063,83,4
1668,-0.248,0.979,-0.066,84,4
1669,-0.249,0.978,-0.07,84,4
1670,-0.25,0.979,-0.074,84,4
1671,-0.252,0.982,-0.075,84,4
1672,-0.255,0.981,-0.071,84,4
1673,-0.255,0.978,-0.064,84,4
1674,-0.252,0.978,-0.061,84,4
1675,-0.25,0.977,-0.06,84,4
1676,-0.247,0.975,-0.061,84,4
1677,-0.246,0.973,-0.063,84,4
1678,-0.248,0.973,-0.067,84,4
1679,-0.254,0.978,-0.069,84,4
1680,-0.262,0.982,-0.063,84,4
1681,-0.268,0.982,-0.052,84,4
1682,-0.271,0.979,-0.048,84,4
1683,-0.273,0.98,-0.053,84,4
1684,-0.273,0.983,-0.062,84,4
1685,-0.27,0.982,-0.067,84,4
1686,-0.264,0.98,-0.07,84,4
1687,-0.257,0.979,-0.072,84,4
1688,-0.256,0.98,-0.07,84,4
1689,-0.256,0.982,-0.068,84,4
1690,-0.254,0.983,-0.064,84,4
1691,-0.253,0.982,-0.061,84,4
1692,-0.253,0.983,-0.061,84,4
1693,-0.252,0.985,-0.062,84,4
1694,-0.25,0.986,-0.065,84,4
1695,-0.248,0.987,-0.067,84,4
1696,-0.245,0.984,-0.069,84,4
1697,-0.244,0.982,-0.072,84,4
1698,-0.245,0.982,-0.072,85,4
1699,-0.246,0.982,-0.071,85,4
1700,-0.245,0.983,-0.068,85,4
1701,-0.245,0.984,-0.066,85,4
1702,-0.246,0.984,-0.065,85,4
1703,-0.246,0.984,-0.062,85,4
1704,-0.246,0.986,-0.062,85,4
1705,-0.247,0.985,-0.062,85,4
1706,-0.248,0.984,-0.061,85,4
1707,-0.25,0.986,-0.061,85,4
1708,-0.25,0.987,-0.061,85,4
1709,-0.249,0.983,-0.062,85,4
1710,-0.246,0.98,-0.065,85,4
1711,-0.244,0.979,-0.067,85,4
1712,-0.245,0.978,-0.065,85,4
1713,-0.246,0.979,-0.062,85,4
1714,-0.246,0.983,-0.061,85,4
1715,-0.246,0.984,-0.062,85,4
1716,-0.245,0.984,-0.065,85,4
1717,-0.246,0.985,-0.064,85,4
1718,-0.25,0.985,-0.06,86,4
1719,-0.253,0.985,-0.057,86,4
1720,-0.253,0.984,-0.056,86,4
1721,-0.252,0.986,-0.058,86,4
1722,-0.251,0.985,-0.061,86,4
1723,-0.249,0.984,-0.063,86,4
1724,-0.249,0.984,-0.066,86,4
1725,-0.249,0.984,-0.064,86,4
1726,-0.246,0.982,-0.061,86,4
1727,-0.243,0.983,-0.06,86,4
1728,-0.244,0.985,-0.059,86,4
1729,-0.247,0.987,-0.058,86,4
1730,-0.248,0.989,-0.057,86,4
1731,-0.247,0.989,-0.054,86,4
1732,-0.245,0.988,-0.053,86,4
1733,-0.244,0.987,-0.052,86,4
1734,-0.242,0.988,-0.054,86,4
1735,-0.239,0.989,-0.058,86,4
1736,-0.236,0.989,-0.061,86,4
1737,-0.234,0.986,-0.059,86,4
1738,-0.235,0.985,-0.055,86,4
1739,-0.235,0.984,-0.051,86,4
1740,-0.233,0.984,-0.051,86,4
1741,-0.237,0.986,-0.05,86,4
1742,-0.239,0.986,-0.048,86,4
1743,-0.239,0.987,-0.048,86,4
1744,-0.239,0.988,-0.046,86,4
1745,-0.239,0.986,-0.042,86,4
1746,-0.24,0.984,-0.04,86,4
1747,-0.24,0.985,-0.041,86,4
1748,-0.241,0.985,-0.041,87,4
1749,-0.241,0.981,-0.043,87,4
1750,-0.242,0.981,-0.048,87,4
1751,-0.243,0.985,-0.052,87,4
1752,-0.242,0.984,-0.055,87,4
1753,-0.235,0.986,-0.058,87,4
1754,-0.231,0.986,-0.058,87,4
1755,-0.235,0.979,-0.051,87,4
1756,-0.238,0.978,-0.044,87,4
1757,-0.241,0.984,-0.039,87,4
1758,-0.245,0.989,-0.037,87,4
1759,-0.249,0.992,-0.037,87,4
1760,-0.251,0.992,-0.039,87,4
1761,-0.249,0.99,-0.044,87,4
1762,-0.246,0.988,-0.048,87,4
1763,-0.243,0.987,-0.052,87,4
1764,-0.241,0.984,-0.055,87,4
1765,-0.239,0.982,-0.055,87,4
1766,-0.237,0.984,-0.054,87,4
1767,-0.235,0.985,-0.054,87,4
1768,-0.233,0.985,-0.055,87,4
1769,-0.234,0.985,-0.055,87,4
1770,-0.239,0.986,-0.055,87,4
1771,-0.243,0.988,-0.055,87,4
1772,-0.246,0.989,-0.053,87,4
1773,-0.247,0.989,-0.051,87,4
1774,-0.247,0.989,-0.049,87,4
1775,-0.247,0.988,-0.048,87,4
1776,-0.247,0.987,-0.049,87,4
1777,-0.246,0.988,-0.052,87,4
1778,-0.242,0.987,-0.055,87,4
1779,-0.236,0.985,-0.056,87,4
1780,-0.234,0.985,-0.053,87,4
1781,-0.234,0.986,-0.051,87,4
1782,-0.236,0.989,-0.049,87,4
1783,-0.238,0.99,-0.047,87,4
1784,-0.24,0.989,-0.047,87,4
1785,-0.24,0.985,-0.047,87,4
1786,-0.24,0.983,-0.048,87,4
1787,-0.243,0.986,-0.049,87,4
1788,-0.247,0.986,-0.049,88,4
1789,-0.247,0.985,-0.053,88,4
1790,-0.243,0.985,-0.06,88,4
1791,-0.237,0.982,-0.061,88,4
1792,-0.23,0.981,-0.058,88,4
1793,-0.226,0.984,-0.052,88,4
1794,-0.226,0.988,-0.046,88,4
1795,-0.222,0.991,-0.041,88,4
1796,-0.218,0.992,-0.038,88,4
1797,-0.219,0.989,-0.037,88,4
1798,-0.224,0.987,-0.04,88,4
1799,-0.23,0.988,-0.044,88,4
1800,-0.232,0.989,-0.047,88,4
1801,-0.23,0.988,-0.049,88,4
1802,-0.229,0.987,-0.05,88,4
1803,-0.229,0.985,-0.05,88,4
1804,-0.229,0.985,-0.048,88,4
1805,-0.228,0.989,-0.047,88,4
1806,-0.226,0.99,-0.046,88,4
1807,-0.224,0.985,-0.049,88,4
1808,-0.223,0.981,-0.051,88,4
1809,-0.229,0.983,-0.051,88,4
1810,-0.238,0.987,-0.05,88,4
1811,-0.243,0.99,-0.049,88,4
1812,-0.244,0.991,-0.05,88,4
1813,-0.239,0.988,-0.049,88,4
1814,-0.233,0.982,-0.047,88,4
1815,-0.229,0.982,-0.049,88,4
1816,-0.228,0.984,-0.051,88,4
1817,-0.224,0.984,-0.05,88,4
1818,-0.223,0.985,-0.046,88,4
1819,-0.229,0.986,-0.042,88,4
1820,-0.234,0.989,-0.042,88,4
1821,-0.239,0.99,-0.041,88,4
1822,-0.241,0.99,-0.041,88,4
1823,-0.241,0.989,-0.045,88,4
1824,-0.241,0.985,-0.049,88,4
1825,-0.242,0.983,-0.049,88,4
1826,-0.245,0.985,-0.047,88,4
1827,-0.248,0.988,-0.046,88,4
1828,-0.249,0.989,-0.045,89,4
1829,-0.247,0.989,-0.044,89,4
1830,-0.238,0.986,-0.047,89,4
1831,-0.227,0.981,-0.049,89,4
