3186,1,-0.444,0.213,0.662,1
3187,1,-0.341,0.082,0.572,1
3188,1,-0.332,0.043,0.528,1
3189,1,-0.454,0.106,0.566,1
3190,1,-0.723,0.26,0.721,1
3191,1,-0.968,0.47,0.892,1
3192,1,-1.058,0.629,0.963,1
3193,1,-1.044,0.707,0.925,1
3194,1,-0.922,0.699,0.802,1
3195,1,-0.735,0.627,0.634,1
3196,1,-0.52,0.572,0.439,1
3197,1,-0.303,0.542,0.272,1
3198,1,-0.13,0.517,0.185,1
3199,1,-0.111,0.522,0.187,1
3200,1,-0.309,0.551,0.301,1
3201,1,-0.598,0.573,0.503,1
3202,1,-0.883,0.583,0.735,1
3203,1,-1.06,0.586,0.916,1
3204,1,-1.031,0.578,0.977,1
3205,1,-0.852,0.551,0.913,1
3206,1,-0.641,0.495,0.786,1
3207,1,-0.499,0.412,0.658,1
3208,1,-0.437,0.332,0.57,1
3209,1,-0.417,0.279,0.547,1
3210,1,-0.471,0.233,0.591,1
3211,1,-0.597,0.217,0.671,1
3212,1,-0.726,0.264,0.734,1
3213,1,-0.816,0.317,0.763,1
3214,1,-0.859,0.356,0.76,1
3215,1,-0.885,0.416,0.741,1
3216,1,-0.895,0.504,0.716,1
3217,1,-0.861,0.579,0.662,1
3218,1,-0.766,0.612,0.563,1
3219,1,-0.622,0.589,0.434,1
3220,1,-0.499,0.537,0.338,1
3221,1,-0.408,0.498,0.293,1
3222,1,-0.364,0.486,0.268,1
3223,1,-0.429,0.51,0.292,1
3224,1,-0.59,0.564,0.373,1
3225,1,-0.805,0.633,0.521,1
3226,1,-0.979,0.674,0.678,1
3227,1,-1.064,0.667,0.768,1
3228,1,-1.083,0.612,0.819,1
3229,1,-1.041,0.527,0.833,1
3230,1,-0.935,0.438,0.791,1
3231,1,-0.782,0.351,0.703,1
3232,1,-0.621,0.257,0.595,1
3233,1,-0.479,0.157,0.484,1
3234,1,-0.428,0.074,0.41,1
3235,1,-0.522,0.032,0.41,1
3236,1,-0.7,0.066,0.48,1
3237,1,-0.875,0.161,0.569,1
3238,1,-1.025,0.226,0.624,1
3239,1,-1.169,0.277,0.666,1
3240,1,-1.24,0.368,0.709,1
3241,1,-1.202,0.475,0.731,1
3242,1,-1.073,0.566,0.677,1
3243,1,-0.787,0.605,0.523,1
3244,1,-0.44,0.616,0.314,1
3245,1,-0.222,0.619,0.137,1
3246,1,-0.097,0.671,0.017,1
3247,1,-0.022,0.77,-0.074,1
3248,1,-0.114,0.844,-0.073,1
3249,1,-0.451,1.007,0.122,1
3250,1,-0.973,1.327,0.445,1
3251,1,-1.354,1.543,0.733,1
3252,1,-1.383,1.408,0.861,1
3253,1,-1.214,1.067,0.835,1
3254,1,-0.995,0.749,0.731,1
3255,1,-0.752,0.511,0.602,1
3256,1,-0.521,0.325,0.504,1
3257,1,-0.33,0.146,0.422,1
3258,1,-0.221,-0.026,0.352,1
3259,1,-0.337,-0.089,0.369,1
3260,1,-0.703,0.067,0.522,1
3261,1,-1.116,0.417,0.719,1
3262,1,-1.368,0.723,0.834,1
3263,1,-1.411,0.904,0.85,1
3264,1,-1.262,1.049,0.771,1
3265,1,-0.919,1.086,0.522,1
3266,1,-0.501,1.022,0.197,1
3267,1,-0.109,0.958,-0.049,1
3268,1,0.183,0.931,-0.216,1
3269,1,0.26,0.931,-0.265,1
3270,1,0.095,0.997,-0.143,1
3271,1,-0.315,1.196,0.118,1
3272,1,-0.789,1.452,0.458,1
3273,1,-1.122,1.563,0.743,1
3274,1,-1.281,1.432,0.876,1
3275,1,-1.246,1.148,0.913,1
3276,1,-1.043,0.783,0.877,1
3277,1,-0.787,0.366,0.758,1
3278,1,-0.583,-0.034,0.614,1
3279,1,-0.429,-0.303,0.539,1
3280,1,-0.347,-0.366,0.516,1
3281,1,-0.498,-0.221,0.556,1
3282,1,-0.935,0.144,0.735,1
3283,1,-1.333,0.598,0.889,1
3284,1,-1.494,0.891,0.908,1
3285,1,-1.421,1.058,0.818,1
3286,1,-0.962,1.099,0.505,1
3287,1,-0.366,0.978,0.103,1
3288,1,0.092,0.892,-0.121,1
3289,1,0.367,0.898,-0.213,1
3290,1,0.343,0.957,-0.235,1
3291,1,-0.043,1.185,-0.061,1
3292,1,-0.638,1.517,0.28,1
3293,1,-1.115,1.658,0.592,1
3294,1,-1.391,1.541,0.792,1
3295,1,-1.412,1.247,0.907,1
3296,1,-1.221,0.837,0.925,1
3297,1,-0.951,0.408,0.868,1
3298,1,-0.658,0.007,0.745,1
3299,1,-0.399,-0.346,0.578,1
3300,1,-0.265,-0.526,0.473,1
3301,1,-0.278,-0.469,0.464,1
3302,1,-0.737,-0.143,0.716,1
3303,1,-1.42,0.491,1.053,1
3304,1,-1.712,0.968,1.148,1
3305,1,-1.667,1.152,1.062,1
3306,1,-1.284,1.227,0.746,1
3307,1,-0.682,1.107,0.262,1
3308,1,-0.136,0.93,-0.092,1
3309,1,0.26,0.839,-0.268,1
3310,1,0.379,0.834,-0.375,1
3311,1,0.189,0.935,-0.297,1
3312,1,-0.3,1.211,0.011,1
3313,1,-0.927,1.571,0.431,1
3314,1,-1.419,1.716,0.791,1
3315,1,-1.611,1.509,0.976,1
3316,1,-1.48,1.087,1.014,1
3317,1,-1.198,0.614,0.956,1
3318,1,-0.872,0.201,0.838,1
3319,1,-0.553,-0.155,0.664,1
3320,1,-0.304,-0.439,0.469,1
3321,1,-0.206,-0.542,0.358,1
3322,1,-0.363,-0.437,0.459,1
3323,1,-0.959,-0.011,0.858,1
3324,1,-1.618,0.614,1.26,1
3325,1,-1.841,1.004,1.386,1
3326,1,-1.608,1.106,1.194,1
3327,1,-0.929,1.054,0.657,1
3328,1,-0.197,0.941,0.106,1
3329,1,0.287,0.886,-0.215,1
3330,1,0.458,0.911,-0.379,1
3331,1,0.317,1.009,-0.378,1
3332,1,-0.089,1.229,-0.092,1
3333,1,-0.663,1.498,0.383,1
3334,1,-1.245,1.63,0.844,1
3335,1,-1.623,1.51,1.179,1
3336,1,-1.567,1.157,1.297,1
3337,1,-1.252,0.668,1.205,1
3338,1,-0.916,0.162,1.027,1
3339,1,-0.617,-0.272,0.83,1
3340,1,-0.362,-0.567,0.621,1
3341,1,-0.199,-0.639,0.477,1
3342,1,-0.293,-0.535,0.519,1
3343,1,-0.884,-0.171,0.923,1
3344,1,-1.549,0.484,1.373,1
3345,1,-1.778,0.943,1.51,1
3346,1,-1.565,1.091,1.303,1
3347,1,-0.905,1.1,0.691,1
3348,1,-0.161,0.987,0.075,1
3349,1,0.37,0.936,-0.271,1
3350,1,0.568,0.997,-0.462,1
3351,1,0.296,1.178,-0.397,1
3352,1,-0.34,1.485,0.004,1
3353,1,-0.997,1.73,0.528,1
3354,1,-1.475,1.681,0.939,1
3355,1,-1.655,1.368,1.179,1
3356,1,-1.517,0.929,1.219,1
3357,1,-1.265,0.456,1.096,1
3358,1,-0.943,0.016,0.901,1
3359,1,-0.597,-0.357,0.701,1
3360,1,-0.322,-0.618,0.578,1
3361,1,-0.206,-0.705,0.534,1
3362,1,-0.518,-0.568,0.7,1
3363,1,-1.267,-0.04,1.16,1
3364,1,-1.9,0.578,1.546,1
3365,1,-2.059,0.962,1.567,1
3366,1,-1.59,1.156,1.101,1
3367,1,-0.652,1.14,0.294,1
3368,1,0.178,1.1,-0.311,1
3369,1,0.598,1.107,-0.575,1
3370,1,0.488,1.159,-0.588,1
3371,1,0.052,1.288,-0.29,1
3372,1,-0.552,1.516,0.199,1
3373,1,-1.277,1.777,0.721,1
3374,1,-1.736,1.74,1.119,1
3375,1,-1.769,1.356,1.263,1
3376,1,-1.52,0.827,1.159,1
3377,1,-1.143,0.264,0.977,1
3378,1,-0.762,-0.194,0.813,1
3379,1,-0.439,-0.5,0.614,1
3380,1,-0.203,-0.625,0.459,1
3381,1,-0.169,-0.56,0.456,1
3382,1,-0.708,-0.25,0.882,1
3383,1,-1.542,0.362,1.483,1
3384,1,-1.959,0.828,1.731,1
3385,1,-1.799,0.954,1.486,1
3386,1,-1.082,0.958,0.736,1
3387,1,-0.18,0.928,-0.038,1
3388,1,0.423,0.943,-0.444,1
3389,1,0.53,1.057,-0.626,1
3390,1,0.177,1.482,-0.551,1
3391,1,-0.478,2.018,-0.101,1
3392,1,-1.266,2.178,0.504,1
3393,1,-1.9,1.904,1.059,1
3394,1,-2.124,1.401,1.354,1
3395,1,-1.955,0.828,1.332,1
3396,1,-1.511,0.281,1.194,1
3397,1,-0.976,-0.211,1.017,1
3398,1,-0.521,-0.642,0.742,1
3399,1,-0.229,-0.88,0.513,1
3400,1,-0.136,-0.855,0.449,1
3401,1,-0.545,-0.591,0.788,1
3402,1,-1.488,0.116,1.494,1
3403,1,-2.161,0.849,1.887,1
3404,1,-2.022,1.144,1.584,1
3405,1,-1.232,1.18,0.741,1
3406,1,-0.262,1.183,-0.072,1
3407,1,0.405,1.193,-0.515,1
3408,1,0.539,1.202,-0.728,1
3409,1,0.276,1.476,-0.62,1
3410,1,-0.397,2.044,-0.066,1
3411,1,-1.37,2.466,0.692,1
3412,1,-1.991,2.24,1.242,1
3413,1,-2.039,1.553,1.39,1
3414,1,-1.733,0.834,1.261,1
3415,1,-1.206,0.198,1.076,1
3416,1,-0.71,-0.33,0.857,1
3417,1,-0.377,-0.7,0.582,1
3418,1,-0.247,-0.913,0.404,1
3419,1,-0.322,-0.95,0.429,1
3420,1,-1.009,-0.547,1.051,1
3421,1,-2.088,0.591,1.861,1
3422,1,-2.419,1.498,2.025,1
3423,1,-1.681,1.572,1.43,1
3424,1,-0.489,1.429,0.459,1
3425,1,0.398,1.275,-0.284,1
3426,1,0.669,1.186,-0.622,1
3427,1,0.505,1.166,-0.635,1
3428,1,0.334,1.21,-0.514,1
3429,1,-0.171,1.488,-0.051,1
3430,1,-1.368,2.337,0.84,1
3431,1,-2.332,2.664,1.416,1
3432,1,-2.187,1.867,1.356,1
3433,1,-1.522,0.936,0.991,1
3434,1,-1.008,0.266,0.637,1
3435,1,-0.559,-0.163,0.445,1
3436,1,-0.226,-0.592,0.337,1
3437,1,-0.082,-1.086,0.31,1
3438,1,-0.093,-1.288,0.409,1
3439,1,-0.688,-0.949,0.979,1
3440,1,-1.98,0.372,1.995,1
3441,1,-2.646,1.538,2.354,1
3442,1,-1.867,1.595,1.598,1
3443,1,-0.511,1.413,0.517,1
3444,1,0.486,1.177,-0.308,1
3445,1,0.79,0.932,-0.695,1
3446,1,0.635,0.855,-0.723,1
3447,1,0.274,1.121,-0.501,1
3448,1,-0.533,1.797,0.183,1
3449,1,-1.693,2.615,1.011,1
3450,1,-2.322,2.662,1.409,1
3451,1,-2.024,1.804,1.253,1
3452,1,-1.374,0.831,0.814,1
3453,1,-0.802,0.088,0.534,1
3454,1,-0.331,-0.437,0.413,1
3455,1,-0.027,-0.816,0.327,1
3456,1,0.055,-1.076,0.348,1
3457,1,-0.088,-1.156,0.517,1
3458,1,-1.068,-0.611,1.493,1
3459,1,-2.35,0.766,2.564,1
3460,1,-2.367,1.621,2.315,1
3461,1,-1.223,1.448,1.235,1
3462,1,0.057,1.205,0.156,1
3463,1,0.632,0.982,-0.521,1
3464,1,0.408,1.065,-0.544,1
3465,1,0.139,1.251,-0.434,1
3466,1,-0.546,1.675,0.25,1
3467,1,-1.78,2.383,1.189,1
3468,1,-2.396,2.335,1.596,1
3469,1,-1.908,1.413,1.371,1
3470,1,-1.22,0.527,0.979,1
3471,1,-0.702,-0.186,0.696,1
3472,1,-0.294,-0.766,0.498,1
3473,1,-0.114,-1.124,0.42,1
3474,1,-0.136,-1.224,0.459,1
3475,1,-0.436,-1.016,0.785,1
3476,1,-1.545,0.067,1.875,1
3477,1,-2.569,1.34,2.631,1
3478,1,-2.232,1.688,1.968,1
3479,1,-1.004,1.518,0.75,1
3480,1,0.154,1.304,-0.216,1
3481,1,0.675,1.177,-0.617,1
3482,1,0.599,1.123,-0.552,1
3483,1,0.422,1.171,-0.451,1
3484,1,-0.061,1.391,-0.174,1
3485,1,-1.057,2.062,0.672,1
3486,1,-2.059,2.559,1.462,1
3487,1,-2.22,2.011,1.547,1
3488,1,-1.609,0.944,1.18,1
3489,1,-1.031,0.062,0.8,1
3490,1,-0.549,-0.609,0.546,1
3491,1,-0.151,-1.108,0.419,1
3492,1,0.01,-1.269,0.455,1
3493,1,-0.203,-1.063,0.617,1
3494,1,-1.089,-0.345,1.437,1
3495,1,-2.223,0.869,2.395,1
3496,1,-2.463,1.62,2.287,1
3497,1,-1.546,1.529,1.292,1
3498,1,-0.268,1.285,0.155,1
3499,1,0.576,1.134,-0.548,1
3500,1,0.748,1.05,-0.669,1
3501,1,0.536,1.072,-0.587,1
3502,1,0.038,1.344,-0.383,1
3503,1,-1.051,2.029,0.508,1
3504,1,-2.284,2.495,1.433,1
3505,1,-2.494,1.961,1.551,1
3506,1,-1.785,0.927,1.155,1
3507,1,-1.143,0.136,0.703,1
3508,1,-0.653,-0.486,0.438,1
3509,1,-0.206,-1.064,0.355,1
3510,1,0.034,-1.406,0.387,1
3511,1,-0.092,-1.339,0.519,1
3512,1,-1.015,-0.699,1.397,1
3513,1,-2.245,0.646,2.399,1
3514,1,-2.541,1.659,2.369,1
3515,1,-1.696,1.66,1.442,1
3516,1,-0.395,1.39,0.24,1
3517,1,0.56,1.23,-0.58,1
3518,1,0.815,1.196,-0.825,1
3519,1,0.61,1.234,-0.729,1
3520,1,0.276,1.436,-0.523,1
3521,1,-0.769,2.268,0.392,1
3522,1,-2.211,3.003,1.461,1
3523,1,-2.498,2.423,1.663,1
3524,1,-1.778,1.158,1.301,1
3525,1,-1.063,0.17,0.863,1
3526,1,-0.517,-0.539,0.631,1
3527,1,-0.139,-1.116,0.558,1
3528,1,-0.048,-1.385,0.59,1
3529,1,-0.266,-1.215,0.751,1
3530,1,-1.028,-0.692,1.411,1
3531,1,-2.139,0.468,2.334,1
3532,1,-2.496,1.438,2.45,1
3533,1,-1.614,1.493,1.497,1
3534,1,-0.265,1.395,0.239,1
3535,1,0.678,1.345,-0.565,1
3536,1,0.878,1.307,-0.781,1
3537,1,0.614,1.398,-0.77,1
3538,1,-0.139,1.88,-0.208,1
3539,1,-1.511,2.664,0.931,1
3540,1,-2.453,2.729,1.717,1
3541,1,-2.218,1.813,1.689,1
3542,1,-1.489,0.736,1.188,1
3543,1,-0.888,-0.041,0.806,1
3544,1,-0.451,-0.663,0.618,1
3545,1,-0.16,-1.212,0.567,1
3546,1,-0.018,-1.541,0.598,1
3547,1,-0.192,-1.476,0.796,1
3548,1,-1.19,-0.59,1.781,1
3549,1,-2.318,0.852,2.78,1
3550,1,-2.26,1.628,2.479,1
3551,1,-1.178,1.539,1.208,1
3552,1,0.129,1.436,-0.158,1
3553,1,0.854,1.439,-0.916,1
3554,1,0.825,1.398,-0.975,1
3555,1,0.509,1.506,-0.798,1
3556,1,-0.484,2.167,0.052,1
3557,1,-2.048,3.11,1.367,1
3558,1,-2.644,2.84,1.939,1
3559,1,-2.005,1.359,1.644,1
3560,1,-1.174,0.103,1.07,1
3561,1,-0.503,-0.788,0.715,1
3562,1,0,-1.487,0.568,1
3563,1,0.125,-1.705,0.549,1
3564,1,-0.311,-1.369,0.883,1
3565,1,-1.407,-0.239,2.02,1
3566,1,-2.357,1.218,2.966,1
3567,1,-2.268,1.92,2.574,1
3568,1,-1.277,1.872,1.247,1
3569,1,0.031,1.688,-0.16,1
3570,1,0.869,1.578,-0.885,1
3571,1,0.898,1.524,-0.909,1
3572,1,0.662,1.6,-0.829,1
3573,1,-0.304,2.126,-0.145,1
3574,1,-1.919,3.019,1.123,1
3575,1,-2.617,2.91,1.747,1
3576,1,-2.071,1.643,1.545,1
3577,1,-1.187,0.438,1.072,1
3578,1,-0.585,-0.472,0.755,1
3579,1,-0.149,-1.256,0.662,1
3580,1,0.029,-1.647,0.717,1
3581,1,-0.142,-1.486,0.88,1
3582,1,-1.182,-0.308,1.917,1
3583,1,-2.433,1.412,2.744,1
3584,1,-2.427,2.166,2.147,1
3585,1,-1.246,1.982,0.879,1
3586,1,0.181,1.611,-0.429,1
3587,1,0.989,1.371,-0.949,1
3588,1,0.982,1.327,-0.877,1
3589,1,0.517,1.588,-0.786,1
3590,1,-0.568,2.349,0.093,1
3591,1,-2.073,3.135,1.258,1
3592,1,-2.47,2.705,1.551,1
3593,1,-1.681,1.31,1.254,1
3594,1,-0.871,0.081,0.904,1
3595,1,-0.355,-0.9,0.699,1
3596,1,-0.073,-1.615,0.661,1
3597,1,-0.056,-1.799,0.795,1
3598,1,-0.708,-1.222,1.389,1
3599,1,-2.013,0.63,2.533,1
3600,1,-2.648,2.201,2.865,1
3601,1,-1.925,2.268,1.739,1
3602,1,-0.455,1.973,0.04,1
3603,1,0.693,1.767,-1.126,1
3604,1,0.966,1.751,-1.315,1
3605,1,0.652,2.083,-1.062,1
3606,1,-0.513,2.876,-0.019,1
3607,1,-2.137,3.401,1.404,1
3608,1,-2.582,2.74,1.811,1
3609,1,-1.832,1.448,1.432,1
3610,1,-0.938,0.292,1.079,1
3611,1,-0.344,-0.825,0.929,1
3612,1,-0.174,-1.594,0.957,1
3613,1,-0.334,-1.656,1.135,1
3614,1,-1.075,-1.066,1.646,1
3615,1,-2.311,0.468,2.504,1
3616,1,-2.796,1.907,2.605,1
3617,1,-1.85,2.211,1.455,1
3618,1,-0.245,2.094,-0.032,1
3619,1,0.836,1.924,-1.085,1
3620,1,0.972,1.813,-1.453,1
3621,1,0.594,1.978,-1.14,1
3622,1,-0.684,2.751,0.03,1
3623,1,-2.381,3.477,1.409,1
3624,1,-2.69,2.881,1.876,1
3625,1,-1.827,1.34,1.448,1
3626,1,-0.941,-0.044,1.015,1
3627,1,-0.316,-0.925,0.874,1
3628,1,0.099,-1.538,0.707,1
3629,1,0.153,-1.859,0.76,1
3630,1,-0.714,-1.478,1.531,1
3631,1,-2.414,0.283,2.802,1
3632,1,-3.039,1.881,3.021,1
3633,1,-1.846,2.231,1.672,1
3634,1,-0.138,2.244,-0.169,1
3635,1,0.848,2.099,-1.311,1
3636,1,0.921,1.993,-1.477,1
3637,1,0.238,2.327,-0.831,1
3638,1,-1.238,3.163,0.562,1
3639,1,-2.457,3.487,1.843,1
3640,1,-2.433,2.63,2.06,1
3641,1,-1.524,1.049,1.428,1
3642,1,-0.662,-0.373,0.945,1
3643,1,-0.162,-1.302,0.752,1
3644,1,-0.004,-1.681,0.689,1
3645,1,-0.178,-1.498,0.864,1
3646,1,-1.078,-0.783,1.742,1
3647,1,-2.293,0.701,2.866,1
3648,1,-2.524,1.9,2.805,1
3649,1,-1.441,2.237,1.316,1
3650,1,0.152,2.235,-0.471,1
3651,1,0.996,2.122,-1.359,1
3652,1,0.925,2.226,-1.487,1
3653,1,0.138,2.696,-0.887,1
3654,1,-1.476,3.571,0.587,1
3655,1,-2.576,3.632,1.79,1
3656,1,-2.135,2.275,1.88,1
3657,1,-1.084,0.478,1.539,1
3658,1,-0.303,-1.085,1.329,1
3659,1,0.031,-1.891,1.221,1
3660,1,-0.14,-1.78,1.236,1
3661,1,-1.058,-0.76,1.902,1
3662,1,-2.381,1.189,2.969,1
3663,1,-2.85,2.689,2.999,1
3664,1,-1.982,2.912,1.614,1
3665,1,-0.411,2.742,-0.281,1
3666,1,0.767,2.513,-1.497,1
3667,1,1.021,2.31,-1.612,1
3668,1,0.371,2.626,-0.991,1
3669,1,-1.151,3.422,0.493,1
3670,1,-2.319,3.62,1.864,1
3671,1,-2.149,2.581,1.993,1
3672,1,-1.282,0.951,1.587,1
3673,1,-0.619,-0.527,1.312,1
3674,1,-0.337,-1.569,1.316,1
3675,1,-0.307,-1.814,1.416,1
3676,1,-0.64,-1.232,1.711,1
3677,1,-1.684,0.357,2.592,1
3678,1,-2.51,1.94,2.984,1
3679,1,-1.982,2.386,1.988,1
3680,1,-0.662,2.33,0.385,1
3681,1,0.522,2.206,-0.89,1
3682,1,0.927,2.185,-1.415,1
3683,1,0.64,2.332,-1.283,1
3684,1,-0.448,2.866,-0.259,1
3685,1,-1.947,3.559,1.283,1
3686,1,-2.355,3.058,1.982,1
3687,1,-1.599,1.381,1.771,1
3688,1,-0.804,-0.24,1.487,1
3689,1,-0.402,-1.411,1.42,1
3690,1,-0.325,-1.809,1.439,1
3691,1,-0.64,-1.32,1.572,1
3692,1,-1.704,0.348,2.391,1
3693,1,-2.78,2.291,2.954,1
3694,1,-2.542,2.954,2.094,1
3695,1,-1.157,2.678,0.485,1
3696,1,0.379,2.269,-0.898,1
3697,1,1.097,2.108,-1.419,1
3698,1,1.029,2.116,-1.316,1
3699,1,0.343,2.476,-0.803,1
3700,1,-1.224,3.484,0.43,1
3701,1,-2.37,3.738,1.486,1
3702,1,-1.999,2.456,1.555,1
3703,1,-1.079,0.757,1.306,1
3704,1,-0.527,-0.619,1.227,1
3705,1,-0.4,-1.466,1.269,1
3706,1,-0.497,-1.661,1.327,1
3707,1,-0.879,-1.218,1.54,1
3708,1,-2.093,0.521,2.4,1
3709,1,-3.065,2.42,2.878,1
3710,1,-2.378,2.9,1.809,1
3711,1,-0.611,2.727,0.071,1
3712,1,0.803,2.404,-1.268,1
3713,1,1.126,2.207,-1.638,1
3714,1,0.717,2.367,-1.283,1
3715,1,-0.698,3.054,-0.209,1
3716,1,-2.442,3.647,1.147,1
3717,1,-2.737,2.94,1.614,1
3718,1,-1.819,1.39,1.28,1
3719,1,-0.933,-0.033,0.961,1
3720,1,-0.462,-1.202,0.974,1
3721,1,-0.285,-1.828,1.091,1
3722,1,-0.54,-1.757,1.36,1
3723,1,-1.751,-0.569,2.277,1
3724,1,-2.906,1.478,3.06,1
3725,1,-2.648,2.661,2.462,1
3726,1,-1.37,2.766,0.869,1
3727,1,-0.074,2.538,-0.674,1
3728,1,0.544,2.195,-1.415,1
3729,1,0.579,1.951,-1.337,1
3730,1,0.25,1.889,-0.854,1
3731,1,-0.942,2.495,0.284,1
3732,1,-2.483,3.103,1.579,1
3733,1,-2.61,2.359,1.833,1
3734,1,-1.58,0.794,1.449,1
3735,1,-0.774,-0.724,1.17,1
3736,1,-0.378,-1.712,1.041,1
3737,1,-0.31,-1.843,1.039,1
3738,1,-1.011,-1.195,1.612,1
3739,1,-2.397,0.7,2.673,1
3740,1,-3.013,2.465,2.83,1
3741,1,-2.137,2.851,1.556,1
3742,1,-0.576,2.704,-0.037,1
3743,1,0.616,2.342,-1.063,1
3744,1,0.902,2.014,-1.351,1
3745,1,0.685,1.945,-1.13,1
3746,1,-0.261,2.452,-0.408,1
3747,1,-1.868,3.322,0.838,1
3748,1,-2.488,3.029,1.554,1
3749,1,-1.857,1.514,1.416,1
3750,1,-1.077,-0.07,1.178,1
3751,1,-0.67,-1.331,1.066,1
3752,1,-0.591,-1.809,1.093,1
3753,1,-0.846,-1.475,1.251,1
3754,1,-1.926,-0.097,2.047,1
3755,1,-3.058,1.868,2.718,1
3756,1,-2.827,2.838,2.096,1
3757,1,-1.481,2.733,0.73,1
3758,1,-0.051,2.36,-0.636,1
3759,1,0.649,2.128,-1.432,1
3760,1,0.723,2.072,-1.443,1
3761,1,0.232,2.26,-0.831,1
3762,1,-1.192,2.897,0.494,1
3763,1,-2.452,3.061,1.743,1
3764,1,-2.311,2.028,1.829,1
3765,1,-1.342,0.571,1.384,1
3766,1,-0.595,-0.739,1.13,1
3767,1,-0.313,-1.538,1.133,1
3768,1,-0.327,-1.621,1.206,1
3769,1,-0.841,-1.108,1.522,1
3770,1,-2.069,0.527,2.311,1
3771,1,-2.756,2.134,2.577,1
3772,1,-2.066,2.452,1.674,1
3773,1,-0.741,2.239,0.339,1
3774,1,0.382,1.995,-0.756,1
3775,1,0.779,1.824,-1.297,1
3776,1,0.704,1.705,-1.229,1
3777,1,0.039,1.941,-0.673,1
3778,1,-1.443,2.78,0.486,1
3779,1,-2.45,2.984,1.498,1
3780,1,-2.03,1.789,1.625,1
3781,1,-1.04,0.142,1.389,1
3782,1,-0.434,-1.142,1.299,1
3783,1,-0.26,-1.569,1.402,1
3784,1,-0.455,-1.279,1.504,1
3785,1,-1.293,-0.285,2.044,1
3786,1,-2.558,1.399,2.624,1
3787,1,-2.89,2.461,2.069,1
3788,1,-1.814,2.537,0.735,1
3789,1,-0.393,2.299,-0.547,1
3790,1,0.495,1.968,-1.341,1
3791,1,0.776,1.8,-1.403,1
3792,1,0.546,1.906,-1.247,1
3793,1,-0.697,2.54,-0.441,1
3794,1,-2.394,3.164,0.884,1
3795,1,-2.618,2.542,1.505,1
3796,1,-1.47,0.933,1.531,1
3797,1,-0.512,-0.462,1.374,1
3798,1,-0.179,-1.163,1.332,1
3799,1,-0.274,-1.269,1.379,1
3800,1,-0.691,-0.893,1.617,1
3801,1,-1.759,0.494,2.42,1
3802,1,-2.711,2.137,2.883,1
3803,1,-2.417,2.793,2.09,1
3804,1,-1.053,2.782,0.431,1
3805,1,0.369,2.464,-1.1,1
3806,1,0.943,2.27,-1.67,1
3807,1,0.57,2.524,-1.408,1
3808,1,-0.715,3.067,-0.232,1
3809,1,-2.171,3.447,1.219,1
3810,1,-2.503,2.87,1.841,1
3811,1,-1.698,1.34,1.792,1
3812,1,-0.797,-0.156,1.598,1
3813,1,-0.356,-1.156,1.5,1
3814,1,-0.282,-1.441,1.489,1
3815,1,-0.505,-1.066,1.531,1
3816,1,-1.297,0.007,2.057,1
3817,1,-2.385,1.644,2.699,1
3818,1,-2.557,2.539,2.307,1
3819,1,-1.564,2.442,0.982,1
3820,1,-0.193,2.197,-0.446,1
3821,1,0.659,2.08,-1.351,1
3822,1,0.837,2.029,-1.455,1
3823,1,0.468,2.147,-0.969,1
3824,1,-0.926,2.72,0.27,1
3825,1,-2.348,3.089,1.534,1
3826,1,-2.349,2.262,1.703,1
3827,1,-1.397,0.727,1.317,1
3828,1,-0.601,-0.662,1.141,1
3829,1,-0.289,-1.511,1.181,1
3830,1,-0.312,-1.554,1.208,1
3831,1,-0.801,-0.942,1.523,1
3832,1,-1.893,0.391,2.299,1
3833,1,-2.664,1.711,2.649,1
3834,1,-2.319,2.171,1.921,1
3835,1,-1.166,2.209,0.479,1
3836,1,0.071,2.183,-0.905,1
3837,1,0.671,2.158,-1.525,1
3838,1,0.62,2.151,-1.455,1
3839,1,-0.264,2.427,-0.667,1
3840,1,-1.915,2.977,0.635,1
3841,1,-2.783,2.768,1.502,1
3842,1,-2.23,1.546,1.577,1
3843,1,-1.274,0.24,1.312,1
3844,1,-0.65,-0.761,1.191,1
3845,1,-0.432,-1.329,1.275,1
3846,1,-0.516,-1.392,1.367,1
3847,1,-1.017,-0.965,1.593,1
3848,1,-2.242,0.502,2.371,1
3849,1,-3,2.018,2.681,1
3850,1,-2.226,2.499,1.549,1
3851,1,-0.62,2.468,-0.22,1
3852,1,0.54,2.232,-1.428,1
3853,1,0.785,2.133,-1.619,1
3854,1,0.352,2.37,-1.098,1
3855,1,-0.944,3.016,0.089,1
3856,1,-2.37,3.474,1.337,1
3857,1,-2.531,2.727,1.677,1
3858,1,-1.66,1.124,1.291,1
3859,1,-0.886,-0.296,0.99,1
3860,1,-0.513,-1.323,0.972,1
3861,1,-0.454,-1.688,1.104,1
3862,1,-0.642,-1.366,1.311,1
3863,1,-1.483,-0.241,2.042,1
3864,1,-2.45,1.377,2.749,1
3865,1,-2.399,2.253,2.362,1
3866,1,-1.361,2.334,1.071,1
3867,1,0.017,2.159,-0.479,1
3868,1,0.779,2.107,-1.412,1
3869,1,0.695,2.389,-1.561,1
3870,1,-0.324,3.068,-0.716,1
3871,1,-1.982,3.727,0.903,1
3872,1,-2.658,3.278,1.898,1
3873,1,-1.956,1.651,1.989,1
3874,1,-0.979,-0.042,1.91,1
3875,1,-0.412,-1.169,1.83,1
