Sample Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
0,-0.297,-0.953,0.199,60,1
1,-0.297,-0.934,0.197,60,1
2,-0.294,-0.91,0.183,60,1
3,-0.275,-0.933,0.143,60,1
4,-0.255,-1.055,0.089,60,1
5,-0.249,-1.176,0.02,60,1
6,-0.246,-1.194,-0.039,60,1
7,-0.229,-1.15,-0.052,60,1
8,-0.201,-1.084,-0.047,60,1
9,-0.185,-1.006,-0.047,60,1
10,-0.184,-0.931,-0.041,60,1
11,-0.188,-0.877,-0.028,60,1
12,-0.19,-0.839,-0.017,60,1
13,-0.193,-0.817,-0.012,60,1
14,-0.204,-0.796,-0.001,60,1
15,-0.222,-0.791,0.013,60,1
16,-0.242,-0.835,0.027,60,1
17,-0.252,-0.907,0.036,60,1
18,-0.248,-0.98,0.038,60,1
19,-0.243,-1.053,0.038,60,1
20,-0.242,-1.145,0.031,60,1
21,-0.248,-1.208,0.027,60,1
22,-0.262,-1.144,0.061,60,1
23,-0.262,-1.144,0.061,60,1
24,-0.262,-1.144,0.061,60,1
25,-0.261,-1.026,0.102,60,1
26,-0.227,-0.977,0.097,60,1
27,-0.18,-0.979,0.07,60,1
28,-0.161,-0.959,0.059,60,1
29,-0.167,-0.925,0.075,60,1
30,-0.163,-0.903,0.093,60,1
31,-0.145,-0.889,0.103,60,1
32,-0.139,-0.896,0.114,60,1
33,-0.166,-0.901,0.127,60,1
34,-0.207,-0.878,0.154,60,1
35,-0.24,-0.875,0.187,60,1
36,-0.302,-0.917,0.203,60,1
37,-0.387,-0.977,0.224,60,1
38,-0.439,-1.027,0.268,60,1
39,-0.45,-1.06,0.301,60,1
40,-0.45,-1.08,0.282,60,1
41,-0.452,-1.051,0.207,60,1
42,-0.438,-0.98,0.137,60,1
43,-0.41,-0.931,0.1,60,1
44,-0.39,-0.908,0.063,60,1
45,-0.393,-0.886,0.029,60,1
46,-0.406,-0.847,0.01,60,1
47,-0.427,-0.799,0.024,60,1
48,-0.424,-0.78,0.083,60,1
49,-0.394,-0.776,0.117,60,1
50,-0.373,-0.758,0.106,60,1
51,-0.343,-0.744,0.108,60,1
52,-0.297,-0.755,0.115,60,1
53,-0.223,-0.791,0.093,60,1
54,-0.152,-0.864,0.051,60,1
55,-0.144,-1.003,0.024,60,1
56,-0.182,-1.217,-0.007,60,1
57,-0.27,-1.33,-0.006,60,1
58,-0.367,-1.245,0.102,60,1
59,-0.356,-1.129,0.17,59,1
60,-0.265,-1.104,0.094,59,1
61,-0.212,-1.113,0.01,59,1
62,-0.215,-1.058,-0.006,59,1
63,-0.235,-0.966,0.012,59,1
64,-0.253,-0.908,0.041,59,1
65,-0.267,-0.901,0.065,59,1
66,-0.282,-0.915,0.067,59,1
67,-0.405,-0.955,0.084,59,1
68,-0.524,-1.008,0.174,59,1
69,-0.537,-1.023,0.293,59,1
70,-0.542,-0.967,0.378,59,1
71,-0.504,-0.852,0.415,59,1
72,-0.432,-0.785,0.396,59,1
73,-0.446,-0.837,0.341,59,1
74,-0.513,-0.901,0.291,59,1
75,-0.493,-0.839,0.272,59,1
76,-0.476,-0.725,0.264,59,1
77,-0.555,-0.672,0.275,59,1
78,-0.634,-0.714,0.299,59,1
79,-0.723,-0.749,0.274,59,1
80,-0.814,-0.691,0.244,59,1
81,-0.813,-0.629,0.251,59,1
82,-0.742,-0.582,0.222,59,1
83,-0.656,-0.539,0.164,59,1
84,-0.566,-0.525,0.129,59,1
85,-0.491,-0.535,0.1,59,1
86,-0.468,-0.57,0.072,59,1
87,-0.468,-0.601,0.075,59,1
88,-0.46,-0.624,0.142,59,1
89,-0.39,-0.691,0.186,59,1
90,-0.258,-0.844,0.089,59,1
91,-0.17,-1.077,0.005,59,1
92,-0.178,-1.312,0.014,59,1
93,-0.262,-1.485,-0.034,59,1
94,-0.355,-1.591,-0.128,59,1
95,-0.412,-1.538,-0.156,59,1
96,-0.423,-1.338,-0.172,59,1
97,-0.441,-1.163,-0.172,59,1
98,-0.45,-1.04,-0.111,59,1
99,-0.427,-0.931,-0.051,59,1
100,-0.427,-0.856,-0.004,59,1
101,-0.445,-0.81,0.031,59,1
102,-0.479,-0.777,0.058,59,1
103,-0.507,-0.78,0.072,59,1
104,-0.512,-0.833,0.043,59,1
105,-0.504,-0.974,-0.027,59,1
106,-0.5,-1.191,-0.134,59,1
107,-0.476,-1.409,-0.237,59,1
108,-0.383,-1.533,-0.34,59,1
109,-0.316,-1.562,-0.433,59,1
110,-0.236,-1.573,-0.556,59,1
111,-0.119,-1.483,-0.66,59,1
112,-0.051,-1.239,-0.608,59,1
113,0.009,-0.952,-0.433,59,1
114,0.062,-0.724,-0.239,59,1
115,0.064,-0.607,-0.11,59,1
116,0.03,-0.588,-0.035,59,1
117,0.007,-0.632,-0.002,59,1
118,-0.017,-0.748,-0.008,59,1
119,-0.058,-0.926,-0.06,60,1
120,-0.122,-1.146,-0.146,60,1
121,-0.19,-1.329,-0.214,60,1
122,-0.226,-1.481,-0.262,60,1
123,-0.265,-1.583,-0.288,60,1
124,-0.348,-1.454,-0.238,60,1
125,-0.385,-1.185,-0.163,60,1
126,-0.357,-1.029,-0.143,60,1
127,-0.356,-1.022,-0.143,60,1
128,-0.382,-1.034,-0.129,60,1
129,-0.409,-1.001,-0.092,60,1
130,-0.427,-0.921,-0.027,60,1
131,-0.435,-0.861,0.044,60,1
132,-0.448,-0.875,0.079,60,1
133,-0.48,-0.928,0.093,60,1
134,-0.534,-0.988,0.109,60,1
135,-0.567,-1.04,0.121,60,1
136,-0.59,-1.095,0.119,60,1
137,-0.63,-1.178,0.08,60,1
138,-0.638,-1.263,0.018,60,1
139,-0.647,-1.306,-0.005,60,1
140,-0.61,-1.25,0.024,60,1
141,-0.495,-1.053,0.05,60,1
142,-0.388,-0.827,0.091,60,1
143,-0.329,-0.68,0.168,60,1
144,-0.322,-0.612,0.227,60,1
145,-0.345,-0.623,0.283,60,1
146,-0.353,-0.649,0.385,60,1
147,-0.331,-0.636,0.472,60,1
148,-0.296,-0.587,0.531,60,1
149,-0.27,-0.531,0.618,61,1
150,-0.261,-0.476,0.679,61,1
151,-0.305,-0.454,0.727,61,1
152,-0.366,-0.538,0.794,61,1
153,-0.325,-0.616,0.844,61,1
154,-0.297,-0.62,0.885,61,1
155,-0.32,-0.62,0.922,61,1
156,-0.303,-0.584,0.901,61,1
157,-0.25,-0.544,0.761,61,1
158,-0.198,-0.524,0.679,61,1
159,-0.174,-0.484,0.755,61,1
160,-0.186,-0.427,0.824,61,1
161,-0.256,-0.382,0.874,61,1
162,-0.304,-0.356,0.925,61,1
163,-0.301,-0.346,0.902,61,1
164,-0.278,-0.372,0.85,61,1
165,-0.253,-0.406,0.773,61,1
166,-0.232,-0.424,0.687,61,1
167,-0.265,-0.556,0.688,61,1
168,-0.25,-0.646,0.781,61,1
169,-0.172,-0.552,0.855,61,1
170,-0.238,-0.511,0.896,61,1
171,-0.348,-0.497,0.96,61,1
172,-0.437,-0.449,0.96,61,1
173,-0.47,-0.423,0.861,61,1
174,-0.407,-0.422,0.676,61,1
175,-0.387,-0.474,0.46,61,1
176,-0.394,-0.546,0.373,61,1
177,-0.349,-0.574,0.396,61,1
178,-0.349,-0.589,0.395,61,1
179,-0.408,-0.604,0.349,62,1
180,-0.41,-0.602,0.327,62,1
181,-0.344,-0.618,0.369,62,1
182,-0.247,-0.679,0.462,62,1
183,-0.141,-0.787,0.492,62,1
184,-0.089,-0.985,0.334,62,1
185,-0.111,-1.29,0.105,62,1
186,-0.212,-1.551,-0.042,62,1
187,-0.326,-1.661,-0.115,62,1
188,-0.378,-1.604,-0.117,62,1
189,-0.395,-1.338,-0.028,62,1
190,-0.383,-1.011,0.036,62,1
191,-0.333,-0.836,-0.002,62,1
192,-0.271,-0.821,-0.087,62,1
193,-0.235,-0.847,-0.155,62,1
194,-0.249,-0.855,-0.17,62,1
195,-0.293,-0.849,-0.117,62,1
196,-0.314,-0.846,-0.026,62,1
197,-0.303,-0.867,0.041,62,1
198,-0.287,-0.904,0.051,62,1
199,-0.215,-0.926,0.088,63,1
200,-0.098,-0.942,0.202,63,1
201,-0.106,-0.962,0.24,63,1
202,-0.196,-1.016,0.156,63,1
203,-0.215,-1.109,0.068,63,1
204,-0.216,-1.193,0.023,63,1
205,-0.237,-1.194,-0.018,63,1
206,-0.249,-1.126,-0.087,63,1
207,-0.248,-1.069,-0.131,63,1
208,-0.243,-1.032,-0.141,63,1
209,-0.232,-0.98,-0.15,63,1
210,-0.225,-0.905,-0.156,63,1
211,-0.227,-0.856,-0.146,63,1
212,-0.222,-0.855,-0.13,63,1
213,-0.199,-0.863,-0.129,63,1
214,-0.182,-0.87,-0.132,63,1
215,-0.184,-0.901,-0.119,63,1
216,-0.188,-0.944,-0.107,63,1
217,-0.189,-1.003,-0.093,63,1
218,-0.187,-1.055,-0.065,63,1
219,-0.164,-1.089,-0.033,64,1
220,-0.113,-1.176,-0.031,64,1
221,-0.084,-1.192,-0.046,64,1
222,-0.11,-1.05,0.005,64,1
223,-0.129,-0.944,0.082,64,1
224,-0.125,-0.944,0.101,64,1
225,-0.171,-0.951,0.086,64,1
226,-0.21,-0.921,0.051,64,1
227,-0.229,-0.892,0.009,64,1
228,-0.261,-0.881,0,64,1
229,-0.281,-0.879,0.012,64,1
230,-0.29,-0.889,0.02,64,1
231,-0.277,-0.912,0.035,64,1
232,-0.262,-0.945,0.058,64,1
233,-0.268,-0.98,0.076,64,1
234,-0.294,-1.007,0.096,64,1
235,-0.308,-1.058,0.108,64,1
236,-0.312,-1.145,0.096,64,1
237,-0.323,-1.203,0.063,64,1
238,-0.316,-1.172,0.012,64,1
239,-0.29,-1.094,-0.042,65,1
240,-0.265,-1.09,-0.079,65,1
241,-0.238,-1.122,-0.12,65,1
242,-0.217,-1.1,-0.157,65,1
243,-0.201,-1.054,-0.17,65,1
244,-0.19,-0.991,-0.182,65,1
245,-0.189,-0.93,-0.187,65,1
246,-0.177,-0.891,-0.172,65,1
247,-0.156,-0.864,-0.145,65,1
248,-0.145,-0.862,-0.11,65,1
249,-0.139,-0.891,-0.076,65,1
250,-0.134,-0.942,-0.052,65,1
251,-0.127,-1.012,-0.044,65,1
252,-0.125,-1.101,-0.038,65,1
253,-0.15,-1.097,-0.009,65,1
254,-0.194,-0.994,0.04,65,1
255,-0.224,-0.961,0.075,65,1
256,-0.23,-1.027,0.068,65,1
257,-0.235,-1.088,0.045,65,1
258,-0.264,-1.076,0.04,65,1
259,-0.309,-1.015,0.036,66,1
260,-0.343,-0.961,0.03,66,1
261,-0.343,-0.935,0.035,66,1
262,-0.319,-0.939,0.052,66,1
263,-0.305,-0.95,0.077,66,1
264,-0.31,-0.963,0.107,66,1
265,-0.323,-0.982,0.13,66,1
266,-0.318,-1.013,0.134,66,1
267,-0.29,-1.078,0.107,66,1
268,-0.271,-1.153,0.068,66,1
269,-0.267,-1.162,0.026,66,1
270,-0.262,-1.083,-0.018,66,1
271,-0.25,-1.007,-0.064,66,1
272,-0.242,-1.007,-0.108,66,1
273,-0.237,-1.029,-0.144,66,1
274,-0.223,-1.017,-0.164,66,1
275,-0.213,-0.988,-0.162,66,1
276,-0.213,-0.958,-0.156,66,1
277,-0.21,-0.937,-0.149,66,1
278,-0.193,-0.923,-0.134,66,1
279,-0.175,-0.92,-0.115,66,1
280,-0.164,-0.932,-0.09,66,1
281,-0.152,-0.963,-0.063,66,1
282,-0.14,-0.997,-0.042,66,1
283,-0.131,-1.038,-0.029,66,1
284,-0.126,-1.104,-0.018,66,1
285,-0.136,-1.086,0.003,66,1
286,-0.169,-0.962,0.062,66,1
287,-0.197,-0.897,0.115,66,1
288,-0.21,-0.949,0.093,66,1
289,-0.254,-1.035,0.044,67,1
290,-0.31,-1.058,0.021,67,1
291,-0.349,-1.009,0.02,67,1
292,-0.369,-0.95,0.026,67,1
293,-0.349,-0.918,0.031,67,1
294,-0.309,-0.918,0.035,67,1
295,-0.285,-0.936,0.05,67,1
296,-0.292,-0.953,0.072,67,1
297,-0.315,-0.973,0.095,67,1
298,-0.325,-0.999,0.11,67,1
299,-0.319,-1.07,0.098,67,1
300,-0.322,-1.162,0.07,67,1
301,-0.325,-1.17,0.029,67,1
302,-0.303,-1.111,-0.013,67,1
303,-0.262,-1.09,-0.045,67,1
304,-0.227,-1.095,-0.083,67,1
305,-0.211,-1.066,-0.119,67,1
306,-0.204,-1.034,-0.134,67,1
307,-0.199,-0.994,-0.144,67,1
308,-0.19,-0.933,-0.145,67,1
309,-0.174,-0.878,-0.127,68,1
310,-0.158,-0.843,-0.105,68,1
311,-0.154,-0.846,-0.086,68,1
312,-0.152,-0.89,-0.072,68,1
313,-0.142,-0.947,-0.069,68,1
314,-0.135,-1.031,-0.071,68,1
315,-0.149,-1.107,-0.05,68,1
316,-0.187,-1.053,-0.002,68,1
317,-0.224,-0.956,0.039,68,1
318,-0.279,-0.974,0.052,68,1
319,-0.257,-1.045,0.035,68,1
320,-0.2,-1.077,0.034,68,1
321,-0.228,-1.04,0.071,68,1
322,-0.263,-0.972,0.091,68,1
323,-0.284,-0.937,0.082,68,1
324,-0.301,-0.943,0.083,68,1
325,-0.308,-0.965,0.093,68,1
326,-0.315,-0.98,0.099,68,1
327,-0.321,-0.993,0.11,68,1
328,-0.312,-1.019,0.113,68,1
329,-0.297,-1.071,0.087,69,1
330,-0.296,-1.162,0.05,69,1
331,-0.317,-1.215,-0.001,69,1
332,-0.328,-1.187,-0.089,69,1
333,-0.33,-1.155,-0.164,69,1
334,-0.38,-1.192,-0.182,69,1
335,-0.415,-1.217,-0.203,69,1
336,-0.43,-1.145,-0.203,69,1
337,-0.469,-1.051,-0.15,69,1
338,-0.455,-0.935,-0.13,69,1
339,-0.443,-0.774,-0.06,69,1
340,-0.468,-0.613,0.118,69,1
341,-0.408,-0.432,0.28,69,1
342,-0.354,-0.318,0.416,69,1
343,-0.385,-0.363,0.54,69,1
344,-0.357,-0.439,0.597,69,1
345,-0.29,-0.52,0.63,69,1
346,-0.323,-0.665,0.626,69,1
347,-0.367,-0.783,0.622,69,1
348,-0.306,-0.761,0.652,69,1
349,-0.271,-0.681,0.695,70,1
350,-0.284,-0.665,0.754,70,1
351,-0.279,-0.659,0.786,70,1
352,-0.293,-0.608,0.785,70,1
353,-0.327,-0.542,0.782,70,1
354,-0.348,-0.487,0.77,70,1
355,-0.344,-0.457,0.74,70,1
356,-0.326,-0.45,0.722,70,1
357,-0.296,-0.452,0.698,70,1
358,-0.279,-0.488,0.683,70,1
359,-0.288,-0.544,0.671,70,1
360,-0.3,-0.6,0.65,70,1
361,-0.284,-0.644,0.694,70,1
362,-0.288,-0.664,0.793,70,1
363,-0.31,-0.591,0.868,70,1
364,-0.3,-0.51,0.893,70,1
365,-0.328,-0.57,0.913,70,1
366,-0.363,-0.62,0.922,70,1
367,-0.32,-0.523,0.84,70,1
368,-0.25,-0.386,0.723,70,1
369,-0.257,-0.383,0.678,71,1
370,-0.302,-0.481,0.749,71,1
371,-0.302,-0.523,0.824,71,1
372,-0.291,-0.488,0.809,71,1
373,-0.265,-0.447,0.756,71,1
374,-0.246,-0.451,0.659,71,1
375,-0.314,-0.542,0.614,71,1
376,-0.386,-0.646,0.65,71,1
377,-0.402,-0.688,0.635,71,1
378,-0.39,-0.729,0.568,71,1
379,-0.31,-0.702,0.535,71,1
380,-0.188,-0.601,0.558,71,1
381,-0.119,-0.56,0.538,71,1
382,-0.067,-0.626,0.379,71,1
383,-0.143,-0.811,0.252,71,1
384,-0.353,-1.043,0.253,71,1
385,-0.624,-1.236,0.309,71,1
386,-0.816,-1.279,0.403,71,1
387,-0.795,-1.16,0.461,71,1
388,-0.743,-1.032,0.451,71,1
389,-0.688,-0.954,0.418,72,1
390,-0.633,-0.917,0.391,72,1
391,-0.604,-0.906,0.342,72,1
392,-0.601,-0.996,0.253,72,1
393,-0.62,-1.142,0.156,72,1
394,-0.636,-1.191,0.081,72,1
395,-0.64,-1.19,0.046,72,1
396,-0.613,-1.161,0.045,72,1
397,-0.557,-1.02,0.09,72,1
398,-0.468,-0.802,0.178,72,1
399,-0.371,-0.585,0.284,72,1
400,-0.317,-0.423,0.377,72,1
401,-0.31,-0.357,0.433,72,1
402,-0.353,-0.376,0.491,72,1
403,-0.417,-0.43,0.552,72,1
404,-0.448,-0.476,0.588,72,1
405,-0.47,-0.515,0.614,72,1
406,-0.476,-0.558,0.682,72,1
407,-0.469,-0.601,0.764,72,1
408,-0.462,-0.611,0.806,72,1
409,-0.43,-0.534,0.808,72,1
410,-0.375,-0.418,0.781,72,1
411,-0.338,-0.386,0.747,72,1
412,-0.345,-0.422,0.737,72,1
413,-0.344,-0.459,0.771,72,1
414,-0.327,-0.456,0.784,72,1
415,-0.304,-0.409,0.76,72,1
416,-0.282,-0.387,0.763,72,1
417,-0.267,-0.413,0.769,72,1
418,-0.288,-0.454,0.775,72,1
419,-0.289,-0.475,0.808,73,1
420,-0.276,-0.512,0.815,73,1
421,-0.3,-0.541,0.86,73,1
422,-0.342,-0.505,0.918,73,1
423,-0.375,-0.479,0.906,73,1
424,-0.398,-0.479,0.889,73,1
425,-0.429,-0.461,0.869,73,1
426,-0.402,-0.409,0.825,73,1
427,-0.344,-0.372,0.777,73,1
428,-0.336,-0.415,0.789,73,1
429,-0.357,-0.478,0.841,73,1
430,-0.349,-0.472,0.818,73,1
431,-0.325,-0.408,0.73,73,1
432,-0.323,-0.354,0.665,73,1
433,-0.345,-0.351,0.704,73,1
434,-0.357,-0.406,0.816,73,1
435,-0.323,-0.442,0.88,73,1
436,-0.332,-0.409,0.875,73,1
437,-0.368,-0.326,0.822,73,1
438,-0.38,-0.327,0.821,73,1
439,-0.38,-0.425,0.909,73,1
440,-0.341,-0.42,0.897,73,1
441,-0.306,-0.365,0.854,73,1
442,-0.295,-0.354,0.86,73,1
443,-0.324,-0.416,0.878,73,1
444,-0.331,-0.475,0.9,73,1
445,-0.293,-0.461,0.859,73,1
446,-0.263,-0.429,0.812,73,1
447,-0.25,-0.418,0.805,73,1
448,-0.268,-0.383,0.784,73,1
449,-0.318,-0.362,0.785,73,1
450,-0.354,-0.427,0.855,73,1
451,-0.322,-0.452,0.903,73,1
452,-0.295,-0.4,0.863,73,1
453,-0.349,-0.348,0.816,73,1
454,-0.416,-0.315,0.82,73,1
455,-0.429,-0.3,0.86,73,1
456,-0.436,-0.358,0.91,73,1
457,-0.436,-0.42,0.898,73,1
458,-0.41,-0.412,0.836,73,1
459,-0.387,-0.397,0.787,74,1
460,-0.378,-0.346,0.754,74,1
461,-0.414,-0.337,0.707,74,1
462,-0.428,-0.408,0.737,74,1
463,-0.393,-0.443,0.813,74,1
464,-0.414,-0.425,0.808,74,1
465,-0.429,-0.374,0.756,74,1
466,-0.401,-0.371,0.736,74,1
467,-0.378,-0.43,0.696,74,1
468,-0.366,-0.566,0.64,74,1
469,-0.378,-0.691,0.65,74,1
470,-0.313,-0.679,0.636,74,1
471,-0.209,-0.627,0.548,74,1
472,-0.19,-0.623,0.438,74,1
473,-0.149,-0.643,0.363,74,1
474,-0.096,-0.685,0.306,74,1
475,-0.134,-0.809,0.229,74,1
476,-0.208,-1.029,0.111,74,1
477,-0.304,-1.309,0.018,74,1
478,-0.519,-1.47,0.028,74,1
479,-0.62,-1.369,0.05,74,1
480,-0.506,-1.215,0.088,74,1
481,-0.427,-1.14,0.165,74,1
482,-0.417,-1.109,0.16,74,1
483,-0.459,-1.202,0.105,74,1
484,-0.472,-1.281,0.029,74,1
485,-0.387,-1.255,-0.083,74,1
486,-0.273,-1.25,-0.142,74,1
487,-0.213,-1.206,-0.135,74,1
488,-0.196,-1.09,-0.132,74,1
489,-0.18,-0.985,-0.156,74,1
490,-0.171,-0.914,-0.184,74,1
491,-0.158,-0.846,-0.194,74,1
492,-0.134,-0.788,-0.186,74,1
493,-0.123,-0.784,-0.158,74,1
494,-0.12,-0.857,-0.119,74,1
495,-0.119,-0.982,-0.075,74,1
496,-0.117,-1.083,-0.035,74,1
497,-0.093,-1.184,-0.031,74,1
498,-0.077,-1.243,-0.045,74,1
499,-0.101,-1.171,-0.017,75,1
500,-0.141,-1.084,0.035,75,1
501,-0.196,-1.047,0.058,75,1
502,-0.242,-1.004,0.041,75,1
503,-0.278,-0.946,0.011,75,1
504,-0.317,-0.908,-0.004,75,1
505,-0.347,-0.907,-0.011,75,1
506,-0.361,-0.946,-0.008,75,1
507,-0.357,-0.985,0.017,75,1
508,-0.342,-0.992,0.057,75,1
509,-0.333,-0.997,0.094,73,1
510,-0.329,-1.017,0.117,73,1
511,-0.323,-1.093,0.127,73,1
512,-0.322,-1.229,0.128,73,1
513,-0.298,-1.266,0.072,73,1
514,-0.247,-1.207,-0.026,73,1
515,-0.202,-1.179,-0.102,73,1
516,-0.19,-1.113,-0.148,73,1
517,-0.204,-1.017,-0.163,73,1
518,-0.195,-0.95,-0.168,73,1
519,-0.175,-0.881,-0.183,74,1
520,-0.156,-0.82,-0.188,74,1
521,-0.14,-0.81,-0.185,74,1
522,-0.131,-0.836,-0.181,74,1
523,-0.123,-0.875,-0.151,74,1
524,-0.124,-0.936,-0.092,74,1
525,-0.115,-1.02,-0.042,74,1
526,-0.099,-1.17,-0.024,74,1
527,-0.107,-1.235,-0.009,74,1
528,-0.153,-1.161,0.059,74,1
529,-0.197,-1.099,0.144,75,1
530,-0.215,-1.059,0.163,75,1
531,-0.225,-1.006,0.132,75,1
532,-0.25,-0.934,0.091,75,1
533,-0.293,-0.873,0.052,75,1
534,-0.332,-0.852,0.031,75,1
535,-0.352,-0.864,0.052,75,1
536,-0.341,-0.895,0.089,75,1
537,-0.333,-0.951,0.096,75,1
538,-0.352,-0.995,0.091,75,1
539,-0.37,-1.011,0.091,73,1
540,-0.375,-1.077,0.063,73,1
541,-0.383,-1.19,0.016,73,1
542,-0.388,-1.249,-0.046,73,1
543,-0.398,-1.256,-0.115,73,1
544,-0.401,-1.246,-0.144,73,1
545,-0.368,-1.196,-0.136,73,1
546,-0.35,-1.129,-0.087,73,1
547,-0.365,-1.052,-0.029,73,1
548,-0.409,-0.948,-0.029,73,1
549,-0.492,-0.834,-0.039,72,1
550,-0.497,-0.749,0.003,72,1
551,-0.424,-0.655,0.035,72,1
552,-0.423,-0.588,0.034,72,1
553,-0.479,-0.601,0.016,72,1
554,-0.491,-0.667,-0.027,72,1
555,-0.443,-0.778,-0.068,72,1
556,-0.412,-0.824,-0.076,72,1
557,-0.379,-0.778,-0.01,72,1
558,-0.321,-0.753,0.085,72,1
559,-0.267,-0.814,0.079,71,1
560,-0.24,-0.968,0.025,71,1
561,-0.276,-1.16,0.023,71,1
562,-0.371,-1.281,0.019,71,1
563,-0.488,-1.296,0.028,71,1
564,-0.555,-1.24,0.06,71,1
565,-0.55,-1.164,0.094,71,1
566,-0.502,-1.098,0.154,71,1
567,-0.448,-1.049,0.206,71,1
568,-0.422,-1.016,0.2,71,1
569,-0.416,-1.059,0.146,71,1
570,-0.421,-1.206,0.084,71,1
571,-0.392,-1.29,-0.02,71,1
572,-0.312,-1.285,-0.161,71,1
573,-0.249,-1.269,-0.225,71,1
574,-0.223,-1.209,-0.221,71,1
575,-0.192,-1.112,-0.222,71,1
576,-0.153,-0.998,-0.233,71,1
577,-0.139,-0.893,-0.23,71,1
578,-0.142,-0.813,-0.213,71,1
579,-0.138,-0.764,-0.192,70,1
580,-0.061,-0.794,-0.157,70,1
581,-0.024,-0.922,-0.09,70,1
582,-0.101,-1.162,-0.113,70,1
583,-0.035,-1.177,-0.233,70,1
584,0.061,-1.078,-0.132,70,1
585,0.015,-1.095,0.083,70,1
586,-0.053,-1.059,0.099,70,1
587,-0.203,-1.132,0.069,70,1
588,-0.399,-1.248,0.078,70,1
589,-0.493,-1.204,0.02,70,1
590,-0.467,-1.068,-0.052,70,1
591,-0.415,-0.957,-0.079,70,1
592,-0.384,-0.867,-0.089,70,1
593,-0.347,-0.821,-0.077,70,1
594,-0.317,-0.824,-0.015,70,1
595,-0.304,-0.864,0.054,70,1
596,-0.303,-0.934,0.088,70,1
597,-0.305,-1.014,0.095,70,1
598,-0.294,-1.091,0.076,70,1
599,-0.302,-1.191,0.058,70,1
600,-0.303,-1.256,0.027,70,1
601,-0.267,-1.228,-0.06,70,1
602,-0.251,-1.17,-0.14,70,1
603,-0.236,-1.107,-0.167,70,1
604,-0.146,-0.978,-0.178,70,1
605,-0.061,-0.815,-0.17,70,1
606,-0.078,-0.736,-0.155,70,1
607,-0.126,-0.753,-0.151,70,1
608,-0.133,-0.809,-0.138,70,1
609,-0.094,-0.877,-0.113,69,1
610,-0.054,-0.97,-0.091,69,1
611,-0.051,-1.094,-0.093,69,1
612,-0.07,-1.176,-0.102,69,1
613,-0.073,-1.204,-0.095,69,1
614,-0.048,-1.227,-0.099,69,1
615,-0.056,-1.155,-0.1,69,1
616,-0.132,-1.04,-0.037,69,1
617,-0.201,-1,0.025,69,1
618,-0.221,-0.978,0.022,69,1
619,-0.237,-0.929,0.015,69,1
620,-0.27,-0.879,0.024,69,1
621,-0.308,-0.854,0.02,69,1
622,-0.33,-0.861,0.039,69,1
623,-0.32,-0.886,0.084,69,1
624,-0.293,-0.924,0.103,69,1
625,-0.281,-0.965,0.105,69,1
626,-0.282,-1,0.111,69,1
627,-0.268,-1.047,0.08,69,1
628,-0.25,-1.173,0.023,69,1
629,-0.22,-1.25,-0.001,69,1
630,-0.167,-1.17,-0.024,69,1
631,-0.149,-1.118,-0.093,69,1
632,-0.169,-1.118,-0.161,69,1
633,-0.176,-1.045,-0.161,69,1
634,-0.178,-0.933,-0.126,69,1
635,-0.184,-0.853,-0.107,69,1
636,-0.181,-0.812,-0.108,69,1
637,-0.166,-0.818,-0.108,69,1
638,-0.146,-0.86,-0.101,69,1
639,-0.133,-0.933,-0.095,69,1
640,-0.128,-1.033,-0.094,69,1
641,-0.124,-1.098,-0.088,69,1
642,-0.107,-1.171,-0.071,69,1
643,-0.097,-1.189,-0.064,69,1
644,-0.135,-1.082,-0.038,69,1
645,-0.182,-1.025,0.037,69,1
646,-0.202,-1.032,0.086,69,1
647,-0.208,-0.996,0.077,69,1
648,-0.224,-0.919,0.057,69,1
649,-0.254,-0.861,0.038,69,1
650,-0.284,-0.843,0.021,69,1
651,-0.303,-0.849,0.017,69,1
652,-0.305,-0.877,0.04,69,1
653,-0.307,-0.922,0.086,69,1
654,-0.309,-0.97,0.127,69,1
655,-0.294,-0.992,0.119,69,1
656,-0.28,-1.055,0.073,69,1
657,-0.296,-1.198,0.049,69,1
658,-0.298,-1.255,0.008,69,1
659,-0.252,-1.209,-0.07,69,1
660,-0.206,-1.201,-0.12,69,1
661,-0.182,-1.16,-0.141,69,1
662,-0.178,-1.033,-0.142,69,1
663,-0.177,-0.91,-0.126,69,1
664,-0.163,-0.828,-0.116,69,1
665,-0.144,-0.788,-0.109,69,1
666,-0.124,-0.787,-0.102,69,1
667,-0.114,-0.839,-0.091,69,1
668,-0.12,-0.923,-0.071,69,1
669,-0.127,-1.025,-0.05,69,1
670,-0.125,-1.104,-0.034,69,1
671,-0.115,-1.176,-0.02,69,1
672,-0.125,-1.206,-0.012,69,1
673,-0.169,-1.119,0.021,69,1
674,-0.206,-1.036,0.067,69,1
675,-0.211,-1.013,0.076,69,1
676,-0.209,-0.985,0.066,69,1
677,-0.22,-0.912,0.056,69,1
678,-0.249,-0.833,0.04,69,1
679,-0.28,-0.803,0.02,69,1
680,-0.302,-0.836,0.015,69,1
681,-0.305,-0.901,0.037,69,1
682,-0.295,-0.949,0.062,69,1
683,-0.287,-0.99,0.078,69,1
684,-0.278,-1.043,0.079,69,1
685,-0.282,-1.161,0.072,69,1
