Sample Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
0,-1.173,0.272,0.4,60,1
1,-1.109,0.256,0.423,60,1
2,-0.932,0.223,0.483,60,1
3,-0.751,0.183,0.52,60,1
4,-0.635,0.152,0.506,60,1
5,-0.563,0.174,0.454,60,1
6,-0.626,0.254,0.327,60,1
7,-0.758,0.338,0.185,60,1
8,-0.834,0.4,0.113,60,1
9,-0.873,0.44,0.101,60,1
10,-0.902,0.429,0.08,60,1
11,-1,0.383,0.035,60,1
12,-1.14,0.373,0.043,60,1
13,-1.166,0.373,0.102,60,1
14,-1.057,0.332,0.169,60,1
15,-0.976,0.287,0.201,60,1
16,-0.949,0.252,0.187,60,1
17,-0.881,0.199,0.147,60,1
18,-0.828,0.137,0.123,60,1
19,-0.852,0.099,0.12,60,1
20,-0.872,0.096,0.136,60,1
21,-0.879,0.125,0.172,60,1
22,-0.893,0.147,0.2,60,1
23,-0.893,0.147,0.2,60,1
24,-0.893,0.147,0.2,60,1
25,-0.895,0.145,0.209,60,1
26,-0.927,0.156,0.188,60,1
27,-1.017,0.191,0.155,60,1
28,-1.105,0.237,0.16,60,1
29,-1.189,0.28,0.184,60,1
30,-1.193,0.321,0.206,60,1
31,-1.073,0.342,0.243,60,1
32,-1.006,0.329,0.25,60,1
33,-0.994,0.295,0.196,60,1
34,-0.975,0.253,0.107,60,1
35,-0.915,0.226,0.05,60,1
36,-0.828,0.209,0.038,60,1
37,-0.793,0.185,0.031,60,1
38,-0.817,0.164,0.021,60,1
39,-0.859,0.141,0.022,60,1
40,-0.905,0.118,0.019,60,1
41,-0.995,0.116,-0.002,60,1
42,-1.079,0.15,-0.002,60,1
43,-1.079,0.217,0.049,60,1
44,-1.08,0.291,0.104,60,1
45,-1.131,0.359,0.141,60,1
46,-1.079,0.376,0.182,60,1
47,-0.953,0.337,0.203,60,1
48,-0.879,0.319,0.255,60,1
49,-0.814,0.317,0.356,60,1
50,-0.788,0.292,0.412,60,1
51,-0.695,0.26,0.43,60,1
52,-0.581,0.225,0.455,60,1
53,-0.623,0.181,0.504,60,1
54,-0.627,0.178,0.6,60,1
55,-0.595,0.204,0.679,60,1
56,-0.607,0.217,0.704,60,1
57,-0.607,0.232,0.721,60,1
58,-0.705,0.267,0.737,60,1
59,-0.867,0.319,0.751,59,1
60,-0.945,0.395,0.763,59,1
61,-0.902,0.46,0.731,59,1
62,-0.775,0.468,0.642,59,1
63,-0.643,0.466,0.562,59,1
64,-0.568,0.457,0.511,59,1
65,-0.569,0.396,0.482,59,1
66,-0.639,0.295,0.478,59,1
67,-0.733,0.21,0.484,59,1
68,-0.776,0.17,0.506,59,1
69,-0.771,0.173,0.536,59,1
70,-0.764,0.211,0.546,59,1
71,-0.763,0.28,0.539,59,1
72,-0.763,0.386,0.537,59,1
73,-0.75,0.508,0.531,59,1
74,-0.747,0.63,0.515,59,1
75,-0.787,0.752,0.502,59,1
76,-0.784,0.813,0.486,59,1
77,-0.68,0.784,0.461,59,1
78,-0.59,0.733,0.433,59,1
79,-0.565,0.693,0.409,59,1
80,-0.554,0.649,0.404,59,1
81,-0.551,0.614,0.428,59,1
82,-0.554,0.587,0.463,59,1
83,-0.562,0.552,0.508,59,1
84,-0.572,0.515,0.555,59,1
85,-0.555,0.492,0.581,59,1
86,-0.519,0.493,0.58,59,1
87,-0.519,0.54,0.574,59,1
88,-0.546,0.638,0.588,59,1
89,-0.577,0.764,0.597,59,1
90,-0.608,0.904,0.586,59,1
91,-0.58,0.987,0.544,59,1
92,-0.515,1.005,0.479,59,1
93,-0.445,0.983,0.428,59,1
94,-0.381,0.895,0.403,59,1
95,-0.364,0.792,0.413,59,1
96,-0.359,0.728,0.438,59,1
97,-0.345,0.7,0.445,59,1
98,-0.333,0.687,0.436,59,1
99,-0.33,0.68,0.431,59,1
100,-0.318,0.704,0.448,59,1
101,-0.287,0.782,0.469,59,1
102,-0.258,0.886,0.472,59,1
103,-0.254,0.978,0.459,59,1
104,-0.264,1.01,0.46,59,1
105,-0.233,0.937,0.476,59,1
106,-0.18,0.841,0.478,59,1
107,-0.149,0.801,0.464,59,1
108,-0.144,0.787,0.439,59,1
109,-0.155,0.778,0.43,59,1
110,-0.164,0.798,0.433,59,1
111,-0.191,0.835,0.426,59,1
112,-0.23,0.831,0.435,59,1
113,-0.269,0.8,0.482,59,1
114,-0.303,0.773,0.532,59,1
115,-0.3,0.765,0.541,59,1
116,-0.298,0.804,0.541,59,1
117,-0.299,0.897,0.531,59,1
118,-0.282,1.056,0.488,59,1
119,-0.301,1.192,0.418,59,1
120,-0.332,1.203,0.307,59,1
121,-0.36,1.162,0.191,59,1
122,-0.41,1.112,0.143,59,1
123,-0.458,1.015,0.166,59,1
124,-0.526,0.895,0.215,59,1
125,-0.61,0.807,0.285,59,1
126,-0.692,0.741,0.366,59,1
127,-0.833,0.697,0.431,59,1
128,-1.054,0.683,0.484,59,1
129,-1.276,0.644,0.507,59,1
130,-1.393,0.552,0.436,59,1
131,-1.323,0.41,0.305,59,1
132,-1.079,0.25,0.183,59,1
133,-0.854,0.103,0.092,59,1
134,-0.736,-0.064,0.046,59,1
135,-0.692,-0.202,0.027,59,1
136,-0.659,-0.264,0.034,59,1
137,-0.623,-0.301,0.048,59,1
138,-0.56,-0.411,0.036,59,1
139,-0.455,-0.554,0.069,59,1
140,-0.433,-0.644,0.093,59,1
141,-0.485,-0.699,0.05,59,1
142,-0.496,-0.692,0.069,59,1
143,-0.492,-0.673,0.129,59,1
144,-0.547,-0.698,0.158,59,1
145,-0.584,-0.716,0.153,59,1
146,-0.565,-0.714,0.126,59,1
147,-0.541,-0.759,0.127,59,1
148,-0.527,-0.869,0.191,59,1
149,-0.51,-1.003,0.245,59,1
150,-0.509,-1.092,0.214,59,1
151,-0.479,-1.056,0.158,59,1
152,-0.408,-0.976,0.124,59,1
153,-0.351,-0.938,0.095,59,1
154,-0.352,-0.891,0.104,59,1
155,-0.38,-0.861,0.14,59,1
156,-0.395,-0.857,0.149,59,1
157,-0.404,-0.823,0.147,59,1
158,-0.399,-0.784,0.163,59,1
159,-0.38,-0.774,0.191,59,1
160,-0.35,-0.77,0.219,59,1
161,-0.324,-0.752,0.236,59,1
162,-0.326,-0.749,0.231,59,1
163,-0.36,-0.705,0.25,59,1
164,-0.369,-0.587,0.272,59,1
165,-0.303,-0.483,0.217,59,1
166,-0.235,-0.395,0.14,59,1
167,-0.293,-0.18,0.157,59,1
168,-0.453,0.121,0.225,59,1
169,-0.652,0.435,0.207,59,1
170,-0.891,0.74,0.237,59,1
171,-1.003,0.99,0.312,59,1
172,-1.043,1.184,0.276,59,1
173,-1.095,1.25,0.192,59,1
174,-1.065,1.188,0.081,59,1
175,-1.014,1.121,-0.006,59,1
176,-0.977,1.082,-0.017,59,1
177,-0.893,1.028,0.034,59,1
178,-0.754,0.989,0.123,59,1
179,-0.625,0.984,0.216,60,1
180,-0.531,1.027,0.248,60,1
181,-0.507,1.145,0.24,60,1
182,-0.515,1.235,0.245,60,1
183,-0.481,1.215,0.22,60,1
184,-0.437,1.168,0.159,60,1
185,-0.414,1.129,0.103,60,1
186,-0.385,1.084,0.072,60,1
187,-0.337,1.032,0.056,60,1
188,-0.303,0.979,0.051,60,1
189,-0.295,0.935,0.048,60,1
190,-0.294,0.894,0.056,60,1
191,-0.287,0.842,0.078,60,1
192,-0.275,0.777,0.094,60,1
193,-0.267,0.723,0.106,60,1
194,-0.26,0.716,0.115,60,1
195,-0.256,0.775,0.131,60,1
196,-0.265,0.919,0.144,60,1
197,-0.29,1.142,0.139,60,1
198,-0.31,1.256,0.153,60,1
199,-0.306,1.222,0.203,60,1
200,-0.289,1.185,0.222,60,1
201,-0.276,1.133,0.183,60,1
202,-0.267,1.042,0.163,60,1
203,-0.268,0.942,0.176,60,1
204,-0.289,0.859,0.179,60,1
205,-0.328,0.813,0.182,60,1
206,-0.363,0.807,0.2,60,1
207,-0.378,0.818,0.248,60,1
208,-0.378,0.809,0.309,60,1
209,-0.378,0.823,0.339,60,1
210,-0.386,0.892,0.34,60,1
211,-0.386,0.982,0.321,60,1
212,-0.39,1.11,0.297,60,1
213,-0.409,1.215,0.297,60,1
214,-0.411,1.214,0.272,60,1
215,-0.394,1.198,0.203,60,1
216,-0.374,1.205,0.145,60,1
217,-0.334,1.167,0.111,60,1
218,-0.288,1.092,0.092,60,1
219,-0.263,1.012,0.085,60,1
220,-0.253,0.934,0.094,60,1
221,-0.249,0.855,0.108,60,1
222,-0.243,0.789,0.138,60,1
223,-0.225,0.728,0.175,60,1
224,-0.197,0.679,0.186,60,1
225,-0.193,0.693,0.185,60,1
226,-0.212,0.763,0.189,60,1
227,-0.233,0.886,0.193,60,1
228,-0.253,1.094,0.186,60,1
229,-0.278,1.296,0.165,60,1
230,-0.293,1.326,0.161,60,1
231,-0.283,1.257,0.186,60,1
232,-0.265,1.2,0.193,60,1
233,-0.246,1.114,0.187,60,1
234,-0.23,1,0.201,60,1
235,-0.239,0.88,0.217,60,1
236,-0.269,0.771,0.224,60,1
237,-0.31,0.708,0.238,60,1
238,-0.337,0.709,0.26,60,1
239,-0.346,0.745,0.283,61,1
240,-0.359,0.792,0.303,61,1
241,-0.373,0.864,0.319,61,1
242,-0.379,0.946,0.325,61,1
243,-0.4,1.05,0.308,61,1
244,-0.479,1.197,0.28,61,1
245,-0.541,1.27,0.245,61,1
246,-0.561,1.271,0.198,61,1
247,-0.628,1.292,0.161,61,1
248,-0.712,1.271,0.173,61,1
249,-0.785,1.168,0.201,61,1
250,-0.869,1.021,0.224,61,1
251,-0.951,0.883,0.237,61,1
252,-1.041,0.753,0.242,61,1
253,-0.988,0.594,0.242,61,1
254,-0.817,0.383,0.229,61,1
255,-0.708,0.149,0.231,61,1
256,-0.62,-0.077,0.219,61,1
257,-0.562,-0.271,0.2,61,1
258,-0.53,-0.404,0.201,61,1
259,-0.483,-0.505,0.208,61,1
260,-0.45,-0.59,0.229,61,1
261,-0.458,-0.631,0.267,61,1
262,-0.478,-0.614,0.3,61,1
263,-0.474,-0.593,0.309,61,1
264,-0.45,-0.63,0.323,61,1
265,-0.421,-0.685,0.35,61,1
266,-0.351,-0.708,0.37,61,1
267,-0.26,-0.715,0.378,61,1
268,-0.199,-0.734,0.384,61,1
269,-0.172,-0.744,0.407,62,1
270,-0.201,-0.739,0.43,62,1
271,-0.282,-0.755,0.454,62,1
272,-0.378,-0.804,0.474,62,1
273,-0.439,-0.87,0.49,62,1
274,-0.456,-0.921,0.512,62,1
275,-0.432,-0.98,0.495,62,1
276,-0.375,-1.041,0.451,62,1
277,-0.312,-1.03,0.421,62,1
278,-0.238,-0.972,0.367,62,1
279,-0.166,-0.878,0.33,62,1
280,-0.146,-0.709,0.333,62,1
281,-0.149,-0.492,0.329,62,1
282,-0.14,-0.308,0.316,62,1
283,-0.097,-0.233,0.287,62,1
284,0.016,-0.212,0.289,62,1
285,0.1,-0.146,0.322,62,1
286,-0.085,0.017,0.354,62,1
287,-0.448,0.212,0.345,62,1
288,-0.892,0.449,0.358,62,1
289,-1.148,0.69,0.414,62,1
290,-1.136,0.883,0.423,62,1
291,-1.152,1.129,0.393,62,1
292,-1.091,1.335,0.334,62,1
293,-0.927,1.43,0.289,62,1
294,-0.78,1.468,0.219,62,1
295,-0.696,1.409,0.13,62,1
296,-0.594,1.262,0.11,62,1
297,-0.48,1.112,0.159,62,1
298,-0.42,0.979,0.207,62,1
299,-0.399,0.864,0.215,62,1
300,-0.403,0.795,0.213,62,1
301,-0.41,0.788,0.224,62,1
302,-0.379,0.807,0.245,62,1
303,-0.34,0.87,0.261,62,1
304,-0.324,0.958,0.263,62,1
305,-0.319,1.04,0.258,62,1
306,-0.335,1.156,0.264,62,1
307,-0.373,1.258,0.268,62,1
308,-0.366,1.24,0.227,62,1
309,-0.322,1.166,0.15,63,1
310,-0.301,1.143,0.08,63,1
311,-0.281,1.111,0.038,63,1
312,-0.261,1.025,0.041,63,1
313,-0.262,0.929,0.059,63,1
314,-0.294,0.859,0.064,63,1
315,-0.322,0.816,0.078,63,1
316,-0.318,0.776,0.118,63,1
317,-0.319,0.732,0.165,63,1
318,-0.34,0.699,0.192,63,1
319,-0.365,0.712,0.202,63,1
320,-0.371,0.771,0.205,63,1
321,-0.363,0.882,0.196,63,1
322,-0.345,1.044,0.156,63,1
323,-0.334,1.183,0.114,63,1
324,-0.333,1.182,0.122,63,1
325,-0.333,1.1,0.156,63,1
326,-0.329,1.054,0.168,63,1
327,-0.311,1.023,0.165,63,1
328,-0.287,0.971,0.18,63,1
329,-0.287,0.903,0.205,63,1
330,-0.297,0.858,0.24,63,1
331,-0.288,0.831,0.256,63,1
332,-0.292,0.831,0.244,63,1
333,-0.326,0.835,0.238,63,1
334,-0.358,0.823,0.233,63,1
335,-0.37,0.854,0.239,63,1
336,-0.369,0.919,0.247,63,1
337,-0.374,1.014,0.222,63,1
338,-0.407,1.149,0.195,63,1
339,-0.435,1.21,0.184,63,1
340,-0.423,1.178,0.158,63,1
341,-0.403,1.141,0.123,63,1
342,-0.382,1.105,0.093,63,1
343,-0.34,1.055,0.069,63,1
344,-0.301,0.988,0.056,63,1
345,-0.295,0.918,0.058,63,1
346,-0.317,0.871,0.074,63,1
347,-0.34,0.849,0.096,63,1
348,-0.346,0.831,0.119,63,1
349,-0.332,0.799,0.142,63,1
350,-0.318,0.767,0.152,63,1
351,-0.324,0.775,0.153,63,1
352,-0.338,0.824,0.165,63,1
353,-0.34,0.926,0.167,63,1
354,-0.335,1.078,0.144,63,1
355,-0.317,1.16,0.134,63,1
356,-0.285,1.138,0.153,63,1
357,-0.258,1.107,0.162,63,1
358,-0.25,1.066,0.152,63,1
359,-0.26,0.979,0.169,63,1
360,-0.281,0.878,0.21,63,1
361,-0.301,0.799,0.234,63,1
362,-0.313,0.77,0.243,63,1
363,-0.325,0.798,0.249,63,1
364,-0.337,0.861,0.252,63,1
365,-0.345,0.914,0.253,63,1
366,-0.341,0.946,0.26,63,1
367,-0.327,0.97,0.271,63,1
368,-0.312,1.009,0.269,63,1
369,-0.317,1.109,0.259,63,1
370,-0.346,1.175,0.255,63,1
371,-0.372,1.163,0.223,63,1
372,-0.388,1.173,0.162,63,1
373,-0.39,1.164,0.112,63,1
374,-0.351,1.091,0.094,63,1
375,-0.294,0.999,0.104,63,1
376,-0.276,0.93,0.116,63,1
377,-0.286,0.901,0.117,63,1
378,-0.287,0.885,0.111,63,1
379,-0.289,0.852,0.124,63,1
380,-0.303,0.8,0.142,63,1
381,-0.327,0.76,0.147,63,1
382,-0.352,0.75,0.16,63,1
383,-0.369,0.768,0.188,63,1
384,-0.372,0.827,0.216,63,1
385,-0.364,0.937,0.207,63,1
386,-0.347,1.023,0.188,63,1
387,-0.33,1.043,0.198,63,1
388,-0.309,1.056,0.198,63,1
389,-0.284,1.061,0.173,63,1
390,-0.263,1.016,0.164,63,1
391,-0.262,0.942,0.177,63,1
392,-0.279,0.876,0.182,63,1
393,-0.294,0.847,0.19,63,1
394,-0.3,0.856,0.211,63,1
395,-0.304,0.879,0.235,63,1
396,-0.309,0.885,0.257,63,1
397,-0.314,0.896,0.271,63,1
398,-0.322,0.942,0.279,63,1
399,-0.322,1.016,0.275,63,1
400,-0.328,1.131,0.271,63,1
401,-0.35,1.218,0.284,63,1
402,-0.351,1.181,0.266,63,1
403,-0.33,1.135,0.202,63,1
404,-0.311,1.139,0.141,63,1
405,-0.291,1.113,0.1,63,1
406,-0.271,1.05,0.085,63,1
407,-0.259,0.978,0.095,63,1
408,-0.253,0.927,0.108,63,1
409,-0.247,0.9,0.116,63,1
410,-0.244,0.879,0.131,63,1
411,-0.244,0.841,0.15,63,1
412,-0.263,0.802,0.153,63,1
413,-0.288,0.79,0.145,63,1
414,-0.281,0.814,0.156,63,1
415,-0.277,0.908,0.178,63,1
416,-0.288,1.056,0.166,63,1
417,-0.3,1.161,0.132,63,1
418,-0.301,1.152,0.139,63,1
419,-0.272,1.083,0.165,63,1
420,-0.242,1.03,0.161,63,1
421,-0.238,0.98,0.145,63,1
422,-0.254,0.936,0.152,63,1
423,-0.272,0.911,0.176,63,1
424,-0.286,0.902,0.197,63,1
425,-0.299,0.899,0.229,63,1
426,-0.31,0.897,0.268,63,1
427,-0.312,0.883,0.296,63,1
428,-0.304,0.877,0.299,63,1
429,-0.312,0.918,0.287,63,1
430,-0.323,0.984,0.268,63,1
431,-0.33,1.073,0.245,63,1
432,-0.355,1.187,0.244,63,1
433,-0.368,1.197,0.244,63,1
434,-0.352,1.14,0.202,63,1
435,-0.343,1.131,0.153,63,1
436,-0.333,1.123,0.131,63,1
437,-0.295,1.085,0.119,63,1
438,-0.259,1.026,0.116,63,1
439,-0.246,0.967,0.122,63,1
440,-0.244,0.918,0.134,63,1
441,-0.244,0.877,0.151,63,1
442,-0.237,0.833,0.162,63,1
443,-0.226,0.786,0.153,63,1
444,-0.228,0.768,0.133,63,1
445,-0.251,0.802,0.128,63,1
446,-0.278,0.89,0.146,63,1
447,-0.277,1.056,0.155,63,1
448,-0.257,1.192,0.139,63,1
449,-0.239,1.172,0.166,64,1
450,-0.222,1.114,0.212,64,1
451,-0.214,1.092,0.207,64,1
452,-0.216,1.035,0.199,64,1
453,-0.232,0.94,0.227,64,1
454,-0.257,0.851,0.257,64,1
455,-0.262,0.795,0.278,64,1
456,-0.253,0.775,0.305,64,1
457,-0.253,0.789,0.33,64,1
458,-0.258,0.815,0.347,64,1
459,-0.264,0.838,0.347,64,1
460,-0.277,0.886,0.337,64,1
461,-0.293,0.978,0.328,64,1
462,-0.311,1.121,0.308,64,1
463,-0.331,1.281,0.296,64,1
464,-0.331,1.288,0.29,64,1
465,-0.306,1.169,0.251,64,1
466,-0.292,1.1,0.198,64,1
467,-0.297,1.065,0.158,64,1
468,-0.289,1.017,0.132,64,1
469,-0.27,0.946,0.115,64,1
470,-0.26,0.884,0.075,64,1
471,-0.254,0.867,0.014,64,1
472,-0.264,0.846,0.021,64,1
473,-0.287,0.81,0.103,64,1
474,-0.318,0.773,0.174,64,1
475,-0.361,0.755,0.206,64,1
476,-0.385,0.801,0.222,64,1
477,-0.377,0.917,0.224,64,1
478,-0.353,1.081,0.189,64,1
479,-0.333,1.211,0.143,64,1
480,-0.314,1.164,0.135,64,1
481,-0.282,1.03,0.161,64,1
482,-0.25,0.984,0.153,64,1
483,-0.234,0.979,0.109,64,1
484,-0.243,0.958,0.106,64,1
485,-0.272,0.914,0.147,64,1
486,-0.306,0.861,0.176,64,1
487,-0.325,0.83,0.2,64,1
488,-0.325,0.839,0.24,64,1
489,-0.314,0.864,0.273,64,1
490,-0.298,0.881,0.289,64,1
491,-0.297,0.918,0.292,64,1
492,-0.308,0.983,0.286,64,1
493,-0.31,1.055,0.273,64,1
494,-0.319,1.165,0.264,64,1
495,-0.344,1.228,0.273,64,1
496,-0.345,1.18,0.254,64,1
497,-0.329,1.139,0.195,64,1
498,-0.323,1.138,0.151,64,1
499,-0.304,1.114,0.132,64,1
500,-0.271,1.06,0.121,64,1
501,-0.254,0.998,0.107,64,1
502,-0.251,0.937,0.096,64,1
503,-0.244,0.874,0.091,64,1
504,-0.235,0.811,0.096,64,1
505,-0.23,0.756,0.104,64,1
506,-0.234,0.736,0.105,64,1
507,-0.239,0.782,0.119,64,1
508,-0.242,0.87,0.147,64,1
509,-0.242,0.992,0.171,65,1
510,-0.247,1.144,0.182,65,1
511,-0.256,1.188,0.201,65,1
512,-0.257,1.149,0.237,65,1
513,-0.248,1.145,0.241,65,1
514,-0.232,1.106,0.209,65,1
515,-0.224,1.014,0.2,65,1
516,-0.24,0.915,0.208,65,1
517,-0.268,0.83,0.202,65,1
518,-0.298,0.785,0.195,65,1
519,-0.319,0.781,0.21,65,1
520,-0.321,0.797,0.238,65,1
521,-0.317,0.818,0.267,65,1
522,-0.316,0.873,0.293,65,1
523,-0.312,0.957,0.302,65,1
524,-0.304,1.041,0.294,65,1
525,-0.318,1.155,0.289,65,1
526,-0.353,1.238,0.295,65,1
527,-0.355,1.206,0.272,65,1
528,-0.331,1.166,0.214,65,1
529,-0.32,1.157,0.168,65,1
530,-0.306,1.103,0.145,65,1
531,-0.275,1.022,0.135,65,1
532,-0.245,0.948,0.128,65,1
533,-0.233,0.889,0.121,65,1
534,-0.23,0.844,0.121,65,1
535,-0.229,0.811,0.143,65,1
536,-0.221,0.786,0.164,65,1
537,-0.215,0.769,0.152,65,1
538,-0.227,0.782,0.135,65,1
539,-0.252,0.848,0.139,65,1
540,-0.264,0.981,0.133,65,1
541,-0.254,1.177,0.099,65,1
542,-0.246,1.299,0.083,65,1
543,-0.24,1.236,0.125,65,1
544,-0.226,1.148,0.172,65,1
545,-0.22,1.118,0.179,65,1
546,-0.203,1.061,0.189,65,1
547,-0.191,0.969,0.22,65,1
548,-0.218,0.873,0.241,65,1
549,-0.255,0.808,0.244,66,1
550,-0.271,0.785,0.244,66,1
551,-0.284,0.792,0.257,66,1
552,-0.313,0.804,0.288,66,1
553,-0.329,0.811,0.314,66,1
554,-0.32,0.87,0.318,66,1
555,-0.3,0.976,0.307,66,1
556,-0.285,1.09,0.282,66,1
557,-0.297,1.19,0.274,66,1
558,-0.318,1.201,0.285,66,1
559,-0.314,1.158,0.252,66,1
560,-0.302,1.156,0.193,66,1
561,-0.293,1.158,0.167,66,1
562,-0.271,1.114,0.173,66,1
563,-0.239,1.034,0.172,66,1
564,-0.237,0.94,0.151,66,1
565,-0.275,0.86,0.133,66,1
566,-0.296,0.815,0.16,66,1
567,-0.271,0.781,0.191,66,1
568,-0.243,0.731,0.182,66,1
569,-0.253,0.697,0.171,66,1
570,-0.296,0.726,0.154,66,1
571,-0.347,0.843,0.129,66,1
572,-0.376,1.046,0.115,66,1
573,-0.372,1.197,0.11,66,1
574,-0.343,1.171,0.141,66,1
575,-0.304,1.114,0.187,66,1
576,-0.269,1.11,0.171,66,1
577,-0.25,1.072,0.158,66,1
578,-0.256,1,0.196,66,1
579,-0.286,0.923,0.227,66,1
580,-0.311,0.857,0.244,66,1
581,-0.311,0.834,0.261,66,1
582,-0.3,0.85,0.275,66,1
583,-0.292,0.851,0.276,66,1
584,-0.306,0.844,0.265,66,1
585,-0.336,0.881,0.257,66,1
586,-0.351,0.965,0.248,66,1
587,-0.359,1.127,0.238,66,1
588,-0.374,1.27,0.248,66,1
589,-0.357,1.244,0.243,67,1
590,-0.319,1.179,0.187,67,1
591,-0.303,1.167,0.131,67,1
592,-0.293,1.128,0.117,67,1
593,-0.271,1.056,0.123,67,1
594,-0.262,0.98,0.129,67,1
595,-0.272,0.911,0.123,67,1
596,-0.299,0.854,0.12,67,1
597,-0.318,0.816,0.134,67,1
598,-0.301,0.793,0.141,67,1
599,-0.273,0.775,0.137,67,1
600,-0.264,0.779,0.127,67,1
601,-0.272,0.822,0.117,67,1
602,-0.279,0.915,0.101,67,1
603,-0.279,1.079,0.071,67,1
604,-0.287,1.198,0.069,67,1
605,-0.29,1.158,0.12,67,1
606,-0.274,1.091,0.171,67,1
607,-0.266,1.066,0.178,67,1
608,-0.259,1.007,0.17,67,1
609,-0.247,0.924,0.177,67,1
610,-0.263,0.864,0.187,67,1
611,-0.308,0.848,0.198,67,1
612,-0.364,0.879,0.241,67,1
613,-0.444,0.924,0.312,67,1
614,-0.576,0.897,0.369,67,1
615,-0.694,0.851,0.359,67,1
616,-0.691,0.913,0.295,67,1
617,-0.578,1.032,0.239,67,1
618,-0.46,1.168,0.196,67,1
619,-0.432,1.249,0.165,68,1
620,-0.442,1.182,0.124,68,1
621,-0.424,1.092,0.057,68,1
622,-0.407,1.068,0.012,68,1
623,-0.393,1.056,0.003,68,1
624,-0.37,1.016,0.021,68,1
625,-0.356,0.949,0.07,68,1
626,-0.349,0.854,0.116,68,1
627,-0.332,0.741,0.138,68,1
628,-0.326,0.642,0.15,68,1
629,-0.329,0.576,0.166,68,1
630,-0.261,0.595,0.197,68,1
631,-0.252,0.729,0.176,68,1
632,-0.372,0.881,0.091,68,1
633,-0.414,1.016,0.03,68,1
634,-0.36,1.181,0.03,68,1
635,-0.332,1.271,0.075,68,1
636,-0.329,1.211,0.141,68,1
637,-0.296,1.118,0.179,68,1
638,-0.204,1.039,0.171,68,1
639,-0.103,0.944,0.162,68,1
640,-0.153,0.863,0.134,68,1
641,-0.315,0.823,0.08,68,1
642,-0.414,0.812,0.067,68,1
643,-0.432,0.801,0.119,68,1
644,-0.437,0.802,0.197,68,1
645,-0.45,0.825,0.271,68,1
646,-0.458,0.863,0.307,68,1
647,-0.475,0.936,0.28,68,1
648,-0.518,1.01,0.224,68,1
649,-0.557,1.062,0.185,69,1
650,-0.579,1.102,0.177,69,1
651,-0.589,1.111,0.165,69,1
652,-0.566,1.101,0.122,69,1
653,-0.563,1.109,0.069,69,1
654,-0.47,1.127,0.051,69,1
655,-0.316,1.091,0.074,69,1
656,-0.263,0.999,0.104,69,1
657,-0.253,0.915,0.128,69,1
658,-0.263,0.859,0.139,69,1
659,-0.26,0.804,0.139,69,1
660,-0.247,0.718,0.135,69,1
661,-0.248,0.629,0.14,69,1
662,-0.269,0.606,0.135,69,1
663,-0.295,0.693,0.114,69,1
664,-0.307,0.875,0.106,69,1
665,-0.349,1.095,0.104,69,1
666,-0.406,1.24,0.114,69,1
667,-0.403,1.222,0.185,69,1
668,-0.37,1.074,0.239,69,1
669,-0.364,0.932,0.205,69,1
670,-0.375,0.871,0.156,69,1
671,-0.379,0.866,0.14,69,1
672,-0.379,0.882,0.153,69,1
673,-0.386,0.874,0.153,69,1
674,-0.467,0.855,0.156,69,1
675,-0.552,0.861,0.249,69,1
676,-0.544,0.892,0.371,69,1
677,-0.527,0.907,0.435,69,1
678,-0.529,0.916,0.427,69,1
679,-0.52,0.966,0.342,69,1
680,-0.509,1.062,0.23,69,1
681,-0.499,1.184,0.144,69,1
682,-0.475,1.215,0.081,69,1
683,-0.438,1.142,0.03,69,1
684,-0.401,1.082,0.028,69,1
685,-0.376,1.048,0.06,69,1
686,-0.35,0.988,0.084,69,1
687,-0.317,0.911,0.101,69,1
688,-0.298,0.852,0.113,69,1
689,-0.301,0.811,0.129,71,1
690,-0.325,0.776,0.146,71,1
691,-0.319,0.729,0.135,71,1
692,-0.309,0.678,0.104,71,1
693,-0.364,0.67,0.106,71,1
694,-0.396,0.739,0.122,71,1
695,-0.391,0.881,0.123,71,1
696,-0.407,1.071,0.109,71,1
697,-0.407,1.208,0.119,71,1
698,-0.345,1.155,0.174,71,1
699,-0.247,1.034,0.194,71,1
700,-0.18,1.021,0.149,71,1
701,-0.159,1.031,0.111,71,1
702,-0.179,0.994,0.144,71,1
703,-0.223,0.921,0.214,71,1
704,-0.263,0.845,0.276,71,1
705,-0.296,0.809,0.327,71,1
706,-0.319,0.814,0.359,71,1
707,-0.329,0.834,0.387,71,1
708,-0.341,0.86,0.398,71,1
709,-0.35,0.909,0.362,71,1
710,-0.328,0.995,0.298,71,1
711,-0.291,1.15,0.223,71,1
712,-0.29,1.301,0.18,71,1
713,-0.312,1.306,0.182,71,1
714,-0.304,1.206,0.166,71,1
715,-0.299,1.112,0.136,71,1
716,-0.33,1.041,0.118,71,1
717,-0.348,0.97,0.131,71,1
718,-0.319,0.912,0.177,71,1
719,-0.274,0.888,0.208,71,1
720,-0.27,0.887,0.208,71,1
721,-0.311,0.869,0.173,71,1
722,-0.353,0.821,0.119,71,1
723,-0.371,0.78,0.083,71,1
724,-0.358,0.8,0.061,71,1
725,-0.342,0.878,0.05,71,1
726,-0.351,0.96,0.085,71,1
727,-0.349,1.002,0.131,71,1
728,-0.338,1.004,0.189,71,1
729,-0.292,0.97,0.243,71,1
730,-0.183,0.974,0.181,71,1
