Sample Count,Green1 Count,Green2 Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),HR Confidence (%),Activity
0,57591,57825,-0.537,0.464,0.668,60,0,OTHER
1,71109,90389,-0.554,0.479,0.666,60,0,OTHER
2,71200,123026,-0.58,0.472,0.653,60,0,OTHER
3,71136,131037,-0.574,0.458,0.654,60,0,OTHER
4,71101,130585,-0.56,0.449,0.68,60,0,OTHER
5,71553,130712,-0.577,0.433,0.685,60,0,OTHER
6,71657,129281,-0.593,0.447,0.661,60,0,OTHER
7,72217,129488,-0.613,0.442,0.654,60,0,OTHER
8,72646,129558,-0.626,0.419,0.673,60,0,OTHER
9,73101,129451,-0.629,0.42,0.672,60,0,OTHER
10,73705,130204,-0.623,0.431,0.656,60,0,OTHER
11,73897,130283,-0.611,0.443,0.649,60,0,OTHER
12,74282,131028,-0.611,0.458,0.637,60,0,OTHER
13,74688,131331,-0.594,0.468,0.652,60,0,OTHER
14,74920,131300,-0.583,0.474,0.66,60,0,OTHER
15,75208,131083,-0.609,0.492,0.608,60,0,OTHER
16,75378,131817,-0.612,0.517,0.57,60,0,OTHER
17,75776,132940,-0.582,0.515,0.584,60,0,OTHER
18,76108,133941,-0.573,0.513,0.596,60,0,OTHER
19,76283,134598,-0.578,0.522,0.592,60,0,OTHER
20,76445,135061,-0.591,0.537,0.593,60,0,OTHER
21,76593,135807,-0.635,0.495,0.582,60,0,OTHER
22,76768,136747,-0.639,0.449,0.628,60,0,OTHER
23,77553,139439,-0.639,0.449,0.628,60,0,OTHER
24,78473,141292,-0.639,0.449,0.628,60,0,OTHER
25,107062,172476,-0.598,0.485,0.669,60,0,OTHER
26,139843,205254,-0.599,0.524,0.63,60,0,OTHER
27,172612,238023,-0.553,0.537,0.626,60,0,OTHER
28,205381,270791,-0.538,0.539,0.638,60,0,OTHER
29,237983,303569,-0.586,0.549,0.618,60,0,OTHER
30,268107,336347,-0.542,0.584,0.613,60,0,OTHER
31,268461,369119,-0.481,0.608,0.62,60,0,OTHER
32,268934,401889,-0.474,0.613,0.611,60,0,OTHER
33,269076,434320,-0.457,0.625,0.605,60,0,OTHER
34,267671,455977,-0.444,0.635,0.6,60,0,OTHER
35,268022,456904,-0.472,0.636,0.586,60,0,OTHER
36,267684,457214,-0.472,0.625,0.603,60,0,OTHER
37,266904,456853,-0.453,0.607,0.636,60,0,OTHER
38,267777,459739,-0.468,0.6,0.641,60,0,OTHER
39,267533,467171,-0.468,0.598,0.635,60,0,OTHER
40,266549,469632,-0.476,0.584,0.624,60,0,OTHER
41,265608,470161,-0.508,0.57,0.629,60,0,OTHER
42,264804,469365,-0.54,0.544,0.655,60,0,OTHER
43,264847,466529,-0.567,0.532,0.649,60,0,OTHER
44,265193,465899,-0.583,0.539,0.624,60,0,OTHER
45,266720,468594,-0.601,0.522,0.614,60,0,REST
46,267951,470699,-0.588,0.522,0.605,60,0,REST
47,269161,470451,-0.574,0.55,0.591,60,0,REST
48,270057,468953,-0.576,0.565,0.57,60,0,REST
49,271147,469815,-0.574,0.586,0.547,60,0,REST
50,290645,499856,-0.56,0.604,0.54,60,0,REST
51,290967,505809,-0.549,0.611,0.538,60,0,REST
52,289628,507119,-0.535,0.631,0.528,60,0,REST
53,287181,502570,-0.53,0.646,0.511,60,0,REST
54,285987,501933,-0.541,0.632,0.522,60,0,REST
55,283166,497058,-0.568,0.612,0.525,60,0,REST
56,282398,498822,-0.581,0.604,0.526,60,0,REST
57,281692,506380,-0.593,0.592,0.538,60,0,REST
58,282282,506988,-0.632,0.549,0.532,60,0,REST
59,286861,516350,-0.627,0.536,0.58,59,98,REST
60,288482,518989,-0.597,0.556,0.62,59,98,REST
61,289887,520528,-0.602,0.56,0.589,59,98,REST
62,291622,521492,-0.584,0.567,0.593,59,98,REST
63,292499,519860,-0.529,0.588,0.614,59,98,REST
64,288910,512928,-0.51,0.613,0.594,59,98,REST
65,285852,505049,-0.522,0.621,0.574,59,98,REST
66,282310,495718,-0.52,0.627,0.584,59,98,REST
67,280686,490679,-0.496,0.637,0.593,59,98,REST
68,280409,487743,-0.466,0.638,0.579,59,98,REST
69,279633,486725,-0.458,0.643,0.577,59,97,REST
70,278299,485027,-0.457,0.662,0.569,59,97,REST
71,279335,491612,-0.457,0.664,0.559,59,97,REST
72,278391,496391,-0.471,0.645,0.575,59,97,REST
73,276918,496789,-0.493,0.63,0.564,59,97,REST
74,277313,500189,-0.502,0.61,0.593,59,97,REST
75,276393,505984,-0.503,0.59,0.644,59,97,REST
76,274434,499237,-0.521,0.572,0.616,59,97,REST
77,275295,499079,-0.565,0.56,0.593,59,97,REST
78,275551,497217,-0.597,0.554,0.616,59,97,REST
79,274623,493163,-0.596,0.541,0.62,59,96,REST
80,275207,494465,-0.601,0.55,0.581,59,96,REST
81,275611,495065,-0.603,0.571,0.55,59,96,REST
82,275322,491927,-0.609,0.57,0.551,59,96,REST
83,274189,487313,-0.609,0.558,0.56,59,96,REST
84,273542,483212,-0.585,0.579,0.562,59,96,REST
85,272946,480154,-0.56,0.609,0.555,59,96,REST
86,272713,479494,-0.54,0.62,0.53,59,96,REST
87,272163,481057,-0.526,0.629,0.509,59,96,REST
88,271446,485582,-0.534,0.636,0.505,59,96,REST
89,271065,487237,-0.545,0.623,0.5,59,95,REST
90,270122,486422,-0.583,0.593,0.531,59,95,REST
91,269776,488704,-0.615,0.564,0.566,59,95,REST
92,270042,495063,-0.618,0.553,0.561,59,95,REST
93,270061,497802,-0.603,0.549,0.565,59,95,REST
94,271398,497484,-0.622,0.523,0.554,59,95,REST
95,274893,501561,-0.637,0.509,0.595,59,95,REST
96,274607,498803,-0.596,0.544,0.643,59,95,REST
97,275890,498220,-0.578,0.564,0.613,59,95,REST
98,276989,496462,-0.57,0.565,0.605,59,95,REST
99,273330,489399,-0.541,0.586,0.606,59,94,REST
100,269394,481695,-0.511,0.614,0.595,59,94,REST
101,267664,475342,-0.5,0.635,0.574,59,94,REST
102,267332,472206,-0.486,0.644,0.573,59,94,REST
103,266167,467913,-0.439,0.656,0.599,59,94,REST
104,265118,466584,-0.411,0.673,0.594,59,94,REST
105,264945,468539,-0.428,0.685,0.56,59,94,REST
106,265192,471697,-0.431,0.679,0.552,59,94,REST
107,264080,471735,-0.428,0.674,0.575,59,94,REST
108,262815,471267,-0.451,0.664,0.581,59,94,REST
109,263856,478832,-0.477,0.632,0.593,59,93,REST
110,261237,475781,-0.484,0.609,0.622,59,93,REST
111,260425,475175,-0.495,0.621,0.596,59,93,REST
112,259533,473766,-0.51,0.611,0.604,59,93,REST
113,260477,473632,-0.538,0.586,0.615,59,93,REST
114,260197,471153,-0.579,0.583,0.592,59,93,REST
115,260749,470928,-0.597,0.578,0.594,59,93,REST
116,261233,472827,-0.587,0.579,0.584,59,93,REST
117,261771,472506,-0.563,0.592,0.555,59,93,REST
118,261550,469126,-0.562,0.612,0.533,59,93,REST
119,261227,465265,-0.569,0.621,0.545,59,93,REST
120,261155,462594,-0.546,0.625,0.558,59,93,REST
121,260262,460928,-0.509,0.645,0.551,59,93,REST
122,258673,459822,-0.472,0.68,0.529,59,93,REST
123,258207,461022,-0.451,0.712,0.497,59,93,REST
124,257989,463545,-0.458,0.712,0.496,59,93,REST
125,257707,464966,-0.487,0.678,0.512,59,93,REST
126,257122,467880,-0.541,0.647,0.509,59,93,REST
127,258070,469672,-0.57,0.625,0.525,59,93,REST
128,259770,478458,-0.569,0.612,0.547,59,93,REST
129,259441,477256,-0.554,0.613,0.549,59,89,REST
130,262093,479620,-0.588,0.603,0.549,59,89,REST
131,262884,482024,-0.608,0.589,0.575,59,89,REST
132,264470,482749,-0.541,0.613,0.594,59,89,REST
133,265716,483042,-0.498,0.637,0.592,59,89,REST
134,265771,480547,-0.493,0.635,0.596,59,89,REST
135,262744,475006,-0.481,0.652,0.587,59,89,REST
136,261619,473268,-0.467,0.684,0.564,59,89,REST
137,259787,470692,-0.455,0.699,0.55,59,89,REST
138,258603,467747,-0.422,0.703,0.552,59,89,REST
139,256942,464726,-0.401,0.707,0.566,60,88,REST
140,255425,463035,-0.397,0.71,0.574,60,88,REST
141,252940,460209,-0.386,0.719,0.564,60,88,REST
142,251488,457495,-0.385,0.721,0.561,60,88,REST
143,250623,456922,-0.412,0.701,0.572,60,88,REST
144,249288,457238,-0.438,0.669,0.592,60,88,REST
145,249173,461077,-0.451,0.652,0.596,60,88,REST
146,248343,461610,-0.453,0.64,0.601,60,88,REST
147,245367,462752,-0.446,0.621,0.628,60,88,REST
148,247478,465320,-0.463,0.624,0.643,60,88,REST
149,246290,462990,-0.471,0.597,0.648,60,87,REST
150,246763,461105,-0.485,0.578,0.635,60,87,REST
151,247887,460787,-0.55,0.586,0.626,60,87,REST
152,248653,460814,-0.571,0.562,0.649,60,87,REST
153,249495,461199,-0.556,0.554,0.637,60,87,REST
154,249713,459800,-0.547,0.574,0.595,60,87,REST
155,249866,458601,-0.536,0.598,0.581,60,87,REST
156,249145,456278,-0.538,0.617,0.578,60,87,REST
157,248525,453658,-0.535,0.628,0.565,60,87,REST
158,248444,454259,-0.512,0.638,0.559,60,87,REST
159,245845,452952,-0.486,0.66,0.55,61,86,REST
160,242515,447674,-0.472,0.688,0.513,61,86,REST
161,241979,448768,-0.45,0.719,0.489,61,86,REST
162,241974,451472,-0.469,0.708,0.525,61,86,REST
163,242658,453978,-0.513,0.664,0.524,61,86,REST
164,245765,462967,-0.536,0.629,0.522,61,86,REST
165,246129,463856,-0.544,0.62,0.557,61,86,REST
166,248141,463102,-0.542,0.624,0.54,61,86,REST
167,250151,464702,-0.592,0.609,0.535,61,86,REST
168,250626,464214,-0.605,0.611,0.574,61,86,REST
169,252270,463719,-0.514,0.633,0.591,61,86,REST
170,249335,459837,-0.473,0.651,0.594,61,86,REST
171,243080,448824,-0.479,0.679,0.576,61,86,REST
172,242754,445757,-0.468,0.712,0.519,61,86,REST
173,240820,440136,-0.465,0.723,0.505,61,86,REST
174,240559,436270,-0.456,0.726,0.538,61,86,REST
175,240491,435223,-0.413,0.731,0.545,61,86,REST
176,239845,435246,-0.387,0.734,0.529,61,86,REST
177,240014,439293,-0.392,0.741,0.515,61,86,REST
178,238880,439258,-0.393,0.745,0.503,61,86,REST
179,238371,442384,-0.409,0.733,0.512,62,85,REST
180,239002,444765,-0.455,0.698,0.535,62,85,REST
181,236839,442019,-0.498,0.651,0.553,62,85,REST
182,234792,439526,-0.497,0.636,0.578,62,85,REST
183,234378,439124,-0.506,0.643,0.59,62,85,REST
184,235274,440505,-0.554,0.612,0.6,62,85,REST
185,236143,440413,-0.554,0.59,0.609,62,85,REST
186,236954,440267,-0.555,0.597,0.59,62,85,REST
187,237494,440564,-0.578,0.593,0.574,62,85,REST
188,236532,437351,-0.578,0.595,0.568,62,85,REST
189,236174,432941,-0.559,0.623,0.54,62,85,REST
190,236361,427688,-0.539,0.653,0.533,62,85,REST
191,236760,424367,-0.528,0.649,0.572,62,85,REST
192,236860,423697,-0.519,0.649,0.567,62,85,REST
193,236066,423503,-0.506,0.681,0.506,62,85,REST
194,234926,422792,-0.477,0.714,0.456,62,85,REST
195,233458,423131,-0.465,0.732,0.442,62,85,REST
196,232928,423715,-0.468,0.743,0.46,62,85,REST
197,232491,422911,-0.484,0.734,0.472,62,85,REST
198,232079,421477,-0.536,0.694,0.484,62,85,REST
199,231725,421478,-0.568,0.652,0.532,63,85,REST
200,233170,429728,-0.552,0.627,0.559,63,85,REST
201,237828,439228,-0.538,0.634,0.545,63,85,REST
202,237785,436325,-0.556,0.609,0.52,63,85,REST
203,230567,419554,-0.575,0.567,0.563,63,85,REST
204,229646,409600,-0.525,0.618,0.631,63,85,REST
205,229194,403459,-0.519,0.657,0.624,63,85,REST
206,221918,404353,-0.588,0.617,0.617,63,85,REST
207,220066,410715,-0.56,0.649,0.604,63,85,REST
208,224889,421576,-0.517,0.831,0.578,63,85,REST
209,234747,436379,-0.465,1.017,0.608,63,85,REST
210,254034,462074,-0.399,1.177,0.556,63,85,REST
211,286967,500195,-0.332,1.166,0.48,63,85,REST
212,320065,524287,-0.282,0.887,0.486,63,85,REST
213,352828,524287,-0.272,0.6,0.434,63,85,REST
214,385270,524287,-0.175,0.426,0.272,63,85,REST
215,418204,524287,-0.057,0.384,0.193,63,85,REST
216,451135,524287,0.003,0.482,0.396,63,85,REST
217,431294,524287,-0.116,0.66,0.644,63,85,REST
218,462784,524287,-0.375,0.826,0.773,63,85,REST
219,499956,524287,-0.702,0.927,0.759,63,85,REST
220,513931,524287,-1.1,0.916,0.695,63,85,REST
221,475136,524287,-1.295,0.806,0.635,63,85,REST
222,454926,524287,-1.223,0.72,0.506,63,85,REST
223,442368,524287,-1.097,0.666,0.418,63,85,REST
224,467525,524287,-1.083,0.614,0.372,63,85,REST
225,500290,524287,-1.156,0.552,0.317,63,85,REST
226,524287,524287,-1.151,0.487,0.289,63,85,REST
227,524287,524287,-0.984,0.45,0.254,63,85,REST
228,521528,524287,-0.792,0.42,0.23,63,85,REST
229,524287,524287,-0.735,0.411,0.254,64,84,REST
230,524287,524287,-0.795,0.422,0.282,64,84,REST
231,524287,524287,-0.884,0.385,0.307,64,84,REST
232,524287,524287,-0.862,0.284,0.285,64,84,REST
233,524287,524287,-0.741,0.219,0.194,64,84,REST
234,507904,524287,-0.615,0.181,0.117,64,84,REST
235,475136,524287,-0.504,0.098,0.135,64,84,REST
236,442368,507904,-0.478,0.017,0.239,64,84,REST
237,409600,475136,-0.544,-0.024,0.391,64,84,REST
238,376832,442368,-0.67,-0.016,0.545,64,84,REST
239,344064,433524,-0.871,0.008,0.653,64,84,REST
240,311296,446588,-1.06,0.071,0.67,64,84,REST
241,278528,467097,-1.2,0.191,0.699,64,84,REST
242,295062,499855,-1.232,0.235,0.721,64,84,REST
243,332571,524287,-1.098,0.223,0.614,64,84,REST
244,360681,524287,-0.942,0.302,0.445,64,84,REST
245,350896,524287,-0.84,0.453,0.249,64,84,REST
246,327680,524287,-0.738,0.564,0.128,64,84,REST
247,294912,515135,-0.62,0.585,0.16,64,84,REST
248,276128,501787,-0.594,0.59,0.24,64,84,REST
249,267372,491520,-0.763,0.648,0.369,65,83,REST
250,245760,458752,-0.925,0.641,0.502,65,83,REST
251,230398,425984,-0.952,0.552,0.51,65,83,REST
252,225799,393216,-0.962,0.47,0.444,65,83,REST
253,222708,380424,-0.936,0.393,0.403,65,83,REST
254,219614,374967,-0.903,0.374,0.367,65,83,REST
255,223495,383920,-0.93,0.442,0.344,65,83,REST
256,224231,390783,-0.973,0.53,0.418,65,83,REST
257,214562,367198,-1.032,0.612,0.517,65,83,WALK
258,219487,375756,-1.01,0.697,0.586,65,83,WALK
259,225219,389325,-0.878,0.771,0.609,65,82,WALK
260,230981,405024,-0.93,0.833,0.562,65,82,WALK
261,230173,402806,-0.956,0.761,0.492,65,82,WALK
262,235456,423531,-0.785,0.582,0.376,65,82,WALK
263,239656,430965,-0.636,0.431,0.232,65,82,WALK
264,231627,412210,-0.598,0.393,0.113,65,82,WALK
265,229913,400804,-0.61,0.453,-0.004,65,82,WALK
266,225020,383661,-0.565,0.551,-0.116,65,82,WALK
267,220153,368040,-0.533,0.628,-0.16,65,82,WALK
268,217873,364293,-0.506,0.599,-0.095,65,82,WALK
269,218554,373428,-0.464,0.518,0.043,65,83,WALK
270,218719,384068,-0.468,0.451,0.142,65,83,WALK
271,220029,394128,-0.478,0.422,0.149,65,83,WALK
272,229552,423989,-0.438,0.483,0.124,65,83,WALK
273,228988,418081,-0.426,0.698,0.101,65,83,WALK
274,233867,431727,-0.476,1.01,0.061,65,83,WALK
275,205048,409600,-0.494,1.393,-0.007,65,83,WALK
276,211339,389214,-0.395,1.633,-0.114,65,83,WALK
277,213905,390796,-0.269,1.679,-0.178,65,83,WALK
278,205111,376832,-0.219,1.684,-0.188,65,83,WALK
279,207763,375082,-0.224,1.584,-0.208,65,81,WALK
280,213074,380432,-0.243,1.404,-0.241,65,81,WALK
281,212089,378415,-0.27,1.149,-0.264,65,81,WALK
282,212341,377429,-0.281,0.915,-0.212,65,81,WALK
283,206500,369385,-0.25,0.792,-0.16,65,81,WALK
284,207377,369868,-0.23,0.736,-0.139,65,81,WALK
285,204790,369008,-0.232,0.73,-0.107,65,81,WALK
286,203448,368271,-0.233,0.762,-0.059,65,81,WALK
287,201416,366717,-0.241,0.798,0.0,65,81,WALK
288,199857,364021,-0.26,0.802,0.012,65,81,WALK
289,196033,358225,-0.292,0.823,-0.008,65,82,WALK
290,201666,366298,-0.329,0.865,-0.011,65,82,WALK
291,202997,371494,-0.382,0.893,-0.009,65,82,WALK
292,195539,359981,-0.444,0.88,0.011,65,82,WALK
293,200001,367967,-0.492,0.87,0.074,65,82,WALK
294,201462,368562,-0.516,0.915,0.068,65,82,WALK
295,193554,355745,-0.526,0.981,0.007,65,82,WALK
296,192172,351881,-0.533,1.094,0.014,65,82,WALK
297,193632,352856,-0.507,1.209,0.001,65,82,WALK
298,192714,351075,-0.459,1.189,-0.051,65,82,WALK
299,192265,351185,-0.441,1.058,-0.038,66,82,WALK
300,192707,352050,-0.419,0.942,-0.011,66,82,WALK
301,191173,347831,-0.364,0.84,-0.042,66,82,WALK
302,188012,340790,-0.32,0.764,-0.076,66,82,WALK
303,182855,331376,-0.304,0.742,-0.091,66,82,WALK
304,180599,326089,-0.305,0.709,-0.111,66,82,WALK
305,178384,326319,-0.311,0.649,-0.107,66,82,WALK
306,176580,327055,-0.345,0.626,-0.069,66,82,WALK
307,175065,328717,-0.427,0.669,-0.045,66,82,WALK
308,175247,333515,-0.51,0.748,-0.043,66,82,WALK
309,175805,338097,-0.545,0.87,-0.078,66,81,WALK
310,176753,340193,-0.53,1.022,-0.125,66,81,WALK
311,179234,343442,-0.483,1.203,-0.113,66,81,WALK
312,179738,343383,-0.406,1.382,-0.167,66,81,WALK
313,181125,342939,-0.312,1.455,-0.274,66,81,WALK
314,184698,345964,-0.176,1.417,-0.231,66,81,WALK
315,186153,346606,-0.028,1.3,-0.141,66,81,WALK
316,187923,349511,0.015,1.125,-0.134,66,81,WALK
317,188009,351196,0.006,0.961,-0.167,66,81,WALK
318,188960,350302,-0.011,0.874,-0.184,66,81,WALK
319,190951,353126,-0.078,0.862,-0.179,67,81,WALK
320,191732,353370,-0.208,0.882,-0.18,67,81,WALK
321,192262,351689,-0.342,0.888,-0.153,67,81,WALK
322,192272,350063,-0.403,0.862,-0.112,67,81,WALK
323,192564,350298,-0.437,0.846,-0.102,67,81,WALK
324,193649,351153,-0.461,0.846,-0.08,67,81,WALK
325,192563,350402,-0.455,0.824,-0.039,67,81,WALK
326,190812,349016,-0.445,0.823,0.016,67,81,WALK
327,188729,346350,-0.434,0.871,0.095,67,81,WALK
328,187845,347443,-0.395,0.923,0.134,67,81,WALK
329,190481,353565,-0.358,0.991,0.14,67,81,WALK
330,185643,345343,-0.344,1.072,0.145,67,81,WALK
331,186000,344576,-0.334,1.122,0.109,67,81,WALK
332,185967,344789,-0.334,1.233,0.048,67,81,WALK
333,185404,344454,-0.338,1.385,-0.009,67,81,WALK
334,186053,346031,-0.311,1.319,-0.032,67,81,WALK
335,188725,350293,-0.271,1.114,-0.045,67,81,WALK
336,190843,354041,-0.25,0.961,-0.103,67,81,WALK
337,192111,356242,-0.215,0.844,-0.155,67,81,WALK
338,193066,357953,-0.172,0.78,-0.165,67,81,WALK
339,194208,359729,-0.166,0.771,-0.155,67,81,WALK
340,194879,360816,-0.192,0.774,-0.145,67,81,WALK
341,194213,359564,-0.224,0.757,-0.135,67,81,WALK
342,193759,358849,-0.248,0.754,-0.116,67,81,WALK
343,195826,361721,-0.263,0.786,-0.092,67,81,WALK
344,194776,361027,-0.271,0.83,-0.083,67,81,WALK
345,195286,362081,-0.286,0.876,-0.086,67,81,WALK
346,197083,363939,-0.298,0.945,-0.083,67,81,WALK
347,198523,363528,-0.304,1.071,-0.084,67,81,WALK
348,197562,360036,-0.312,1.211,-0.084,67,81,WALK
349,196241,357984,-0.301,1.334,-0.096,68,80,WALK
350,198651,360601,-0.254,1.429,-0.142,68,80,WALK
351,197397,359985,-0.195,1.44,-0.174,68,80,WALK
352,199791,364129,-0.143,1.316,-0.157,68,80,WALK
353,204005,369594,-0.096,1.126,-0.132,68,80,WALK
354,199656,363421,-0.047,0.974,-0.144,68,80,WALK
355,198230,361534,-0.043,0.84,-0.15,68,80,WALK
356,197935,361918,-0.086,0.767,-0.116,68,80,WALK
357,194522,356631,-0.123,0.763,-0.122,68,80,WALK
358,193011,354028,-0.144,0.761,-0.135,68,80,WALK
359,190630,350421,-0.174,0.761,-0.097,68,80,WALK
360,187777,346097,-0.224,0.776,-0.068,68,80,WALK
361,188271,347871,-0.267,0.814,-0.034,68,80,WALK
362,189066,349427,-0.288,0.866,0.015,68,80,WALK
363,188244,348829,-0.301,0.904,0.053,68,80,WALK
364,188183,348282,-0.309,0.94,0.083,68,80,WALK
365,184978,343739,-0.302,1.017,0.083,68,80,WALK
366,183754,341130,-0.281,1.135,0.041,68,80,WALK
367,184029,342064,-0.267,1.27,-0.011,68,80,WALK
368,183400,342804,-0.254,1.369,-0.062,68,80,WALK
369,183464,343316,-0.231,1.34,-0.088,69,80,WALK
370,182109,341430,-0.197,1.182,-0.08,69,80,WALK
371,181454,340285,-0.167,1.008,-0.089,69,80,WALK
372,180531,338834,-0.174,0.911,-0.136,69,80,WALK
373,179787,337484,-0.192,0.907,-0.197,69,80,WALK
374,178423,334883,-0.193,0.907,-0.237,69,80,WALK
375,178500,334289,-0.193,0.855,-0.229,69,80,WALK
376,179869,335810,-0.212,0.8,-0.185,69,80,WALK
377,180800,337614,-0.242,0.757,-0.152,69,80,WALK
378,181432,339430,-0.264,0.717,-0.138,69,80,WALK
379,186624,345632,-0.273,0.721,-0.114,69,79,WALK
380,190327,350637,-0.262,0.79,-0.09,69,79,WALK
381,188911,348486,-0.236,0.894,-0.093,69,79,WALK
382,189777,348366,-0.221,1.05,-0.104,69,79,WALK
383,192544,351041,-0.201,1.236,-0.133,69,79,WALK
384,200932,358829,-0.134,1.381,-0.214,69,79,WALK
385,198041,353104,-0.09,1.439,-0.247,69,79,WALK
386,195258,353787,-0.073,1.364,-0.199,69,79,WALK
387,197507,361294,0.0,1.213,-0.171,69,79,WALK
388,197842,362529,0.104,1.148,-0.183,69,79,WALK
389,196121,360423,0.184,1.102,-0.237,70,79,WALK
390,191575,354278,0.207,0.967,-0.256,70,79,WALK
391,185699,345766,0.146,0.866,-0.209,70,79,WALK
392,182544,338624,0.045,0.827,-0.186,70,79,WALK
393,180678,334169,-0.065,0.854,-0.189,70,79,WALK
394,177056,327666,-0.152,0.913,-0.21,70,79,WALK
395,177390,327900,-0.197,0.935,-0.227,70,79,WALK
396,175642,327981,-0.213,0.927,-0.18,70,79,WALK
397,177469,330856,-0.192,0.896,-0.092,70,79,WALK
398,180636,335488,-0.192,0.892,-0.004,70,79,WALK
399,195662,354739,-0.185,0.935,0.076,70,79,WALK
400,210253,370087,-0.224,1.037,0.178,70,79,WALK
401,192768,354193,-0.315,1.144,0.269,70,79,WALK
402,196415,356499,-0.34,1.193,0.284,70,79,WALK
403,202305,361908,-0.337,1.364,-0.041,70,79,WALK
404,196948,356762,-0.383,1.451,-0.285,70,79,WALK
405,202832,360152,-0.373,1.376,-0.425,70,79,WALK
406,198504,357597,-0.302,1.245,-0.505,70,79,WALK
407,194085,353813,-0.276,1.17,-0.509,70,79,WALK
408,192968,352650,-0.244,1.125,-0.436,70,79,WALK
409,190585,348996,-0.233,1.061,-0.356,70,79,WALK
410,187829,344555,-0.254,0.951,-0.256,70,79,WALK
411,187058,343675,-0.261,0.823,-0.159,70,79,WALK
412,186703,344672,-0.257,0.713,-0.103,70,79,WALK
413,187917,349093,-0.24,0.622,-0.084,70,79,WALK
414,186936,347505,-0.23,0.562,-0.073,70,79,WALK
415,188000,346860,-0.257,0.569,-0.061,70,79,WALK
416,197738,357185,-0.333,0.697,-0.071,70,79,WALK
417,195033,356878,-0.428,0.912,-0.118,70,79,WALK
418,188950,348671,-0.485,1.085,-0.162,70,79,WALK
419,186896,343092,-0.495,1.228,-0.197,71,79,WALK
420,183304,338293,-0.465,1.376,-0.24,71,79,WALK
421,186311,343596,-0.445,1.421,-0.235,71,79,WALK
422,171849,327680,-0.424,1.348,-0.24,71,79,WALK
423,170120,319115,-0.355,1.253,-0.261,71,79,WALK
424,170663,316257,-0.315,1.175,-0.242,71,79,WALK
425,166808,308691,-0.337,1.098,-0.238,71,79,WALK
426,166144,307830,-0.404,0.992,-0.21,71,79,WALK
427,166821,308563,-0.406,0.904,-0.151,71,79,WALK
428,166089,307801,-0.34,0.834,-0.105,71,79,WALK
429,167012,310342,-0.314,0.768,-0.064,71,79,WALK
430,166902,310597,-0.319,0.754,-0.052,71,79,WALK
431,168124,314123,-0.3,0.747,-0.048,71,79,WALK
432,171373,322640,-0.262,0.76,0.002,71,79,WALK
433,173360,329882,-0.256,0.799,0.035,71,79,WALK
434,172129,334639,-0.283,0.838,0.031,71,79,WALK
435,183337,351969,-0.357,0.943,0.051,71,79,WALK
436,192392,366059,-0.506,1.055,0.015,71,79,WALK
437,187024,361636,-0.699,1.099,-0.056,71,79,WALK
438,195427,384493,-0.879,1.156,-0.086,71,79,WALK
439,202152,380517,-0.998,1.254,-0.159,72,79,WALK
440,192582,372156,-1.008,1.282,-0.234,72,79,WALK
441,187323,368093,-0.97,1.179,-0.191,72,79,WALK
442,204637,380338,-0.974,1.054,-0.118,72,79,WALK
443,201097,377429,-0.855,0.883,-0.064,72,79,WALK
444,192230,368694,-0.711,0.66,-0.03,72,79,WALK
445,192493,362856,-0.697,0.54,-0.019,72,79,WALK
446,194757,365352,-0.602,0.464,-0.033,72,79,WALK
447,189633,358200,-0.509,0.393,-0.075,72,79,WALK
448,187866,354434,-0.517,0.358,-0.093,72,79,WALK
449,189982,358980,-0.487,0.31,-0.08,72,80,WALK
450,186374,354915,-0.446,0.27,-0.086,72,80,WALK
451,197441,372586,-0.493,0.287,-0.09,72,80,WALK
452,204811,382674,-0.561,0.328,-0.046,72,80,WALK
453,198220,375528,-0.642,0.392,-0.041,72,80,WALK
454,227892,401547,-0.798,0.549,-0.032,72,80,WALK
455,213635,412010,-0.929,0.754,-0.002,72,80,WALK
456,240169,434314,-0.976,0.914,-0.034,72,80,WALK
457,256595,467093,-0.998,1.014,-0.056,72,80,WALK
458,240785,452577,-0.948,1.086,-0.067,72,80,WALK
459,250469,454947,-0.895,1.125,-0.087,72,80,WALK
460,253217,466864,-0.814,1.096,-0.127,72,80,WALK
461,237306,446331,-0.679,1.047,-0.177,72,80,WALK
462,230013,437942,-0.612,0.995,-0.179,72,80,WALK
463,223116,429370,-0.534,0.918,-0.168,72,80,WALK
464,230937,455196,-0.469,0.866,-0.141,72,80,WALK
465,225359,460033,-0.461,0.824,-0.08,72,80,WALK
466,212992,456349,-0.465,0.754,-0.015,72,80,WALK
467,226273,483468,-0.477,0.699,0.043,72,80,WALK
468,226605,516078,-0.495,0.671,0.102,72,80,WALK
469,254038,524287,-0.559,0.67,0.155,72,81,WALK
470,287131,524287,-0.732,0.726,0.192,72,81,WALK
471,265566,524287,-0.915,0.817,0.2,72,81,WALK
472,260998,524287,-1.033,0.896,0.188,72,81,WALK
473,266655,524287,-1.118,0.985,0.201,72,81,WALK
474,261410,524287,-1.138,1.063,0.249,72,81,WALK
475,245760,524287,-1.153,1.06,0.322,72,81,WALK
476,243994,524287,-1.114,0.925,0.326,72,81,WALK
477,216934,507904,-0.989,0.747,0.238,72,81,WALK
478,208677,475136,-0.858,0.594,0.166,72,81,WALK
479,227149,447581,-0.74,0.41,0.115,72,80,WALK
