Sample Count,Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Heart Rate (bpm),Activity
0,-4.233,-3.126,5.149,2047,0
1,-0.314,0.121,0.935,60,0
2,-0.309,0.118,0.942,60,0
3,-0.304,0.122,0.943,60,0
4,-0.298,0.134,0.939,60,0
5,-0.294,0.147,0.936,60,0
6,-0.291,0.148,0.93,60,0
7,-0.292,0.139,0.926,60,0
8,-0.287,0.132,0.924,60,0
9,-0.279,0.128,0.926,60,0
10,-0.275,0.125,0.928,60,0
11,-0.266,0.127,0.932,60,0
12,-0.258,0.133,0.933,60,0
13,-0.254,0.138,0.93,60,0
14,-0.252,0.137,0.927,60,0
15,-0.252,0.133,0.922,60,0
16,-0.253,0.128,0.922,60,0
17,-0.259,0.121,0.926,60,0
18,-0.265,0.114,0.931,60,0
19,-0.276,0.105,0.939,60,0
20,-0.283,0.098,0.945,60,0
21,-0.289,0.095,0.947,60,0
22,-0.295,0.093,0.95,60,0
23,-0.295,0.093,0.95,60,0
24,-0.295,0.093,0.95,60,0
25,-0.298,0.093,0.95,60,0
26,-0.303,0.097,0.946,60,0
27,-0.308,0.101,0.942,60,0
28,-0.31,0.106,0.939,60,0
29,-0.309,0.109,0.935,60,0
30,-0.308,0.107,0.933,60,0
31,-0.306,0.104,0.93,60,0
32,-0.306,0.104,0.929,60,0
33,-0.309,0.105,0.931,60,0
34,-0.309,0.103,0.935,60,0
35,-0.307,0.098,0.939,60,0
36,-0.303,0.091,0.941,60,0
37,-0.299,0.083,0.94,60,0
38,-0.291,0.077,0.941,60,0
39,-0.285,0.08,0.94,60,0
40,-0.286,0.089,0.945,60,0
41,-0.276,0.104,0.957,60,0
42,-0.261,0.121,0.969,60,0
43,-0.246,0.13,0.975,60,0
44,-0.234,0.129,0.969,60,0
45,-0.234,0.125,0.958,60,0
46,-0.223,0.119,0.95,60,0
47,-0.21,0.115,0.949,60,0
48,-0.207,0.112,0.954,60,0
49,-0.206,0.106,0.964,60,0
50,-0.207,0.1,0.969,60,0
51,-0.206,0.097,0.971,60,0
52,-0.203,0.092,0.97,60,0
53,-0.206,0.088,0.969,60,0
54,-0.206,0.086,0.969,60,0
55,-0.199,0.083,0.965,60,0
56,-0.199,0.08,0.96,60,0
57,-0.196,0.076,0.955,60,0
58,-0.186,0.072,0.944,60,0
59,-0.182,0.068,0.933,60,0
60,-0.179,0.06,0.927,59,0
61,-0.181,0.053,0.926,59,0
62,-0.191,0.057,0.942,59,0
63,-0.203,0.071,0.965,59,0
64,-0.213,0.082,0.978,59,0
65,-0.217,0.085,0.982,59,0
66,-0.212,0.08,0.981,59,0
67,-0.205,0.069,0.977,59,0
68,-0.202,0.058,0.969,59,0
69,-0.198,0.056,0.964,59,0
70,-0.197,0.058,0.96,59,0
71,-0.203,0.055,0.958,59,0
72,-0.209,0.051,0.959,59,0
73,-0.213,0.048,0.962,59,0
74,-0.216,0.042,0.957,59,0
75,-0.189,0.027,0.898,59,0
76,-0.172,0.025,0.864,59,0
77,-0.179,0.031,0.866,59,0
78,-0.21,0.06,0.924,59,0
79,-0.237,0.107,0.997,59,0
80,-0.221,0.147,1.02,59,0
81,-0.201,0.172,0.992,59,0
82,-0.224,0.207,0.99,59,0
83,-0.229,0.254,1.031,59,0
84,-0.189,0.28,1.04,59,0
85,-0.159,0.277,1.003,59,0
86,-0.156,0.26,0.973,59,0
87,-0.15,0.235,0.962,59,0
88,-0.142,0.213,0.95,59,0
89,-0.143,0.201,0.939,59,0
90,-0.13,0.189,0.933,59,0
91,-0.121,0.176,0.928,59,0
92,-0.132,0.159,0.938,59,0
93,-0.136,0.14,0.959,59,0
94,-0.132,0.126,0.975,59,0
95,-0.135,0.118,0.98,59,0
96,-0.13,0.115,0.98,59,0
97,-0.123,0.115,0.978,59,0
98,-0.122,0.116,0.972,59,0
99,-0.121,0.115,0.964,59,0
100,-0.117,0.106,0.957,59,0
101,-0.112,0.09,0.951,59,0
102,-0.108,0.077,0.952,59,0
103,-0.11,0.073,0.963,59,0
104,-0.113,0.071,0.97,59,0
105,-0.115,0.068,0.973,59,0
106,-0.115,0.064,0.975,59,0
107,-0.107,0.061,0.964,59,0
108,-0.102,0.061,0.954,59,0
109,-0.109,0.068,0.965,59,0
110,-0.115,0.071,0.978,59,0
111,-0.114,0.066,0.98,59,0
112,-0.113,0.058,0.98,59,0
113,-0.104,0.057,0.974,59,0
114,-0.099,0.069,0.97,59,0
115,-0.107,0.079,0.978,59,0
116,-0.108,0.084,0.983,59,0
117,-0.1,0.089,0.979,59,0
118,-0.094,0.089,0.977,59,0
119,-0.083,0.084,0.975,59,0
120,-0.074,0.083,0.973,59,0
121,-0.076,0.085,0.975,59,0
122,-0.079,0.087,0.979,59,0
123,-0.082,0.086,0.98,59,0
124,-0.081,0.083,0.98,59,0
125,-0.08,0.082,0.979,59,0
126,-0.079,0.081,0.976,59,0
127,-0.075,0.082,0.975,59,0
128,-0.073,0.083,0.976,59,0
129,-0.072,0.086,0.976,59,0
130,-0.07,0.091,0.976,60,0
131,-0.073,0.096,0.973,60,0
132,-0.078,0.099,0.971,60,0
133,-0.08,0.097,0.971,60,0
134,-0.085,0.094,0.975,60,0
135,-0.086,0.09,0.98,60,0
136,-0.081,0.089,0.983,60,0
137,-0.076,0.087,0.983,60,0
138,-0.071,0.084,0.978,60,0
139,-0.067,0.082,0.959,60,0
140,-0.054,0.074,0.914,60,0
141,-0.024,0.055,0.832,60,0
142,0.012,0.045,0.718,60,0
143,0.026,0.079,0.639,60,0
144,-0.009,0.173,0.646,60,0
145,-0.042,0.309,0.677,60,0
146,-0.12,0.505,0.733,60,0
147,-0.283,0.736,0.822,60,0
148,-0.351,0.867,0.839,60,0
149,-0.294,0.869,0.789,60,0
150,-0.274,0.824,0.711,60,0
151,-0.304,0.794,0.615,60,0
152,-0.32,0.808,0.536,60,0
153,-0.317,0.867,0.481,60,0
154,-0.312,0.937,0.44,60,0
155,-0.306,0.986,0.409,60,0
156,-0.293,1.009,0.383,60,0
157,-0.278,1.01,0.351,60,0
158,-0.273,0.998,0.322,60,0
159,-0.284,0.982,0.294,60,0
160,-0.308,0.963,0.271,61,0
161,-0.329,0.944,0.263,61,0
162,-0.33,0.934,0.274,61,0
163,-0.312,0.931,0.286,61,0
164,-0.302,0.936,0.284,61,0
165,-0.307,0.947,0.28,61,0
166,-0.309,0.959,0.274,61,0
167,-0.302,0.965,0.266,61,0
168,-0.293,0.962,0.257,61,0
169,-0.287,0.955,0.246,61,0
170,-0.289,0.948,0.234,61,0
171,-0.303,0.935,0.209,61,0
172,-0.341,0.924,0.175,61,0
173,-0.338,0.934,0.176,61,0
174,-0.263,0.944,0.19,61,0
175,-0.184,0.959,0.223,61,0
176,-0.074,0.975,0.279,61,0
177,0.007,0.968,0.312,61,0
178,0.002,0.955,0.313,61,0
179,-0.011,0.937,0.288,61,0
180,-0.039,0.918,0.257,62,0
181,-0.097,0.909,0.219,62,0
182,-0.161,0.921,0.192,62,0
183,-0.224,0.948,0.155,62,0
184,-0.308,0.972,0.113,62,0
185,-0.397,0.988,0.111,62,0
186,-0.487,1.007,0.115,62,0
187,-0.436,1.079,0.142,62,0
188,-0.144,1.101,0.181,62,0
189,0.127,1.019,0.223,62,0
190,0.163,0.941,0.268,63,0
191,0.032,0.87,0.245,63,0
192,-0.112,0.839,0.181,63,0
193,-0.212,0.888,0.128,63,0
194,-0.285,0.969,0.1,63,0
195,-0.295,1.038,0.102,63,0
196,-0.26,1.073,0.103,63,0
197,-0.327,1.052,0.038,63,0
198,-0.473,1.009,-0.014,63,0
199,-0.475,1,-0.008,63,0
200,-0.272,1.004,0.029,63,0
201,-0.023,0.972,0.109,63,0
202,0.086,0.938,0.184,63,0
203,0.04,0.939,0.222,63,0
204,-0.038,0.947,0.233,63,0
205,-0.114,0.947,0.212,63,0
206,-0.206,0.951,0.179,63,0
207,-0.307,0.966,0.154,63,0
208,-0.388,0.984,0.148,63,0
209,-0.411,1.004,0.161,63,0
210,-0.38,1.017,0.168,64,0
211,-0.329,1.008,0.164,64,0
212,-0.291,0.984,0.145,64,0
213,-0.27,0.965,0.135,64,0
214,-0.239,0.95,0.14,64,0
215,-0.19,0.938,0.16,64,0
216,-0.162,0.934,0.189,64,0
217,-0.183,0.937,0.2,64,0
218,-0.227,0.944,0.188,64,0
219,-0.265,0.952,0.171,64,0
220,-0.285,0.957,0.162,64,0
221,-0.292,0.963,0.163,64,0
222,-0.294,0.973,0.169,64,0
223,-0.293,0.981,0.169,64,0
224,-0.29,0.987,0.163,64,0
225,-0.279,0.99,0.159,64,0
226,-0.254,0.99,0.158,64,0
227,-0.243,0.987,0.148,64,0
228,-0.257,0.978,0.134,64,0
229,-0.274,0.971,0.129,64,0
230,-0.291,0.977,0.126,65,0
231,-0.302,0.986,0.126,65,0
232,-0.303,0.992,0.131,65,0
233,-0.295,0.989,0.147,65,0
234,-0.277,0.955,0.17,65,0
235,-0.249,0.91,0.192,65,0
236,-0.197,0.908,0.223,65,0
237,-0.152,0.93,0.247,65,0
238,-0.16,0.936,0.24,65,0
239,-0.192,0.927,0.226,65,0
240,-0.206,0.917,0.217,65,0
241,-0.195,0.925,0.224,65,0
242,-0.167,0.955,0.263,65,0
243,-0.152,0.983,0.318,65,0
244,-0.176,0.99,0.358,65,0
245,-0.216,0.966,0.358,65,0
246,-0.235,0.92,0.328,65,0
247,-0.234,0.887,0.291,65,0
248,-0.234,0.88,0.255,65,0
249,-0.24,0.899,0.243,65,0
250,-0.239,0.932,0.248,66,0
251,-0.236,0.959,0.253,66,0
252,-0.234,0.969,0.258,66,0
253,-0.223,0.956,0.258,66,0
254,-0.209,0.933,0.249,66,0
255,-0.204,0.928,0.235,66,0
256,-0.204,0.944,0.228,66,0
257,-0.208,0.964,0.232,66,0
258,-0.209,0.973,0.249,66,0
259,-0.202,0.966,0.265,66,0
260,-0.197,0.958,0.269,66,0
261,-0.197,0.962,0.272,66,0
262,-0.194,0.97,0.281,66,0
263,-0.186,0.973,0.288,66,0
264,-0.184,0.968,0.287,66,0
265,-0.196,0.961,0.276,66,0
266,-0.211,0.956,0.265,66,0
267,-0.213,0.952,0.263,66,0
268,-0.215,0.949,0.256,66,0
269,-0.225,0.95,0.245,66,0
270,-0.232,0.958,0.241,67,0
271,-0.234,0.96,0.243,67,0
272,-0.231,0.952,0.245,67,0
273,-0.23,0.947,0.244,67,0
274,-0.236,0.949,0.243,67,0
275,-0.237,0.953,0.244,67,0
276,-0.227,0.955,0.244,67,0
277,-0.218,0.956,0.247,67,0
278,-0.219,0.958,0.251,67,0
279,-0.226,0.96,0.253,67,0
280,-0.232,0.958,0.252,67,0
281,-0.235,0.953,0.25,67,0
282,-0.234,0.949,0.249,67,0
283,-0.23,0.946,0.25,67,0
284,-0.226,0.947,0.253,67,0
285,-0.222,0.95,0.259,67,0
286,-0.218,0.954,0.265,67,0
287,-0.22,0.959,0.263,67,0
288,-0.231,0.965,0.261,67,0
289,-0.239,0.962,0.266,67,0
290,-0.241,0.954,0.272,68,0
291,-0.236,0.944,0.274,68,0
292,-0.234,0.94,0.27,68,0
293,-0.236,0.939,0.265,68,0
294,-0.237,0.938,0.259,68,0
295,-0.238,0.94,0.254,68,0
296,-0.238,0.942,0.253,68,0
297,-0.237,0.943,0.256,68,0
298,-0.237,0.944,0.26,68,0
299,-0.24,0.945,0.262,68,0
300,-0.243,0.943,0.263,68,0
301,-0.245,0.94,0.264,68,0
302,-0.246,0.941,0.262,68,0
303,-0.247,0.945,0.26,68,0
304,-0.247,0.949,0.259,68,0
305,-0.242,0.95,0.258,68,0
306,-0.237,0.95,0.258,68,0
307,-0.237,0.951,0.257,68,0
308,-0.241,0.953,0.257,68,0
309,-0.244,0.953,0.258,68,0
310,-0.246,0.952,0.259,68,0
311,-0.247,0.949,0.259,68,0
312,-0.249,0.946,0.259,68,0
313,-0.251,0.946,0.261,68,0
314,-0.251,0.947,0.263,68,0
315,-0.249,0.946,0.262,68,0
316,-0.245,0.945,0.258,68,0
317,-0.245,0.947,0.254,68,0
318,-0.246,0.947,0.251,68,0
319,-0.246,0.948,0.25,68,0
320,-0.246,0.949,0.252,69,0
321,-0.246,0.948,0.254,69,0
322,-0.246,0.947,0.252,69,0
323,-0.245,0.944,0.249,69,0
324,-0.245,0.944,0.246,69,0
325,-0.243,0.947,0.246,69,0
326,-0.241,0.949,0.246,69,0
327,-0.24,0.948,0.246,69,0
328,-0.24,0.948,0.249,69,0
329,-0.243,0.95,0.251,69,0
330,-0.244,0.95,0.254,69,0
331,-0.244,0.948,0.255,69,0
332,-0.245,0.948,0.252,69,0
333,-0.245,0.949,0.248,69,0
334,-0.243,0.949,0.247,69,0
335,-0.241,0.95,0.248,69,0
336,-0.241,0.952,0.25,69,0
337,-0.24,0.953,0.251,69,0
338,-0.241,0.952,0.249,69,0
339,-0.242,0.951,0.247,69,0
340,-0.241,0.95,0.245,70,0
341,-0.24,0.949,0.244,70,0
342,-0.24,0.95,0.244,70,0
343,-0.24,0.95,0.245,70,0
344,-0.241,0.948,0.247,70,0
345,-0.243,0.947,0.249,70,0
346,-0.244,0.948,0.249,70,0
347,-0.242,0.949,0.25,70,0
348,-0.24,0.95,0.25,70,0
349,-0.242,0.951,0.25,70,0
350,-0.244,0.952,0.249,70,0
351,-0.244,0.951,0.25,70,0
352,-0.245,0.949,0.253,70,0
353,-0.245,0.947,0.253,70,0
354,-0.245,0.945,0.252,70,0
355,-0.247,0.946,0.25,70,0
356,-0.249,0.948,0.25,70,0
357,-0.249,0.949,0.253,78,0
358,-0.247,0.95,0.256,78,0
359,-0.245,0.951,0.257,78,0
360,-0.244,0.952,0.256,78,0
361,-0.243,0.955,0.253,78,0
362,-0.242,0.957,0.251,78,0
363,-0.239,0.958,0.251,78,0
364,-0.236,0.958,0.252,78,0
365,-0.235,0.959,0.254,78,0
366,-0.233,0.961,0.261,78,0
367,-0.229,0.959,0.266,78,0
368,-0.227,0.952,0.259,78,0
369,-0.226,0.942,0.252,78,0
370,-0.223,0.934,0.251,78,0
371,-0.222,0.931,0.254,80,0
372,-0.218,0.932,0.26,80,0
373,-0.215,0.935,0.263,80,0
374,-0.214,0.937,0.264,81,0
375,-0.216,0.943,0.271,81,0
376,-0.225,0.952,0.278,81,0
377,-0.235,0.954,0.277,82,0
378,-0.242,0.944,0.272,82,0
379,-0.248,0.937,0.263,82,0
380,-0.254,0.946,0.251,82,0
381,-0.262,0.964,0.237,82,0
382,-0.265,0.968,0.227,83,0
383,-0.262,0.953,0.221,83,0
384,-0.258,0.931,0.213,83,0
385,-0.257,0.915,0.206,83,0
386,-0.26,0.911,0.198,84,0
387,-0.268,0.926,0.191,84,0
388,-0.272,0.952,0.189,84,0
389,-0.268,0.974,0.192,85,0
390,-0.258,0.98,0.198,85,0
391,-0.25,0.972,0.203,85,0
392,-0.246,0.949,0.2,86,0
393,-0.245,0.921,0.189,86,0
394,-0.245,0.899,0.181,86,0
395,-0.25,0.888,0.182,86,0
396,-0.26,0.904,0.189,87,0
397,-0.27,0.952,0.197,87,0
398,-0.279,1.012,0.198,87,0
399,-0.281,1.034,0.198,87,0
400,-0.276,0.997,0.202,87,0
401,-0.27,0.94,0.207,88,0
402,-0.263,0.902,0.208,88,0
403,-0.267,0.904,0.2,88,0
404,-0.288,0.932,0.183,88,0
405,-0.309,0.964,0.167,88,0
406,-0.321,0.998,0.155,88,0
407,-0.324,1.014,0.141,88,0
408,-0.315,1.01,0.133,88,0
409,-0.301,1.001,0.137,88,0
410,-0.287,0.993,0.145,88,0
411,-0.273,0.982,0.152,88,0
412,-0.26,0.974,0.159,86,0
413,-0.253,0.975,0.161,86,0
414,-0.254,0.976,0.156,86,0
415,-0.257,0.973,0.152,86,0
416,-0.255,0.972,0.154,86,0
417,-0.252,0.972,0.158,86,0
418,-0.249,0.963,0.162,86,0
419,-0.247,0.937,0.167,86,0
420,-0.248,0.913,0.172,86,0
421,-0.251,0.917,0.173,86,0
422,-0.265,0.972,0.166,85,0
423,-0.282,1.033,0.158,85,0
424,-0.283,1.026,0.163,85,0
425,-0.281,0.977,0.179,85,0
426,-0.279,0.954,0.194,85,0
427,-0.266,0.962,0.202,85,0
428,-0.257,0.965,0.223,85,0
429,-0.253,0.956,0.244,85,0
430,-0.244,0.959,0.247,85,0
431,-0.236,0.98,0.239,85,0
432,-0.236,0.988,0.227,83,0
433,-0.24,0.954,0.213,83,0
434,-0.242,0.902,0.207,83,0
435,-0.241,0.876,0.207,83,0
436,-0.24,0.883,0.213,83,0
437,-0.239,0.901,0.225,83,0
438,-0.241,0.921,0.239,83,0
439,-0.241,0.943,0.251,83,0
440,-0.237,0.955,0.264,83,0
441,-0.232,0.947,0.281,83,0
442,-0.223,0.926,0.291,82,0
443,-0.218,0.906,0.289,82,0
444,-0.224,0.9,0.279,82,0
445,-0.232,0.911,0.27,82,0
446,-0.238,0.927,0.273,82,0
447,-0.241,0.935,0.278,82,0
448,-0.242,0.938,0.281,82,0
449,-0.237,0.945,0.285,82,0
450,-0.222,0.957,0.287,82,0
451,-0.207,0.969,0.287,82,0
452,-0.201,0.977,0.283,80,0
453,-0.199,0.979,0.283,80,0
454,-0.19,0.975,0.289,80,0
455,-0.169,0.967,0.299,80,0
456,-0.155,0.965,0.304,80,0
457,-0.151,0.967,0.308,80,0
458,-0.161,0.962,0.312,80,0
459,-0.183,0.953,0.312,80,0
460,-0.195,0.947,0.31,80,0
461,-0.198,0.944,0.313,80,0
462,-0.2,0.939,0.323,80,0
463,-0.202,0.934,0.336,80,0
464,-0.202,0.926,0.347,80,0
465,-0.2,0.914,0.352,80,0
466,-0.204,0.903,0.348,80,0
467,-0.213,0.904,0.341,80,0
468,-0.223,0.926,0.335,80,0
469,-0.229,0.959,0.333,80,0
470,-0.229,0.983,0.333,80,0
471,-0.223,0.989,0.327,80,0
472,-0.216,0.974,0.316,79,0
473,-0.212,0.951,0.302,79,0
474,-0.212,0.938,0.286,79,0
475,-0.211,0.938,0.274,79,0
476,-0.208,0.942,0.27,79,0
477,-0.203,0.942,0.27,79,0
478,-0.197,0.931,0.27,79,0
479,-0.197,0.916,0.271,79,0
480,-0.204,0.907,0.271,79,0
481,-0.215,0.907,0.272,79,0
482,-0.225,0.91,0.275,79,0
483,-0.233,0.915,0.28,79,0
484,-0.239,0.922,0.287,79,0
485,-0.242,0.928,0.294,79,0
486,-0.244,0.932,0.297,79,0
487,-0.246,0.937,0.3,79,0
488,-0.246,0.933,0.303,79,0
489,-0.245,0.921,0.302,79,0
490,-0.244,0.918,0.296,79,0
491,-0.242,0.928,0.29,79,0
492,-0.239,0.939,0.282,78,0
493,-0.237,0.946,0.269,78,0
494,-0.238,0.953,0.262,78,0
495,-0.238,0.943,0.271,78,0
496,-0.236,0.916,0.275,78,0
497,-0.236,0.902,0.276,78,0
498,-0.237,0.888,0.278,78,0
499,-0.239,0.859,0.274,78,0
500,-0.244,0.853,0.26,78,0
501,-0.254,0.916,0.244,78,0
502,-0.265,1.019,0.232,78,0
503,-0.267,1.07,0.229,78,0
504,-0.259,1.043,0.232,78,0
505,-0.251,0.984,0.235,78,0
506,-0.247,0.933,0.236,78,0
507,-0.252,0.916,0.236,78,0
508,-0.272,0.927,0.237,78,0
509,-0.288,0.944,0.24,78,0
510,-0.288,0.965,0.236,78,0
511,-0.293,1.031,0.224,78,0
512,-0.288,1.064,0.228,78,0
513,-0.268,0.984,0.245,78,0
514,-0.255,0.903,0.253,78,0
515,-0.239,0.897,0.253,78,0
516,-0.225,0.931,0.25,78,0
517,-0.228,0.957,0.245,78,0
518,-0.235,0.968,0.226,78,0
519,-0.238,0.978,0.204,78,0
520,-0.222,0.968,0.211,78,0
521,-0.186,0.924,0.234,78,0
522,-0.156,0.878,0.25,78,0
523,-0.152,0.853,0.26,78,0
524,-0.181,0.862,0.259,78,0
525,-0.216,0.907,0.259,78,0
526,-0.237,0.953,0.259,78,0
527,-0.251,0.982,0.257,78,0
528,-0.265,0.996,0.251,78,0
529,-0.266,0.998,0.244,78,0
530,-0.258,0.978,0.24,78,0
531,-0.253,0.94,0.239,78,0
532,-0.256,0.918,0.232,79,0
533,-0.27,0.918,0.223,79,0
534,-0.279,0.915,0.222,79,0
535,-0.284,0.922,0.218,79,0
536,-0.295,0.956,0.209,79,0
537,-0.3,0.995,0.209,79,0
538,-0.293,1.01,0.219,79,0
539,-0.273,0.991,0.237,79,0
540,-0.247,0.968,0.252,79,0
541,-0.223,0.972,0.255,79,0
542,-0.213,0.986,0.247,79,0
543,-0.215,0.98,0.231,79,0
544,-0.221,0.953,0.219,79,0
545,-0.226,0.911,0.209,79,0
546,-0.229,0.875,0.199,79,0
547,-0.234,0.875,0.19,79,0
548,-0.241,0.91,0.182,79,0
549,-0.251,0.956,0.182,79,0
550,-0.262,1.001,0.192,79,0
551,-0.255,1.016,0.215,79,0
552,-0.243,0.993,0.238,79,0
553,-0.245,0.965,0.255,79,0
554,-0.246,0.947,0.269,79,0
555,-0.236,0.934,0.27,79,0
556,-0.233,0.937,0.254,79,0
557,-0.239,0.961,0.23,79,0
558,-0.243,0.974,0.215,79,0
559,-0.244,0.953,0.208,79,0
560,-0.243,0.923,0.204,79,0
561,-0.241,0.91,0.204,79,0
562,-0.243,0.919,0.208,80,0
563,-0.246,0.945,0.213,80,0
564,-0.251,0.968,0.219,80,0
565,-0.251,0.971,0.232,80,0
566,-0.244,0.959,0.249,80,0
567,-0.234,0.941,0.261,80,0
568,-0.233,0.931,0.26,80,0
569,-0.239,0.946,0.251,80,0
570,-0.252,0.973,0.24,80,0
571,-0.267,0.989,0.229,80,0
572,-0.268,0.979,0.226,80,0
573,-0.257,0.947,0.227,80,0
574,-0.247,0.916,0.229,80,0
575,-0.245,0.913,0.229,80,0
576,-0.25,0.934,0.223,80,0
577,-0.256,0.957,0.209,80,0
578,-0.259,0.97,0.202,80,0
579,-0.256,0.965,0.208,80,0
580,-0.25,0.949,0.219,80,0
581,-0.243,0.937,0.23,80,0
582,-0.241,0.934,0.232,80,0
583,-0.245,0.947,0.223,80,0
584,-0.252,0.968,0.217,80,0
585,-0.256,0.97,0.222,80,0
586,-0.254,0.956,0.229,80,0
587,-0.251,0.948,0.228,80,0
588,-0.251,0.951,0.222,80,0
589,-0.251,0.96,0.219,80,0
590,-0.249,0.959,0.223,80,0
591,-0.246,0.943,0.223,80,0
592,-0.246,0.936,0.219,81,0
593,-0.248,0.948,0.218,81,0
594,-0.25,0.957,0.223,81,0
595,-0.252,0.957,0.233,81,0
596,-0.251,0.953,0.241,81,0
597,-0.252,0.955,0.245,81,0
598,-0.257,0.96,0.245,81,0
599,-0.263,0.961,0.241,81,0
600,-0.263,0.956,0.236,81,0
601,-0.263,0.95,0.233,81,0
602,-0.267,0.946,0.229,81,0
603,-0.265,0.943,0.217,81,0
604,-0.263,0.947,0.206,81,0
605,-0.259,0.955,0.206,81,0
606,-0.252,0.962,0.211,81,0
607,-0.243,0.965,0.219,81,0
608,-0.236,0.961,0.229,81,0
609,-0.232,0.954,0.238,81,0
610,-0.229,0.948,0.243,81,0
611,-0.232,0.943,0.243,81,0
612,-0.237,0.943,0.241,82,0
613,-0.242,0.952,0.236,82,0
614,-0.246,0.965,0.232,82,0
615,-0.249,0.969,0.235,82,0
616,-0.248,0.958,0.242,82,0
617,-0.246,0.947,0.245,82,0
618,-0.247,0.948,0.241,82,0
619,-0.25,0.956,0.233,82,0
620,-0.252,0.962,0.224,82,0
621,-0.252,0.96,0.222,82,0
622,-0.25,0.95,0.231,82,0
623,-0.248,0.937,0.243,82,0
624,-0.249,0.934,0.252,82,0
625,-0.251,0.944,0.255,82,0
626,-0.252,0.958,0.253,82,0
627,-0.25,0.966,0.252,82,0
628,-0.249,0.965,0.253,82,0
629,-0.247,0.959,0.247,82,0
630,-0.247,0.96,0.238,82,0
631,-0.246,0.97,0.231,82,0
632,-0.244,0.977,0.226,83,0
633,-0.237,0.973,0.225,83,0
634,-0.227,0.961,0.227,83,0
635,-0.218,0.945,0.232,83,0
636,-0.212,0.924,0.241,83,0
637,-0.206,0.903,0.255,83,0
638,-0.202,0.892,0.253,83,0
639,-0.213,0.897,0.24,83,0
640,-0.237,0.923,0.249,83,0
641,-0.246,0.949,0.279,83,0
642,-0.241,0.957,0.295,83,0
643,-0.242,0.957,0.288,83,0
644,-0.247,0.964,0.27,83,0
645,-0.254,0.981,0.251,83,0
646,-0.256,0.988,0.241,83,0
647,-0.252,0.969,0.237,83,0
648,-0.247,0.936,0.234,83,0
649,-0.239,0.917,0.236,83,0
650,-0.229,0.91,0.242,83,0
651,-0.226,0.913,0.249,83,0
652,-0.229,0.932,0.254,83,0
653,-0.233,0.958,0.254,83,0
654,-0.237,0.969,0.25,83,0
655,-0.244,0.963,0.237,83,0
656,-0.241,0.956,0.23,83,0
657,-0.221,0.95,0.224,83,0
658,-0.224,0.95,0.211,83,0
659,-0.241,0.958,0.21,83,0
660,-0.245,0.966,0.215,83,0
661,-0.249,0.973,0.22,83,0
662,-0.25,0.972,0.228,84,0
663,-0.251,0.965,0.233,84,0
664,-0.256,0.961,0.234,84,0
665,-0.259,0.963,0.229,84,0
666,-0.252,0.965,0.224,84,0
667,-0.249,0.963,0.218,84,0
668,-0.255,0.959,0.212,84,0
669,-0.256,0.958,0.209,84,0
670,-0.253,0.959,0.207,84,0
671,-0.25,0.961,0.206,84,0
672,-0.248,0.963,0.209,84,0
673,-0.246,0.962,0.212,84,0
674,-0.246,0.958,0.217,84,0
675,-0.245,0.954,0.221,84,0
676,-0.245,0.953,0.222,84,0
677,-0.247,0.956,0.22,84,0
678,-0.242,0.962,0.22,84,0
679,-0.235,0.968,0.221,84,0
680,-0.237,0.967,0.22,84,0
681,-0.239,0.963,0.219,84,0
682,-0.239,0.961,0.217,84,0
683,-0.241,0.961,0.213,84,0
684,-0.242,0.96,0.21,84,0
685,-0.243,0.958,0.208,84,0
686,-0.244,0.955,0.207,84,0
687,-0.245,0.954,0.208,84,0
688,-0.246,0.956,0.208,84,0
689,-0.247,0.956,0.208,84,0
690,-0.247,0.955,0.21,84,0
691,-0.249,0.956,0.212,84,0
692,-0.251,0.958,0.214,85,0
693,-0.252,0.96,0.215,85,0
694,-0.251,0.961,0.217,85,0
695,-0.249,0.96,0.219,85,0
696,-0.247,0.959,0.219,85,0
697,-0.245,0.957,0.217,85,0
698,-0.244,0.956,0.214,85,0
699,-0.245,0.956,0.213,85,0
700,-0.246,0.955,0.213,85,0
701,-0.247,0.955,0.214,85,0
702,-0.249,0.958,0.213,85,0
703,-0.251,0.961,0.212,85,0
704,-0.251,0.96,0.213,85,0
705,-0.251,0.96,0.212,85,0
706,-0.251,0.961,0.211,85,0
707,-0.252,0.961,0.209,85,0
708,-0.252,0.96,0.207,85,0
709,-0.251,0.958,0.208,85,0
710,-0.25,0.956,0.21,85,0
711,-0.25,0.957,0.211,85,0
712,-0.25,0.959,0.214,86,0
713,-0.25,0.96,0.216,86,0
714,-0.249,0.958,0.216,86,0
715,-0.248,0.957,0.215,86,0
716,-0.248,0.956,0.213,86,0
717,-0.249,0.956,0.211,86,0
718,-0.25,0.954,0.211,86,0
719,-0.25,0.952,0.212,86,0
720,-0.25,0.952,0.213,86,0
721,-0.251,0.955,0.214,86,0
722,-0.253,0.957,0.215,86,0
723,-0.252,0.958,0.216,86,0
724,-0.25,0.957,0.217,86,0
725,-0.25,0.956,0.217,86,0
726,-0.249,0.956,0.217,86,0
727,-0.249,0.956,0.217,86,0
728,-0.249,0.957,0.217,86,0
729,-0.25,0.956,0.218,86,0
730,-0.25,0.955,0.218,86,0
731,-0.251,0.956,0.219,86,0
732,-0.251,0.956,0.219,87,0
733,-0.252,0.957,0.219,87,0
